@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute var_0050 real
@attribute var_0051 real
@attribute var_0052 real
@attribute var_0053 real
@attribute var_0054 real
@attribute var_0055 real
@attribute var_0056 real
@attribute var_0057 real
@attribute var_0058 real
@attribute var_0059 real
@attribute var_0060 real
@attribute var_0061 real
@attribute var_0062 real
@attribute var_0063 real
@attribute var_0064 real
@attribute var_0065 real
@attribute var_0066 real
@attribute var_0067 real
@attribute var_0068 real
@attribute var_0069 real
@attribute var_0070 real
@attribute var_0071 real
@attribute var_0072 real
@attribute var_0073 real
@attribute var_0074 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 4096, 8192, 8196, 16384, 32768, 65536, 65544, 131072, 262144, 278528, 524288, 1048576, 2097152, 4194304, 4325376}

@data
-0.00514485, 0.239899, 0.724477, 0.61938, 0.0265773, 0.811037, 0.0150162, 0.802691, 0.00645618, 0.958579, 0.622724, 0.27703, 0.845724, -0.00553417, 0.345585, 0.604755, 0.00210623, 0.252146, -0.0210617, 0.0671478, 0.287494, 0.776468, 0.774567, -0.0029675, -0.012858, 0.538415, 0.137436, 0.177901, -0.00855816, 0.988603, 0.330889, 0.556216, 0.812217, 0.720685, -0.00751115, 0.00123832, 0.772674, 0.726473, -0.000411041, 0.419075, -0.00722947, 0.322695, 0.245395, -0.00356633, 0.160633, 0.783042, -0.00814884, 0.958417, 0.139908, 0.00233066, 0.622769, -0.0159194, 0.52059, 0.62651, 0.839485, 0.848797, 0.00260618, -0.00307296, 0.25409, 0.459501, 0.538766, 0.562908, -2.50882e-05, 0.634567, 0.448821, 0.23719, 0.332525, -0.0136152, 0.772492, 0.639292, 0.000233108, 0.339542, 0.498188, 0.00136273, 0.138967, 0
-0.00869281, 0.908492, -0.025272, 0.667644, 0.326046, 0.811033, 0.0146709, 0.574884, 0.0146906, 0.870063, 0.430774, 0.0925554, -0.00663127, 0.0731748, 0.00110272, 0.636286, 0.318277, 0.758552, 0.183998, 0.886399, 0.00984703, -0.00282872, 0.20941, 0.541544, 0.162138, 0.494554, -0.00555943, 0.593129, 0.152516, 0.00157588, 0.91716, 0.535154, 0.303235, 0.0150238, 0.477916, 0.460394, -0.00278256, 0.00518303, 0.585759, 0.482016, 0.0216056, 0.668992, -0.0175261, 0.690907, 0.157781, -0.0146042, 0.0133251, 0.995243, 0.947775, 0.787083, 0.00116741, 0.286304, 0.407361, 0.502285, 0.812249, 0.0211087, 0.290852, 0.753139, 0.224955, 0.00169092, 0.0675574, -0.016969, 0.629997, 0.0756959, 0.672848, -0.00803498, 0.422182, 0.600601, 0.0155088, -0.00306439, 0.259292, 0.0175734, 0.158698, 0.593507, 0.990136, 0
0.1987, -0.00516525, 0.529924, -0.0168722, 0.799758, 0.00322985, 0.837317, 0.918203, 0.652234, -0.00960921, 0.40795, 0.413512, 0.00132683, 0.892488, -0.000688407, 0.225608, 0.806465, -0.0113218, 0.0638911, 0.867216, 0.532783, 0.302634, 0.819171, -0.00388162, 0.63172, 0.685548, -0.000612525, -0.00189443, 0.221501, 0.363196, 0.178775, -0.0272688, 0.556291, 0.911673, 0.00688333, 0.665257, 0.00105843, -0.00637209, 0.738194, 0.40343, -0.0276034, 0.575244, 0.666894, 0.000812332, 0.466607, 0.121376, 0.00547235, 0.286182, 0.706411, 0.460662, 0.147152, 0.577097, -0.00643854, 0.370158, 0.178359, 0.406112, 0.00618928, -0.00411947, 0.00365219, 0.176013, 0.657544, 0.82111, 0.440426, 0.534936, 0.00535095, 0.710912, -0.00186797, 0.187273, 0.87543, 0.121502, -0.0156225, 0.0444679, 0.472129, -0.0023753, 0.24091, 0
0.00101638, 0.00378577, 0.680685, 0.262723, 0.00909028, 0.923189, -0.00266112, -0.00390792, 0.466424, 0.692045, 0.930532, 0.00477825, 0.36174, 0.190627, 0.515646, -0.018678, 0.963524, 0.231295, 0.105212, 0.00320807, 0.311893, -0.00381218, 0.434847, 0.725788, 0.625188, 0.746949, -0.00172773, -0.00109757, 0.621757, 0.240943, 0.307136, 0.546447, 0.0971608, 0.252425, 0.0163509, -0.0197612, 0.630719, -0.00499451, 0.0188624, 0.921283, 0.00674513, 0.7243, 0.257864, 0.0826929, -0.00277216, 0.901274, 0.115441, -0.00837135, 0.243371, 0.252717, 0.360064, -0.00474906, 0.216469, 0.433376, 0.178215, 0.0156079, 0.75934, 0.856245, 0.170679, 0.907313, -0.00225371, 0.493674, -0.000745752, 0.928666, 0.128569, 0.852203, 0.0102292, 0.0562582, 0.609458, 0.211795, -0.00327345, 0.216772, 0.44149, -0.00592099, 0.692816, 0
0.00128263, 0.80754, 0.846225, 0.446425, 0.000970018, 0.642242, -0.00063826, 0.00185546, 0.80961, 0.722839, 0.844149, 0.019003, 0.24545, 0.314527, 0.157737, 0.550948, 0.00765582, -0.0078053, 0.413434, 0.654973, 0.261849, 0.222477, 0.52469, 0.00271439, 0.386874, -0.0074012, 0.488787, 0.826922, -0.00264611, 0.106718, 0.00649698, 0.705508, 0.486769, 0.468623, 0.763727, 0.0127575, 0.475951, 0.660929, 0.00476218, -0.0156847, 0.868417, 0.280894, 0.770179, 0.0155163, -0.00238431, 0.436142, 0.750957, -0.00213035, 0.679216, 0.553873, 0.386333, 0.687233, 0.63521, -0.0234335, 0.353801, 0.0106003, 0.685417, 0.449821, -0.00406776, 0.039756, 0.119749, 0.62178, 0.498454, 0.614117, 0.00100327, 0.514248, -0.000883827, 0.714094, 0.272678, 0.0237953, -0.0132721, 0.910429, -0.00137849, 0.698521, 0.545438, 0
0.887966, 0.00991078, 0.70328, 0.00429895, 0.662227, 0.00627046, 0.352299, 0.62498, 0.446918, -0.0130931, 0.548841, 0.6287, 0.193766, -0.00338008, 0.489898, 0.0439067, -0.00369105, 0.896114, -0.0128398, 0.870939, 0.879422, -0.00550483, 0.801807, 0.215973, 0.741335, 0.00819152, 0.893804, 0.0399967, -0.00283823, 0.379795, 0.394762, 0.483758, 0.831147, 0.00237234, -0.0168132, 0.845708, -0.00723158, -0.0173838, 0.901859, 0.747309, 0.535541, 0.0229452, 0.511237, 0.416441, 0.502998, 0.00190321, 0.711788, 0.90772, 0.0152299, 0.00165493, 0.487625, 0.496597, 0.340922, 0.426405, 0.00461161, 0.334727, -0.00810187, -0.008484, 0.0941987, 0.928652, 0.444651, 0.94296, 0.268234, 0.389559, 0.0228691, 0.376239, 0.0140684, 0.952669, 0.567224, -0.00256262, 0.858108, -0.00216731, 0.551872, 0.128148, 0.21197, 0
0.960504, 0.0127715, 0.148482, 0.477784, 0.00680707, 0.00314176, -0.00135414, 0.216311, 0.0884901, -0.0142064, 0.15739, 0.87889, -0.0100552, 0.966797, -0.0137041, 0.874466, 0.0590997, -0.010714, 0.231653, 0.506345, 0.998578, 0.0152954, 0.0535056, 0.0396957, 0.256604, 0.842762, -0.00101671, 0.649508, -0.00325335, 0.318139, 0.880344, 0.0821213, 0.828784, -0.00468476, 0.848162, 0.324459, -0.0252212, 0.00920259, 0.799815, 0.974596, -0.0122231, 0.125472, 0.226262, 0.757527, 0.00152944, 0.452237, 0.741581, 0.092518, 0.00279687, 0.438182, 0.393995, 0.140006, -0.0204257, 0.589056, 0.54665, -0.0109364, 0.767146, 0.794276, 0.263254, 0.131799, 0.016298, 0.0555748, 0.632234, 0.0187919, 0.38642, 0.566422, 0.727453, -0.00714541, 0.687809, 0.687675, 0.0180522, 0.600596, 0.000102337, 0.872448, 0.0501598, 0
0.00942431, 0.804071, 0.0268274, 0.70527, 0.253409, 0.000730961, 0.317119, 0.349388, 0.0836916, -0.0115897, 0.00809631, 0.362826, 0.908492, 0.0486352, 0.172449, 0.297402, 0.022816, -0.00145965, 0.0829747, 0.00537391, 0.0864969, 0.816626, 0.610366, 0.0253903, 0.0220856, 0.326272, 0.182083, 0.977874, 0.00582769, 0.0938797, 0.0324539, 0.000630883, 0.520683, 0.583846, 0.389629, 0.172641, 0.0118912, 0.57825, -0.000757454, 0.276509, 0.842311, -0.00433451, 0.802482, 0.313112, 0.000740436, 0.653484, 0.975361, 0.885357, 0.00558556, 0.970124, 0.398142, 0.745242, 0.804319, 0.723062, 0.00391385, -0.0110158, 0.940836, -0.0173979, 0.578737, 0.432826, 0.414259, 0.683996, 0.000592981, 0.879499, 0.306665, 0.533623, 0.799238, 0.00300195, 0.289438, 0.161116, 0.0156396, -0.00607266, 0.660591, 0.426289, 0.889086, 0
0.918423, -0.00326202, 0.492686, 0.0139313, 0.629508, -0.00295363, 0.0189657, 0.454223, 0.000772598, 0.794624, 0.211662, 0.484795, 0.0476731, -0.0018096, 0.00134288, 0.503484, 0.958554, 0.582591, 0.671856, 0.920541, -0.004094, 0.0118069, 0.790034, 0.195742, 0.620045, -0.0124338, 0.728825, 0.00358962, 0.330911, 0.11857, 0.989813, 0.74578, 0.607777, 0.640673, 0.793206, -0.00395913, 0.795162, 0.686196, 0.00393782, 0.0112857, 0.297326, 0.894383, 0.273011, 0.508672, 0.0804664, 0.0158898, 0.930562, -0.0073681, 0.493616, 0.606651, 0.0186323, 0.807745, 0.680652, 0.175668, 0.0770767, -0.0062911, 0.467557, 0.252882, 0.514983, 0.935409, -0.00124339, 0.571511, 0.684664, 0.544885, 0.102866, -0.0056996, 0.363014, 0.00237848, 0.809423, 0.141915, -0.0189227, -0.0124642, 0.179386, 0.517964, 0.0875789, 1024
0.694648, 0.00190855, -0.00266159, 0.458767, 0.362462, 0.00384955, 0.282505, 0.259805, 0.00261419, 0.000785983, -0.0102193, 0.0286837, 0.28897, 0.801918, 0.292418, -0.00170405, 0.884236, 0.284625, 0.629975, 0.00345844, 0.684604, 0.00703121, 0.027922, 0.960206, 0.004569, 0.00990432, 0.0742066, 0.736934, 0.391049, 0.0102583, 0.283534, 0.984159, 0.846681, -0.00307838, 0.566064, 0.00271263, 0.0583708, 0.41457, -0.00749054, 0.554485, -0.00333721, 0.664825, 0.231297, 0.637332, 0.168725, -0.00319514, 0.380935, 0.717504, -0.00193736, 0.284573, 0.556735, 0.455124, 0.637198, 0.0117229, 0.83066, 0.0113028, 0.551431, 0.673124, 0.489952, 0.585254, -0.00502789, 0.969752, 0.573883, 0.0208899, 0.802245, 0.803306, 0.00286389, 0.619049, 0.0988209, 0.444051, -0.0068098, -0.0315508, 0.538543, 0.320798, 0.647591, 0
-0.0145021, 0.702948, 0.0112869, 0.0908568, 0.994843, 0.308827, 0.00981679, 0.256254, 0.00516324, 0.993151, 0.23305, -0.0125797, 0.784816, 0.484126, 0.155021, -0.00372952, 0.385988, 0.158949, -0.0252067, 0.55032, 0.0592834, 0.00171632, 0.967844, 0.49748, -0.00793299, 0.562669, 0.369317, 0.583234, 0.813036, 0.018072, 0.528057, 0.0139875, 0.925655, 0.76608, 0.819072, -0.0189472, 0.854004, 0.00933613, 0.831963, 0.00271472, 0.927926, 0.825898, 0.847525, 0.812898, 0.822609, 0.00110147, 0.158397, 0.998776, 0.00444265, 0.125539, -0.0137638, 0.462852, 0.916845, 0.0373476, 0.605549, 0.00229273, 0.525164, 0.704915, 0.315821, 0.886049, -0.00213505, 0.500482, 0.666571, 0.598427, -0.00630687, 0.0544864, 0.48428, 0.551156, -0.0072124, 0.220383, 0.0157419, 0.702514, 0.786025, -0.00114491, 0.538904, 0
0.297104, -0.00597301, 0.117319, 0.701371, -0.00507014, -0.0244337, 0.510875, -0.000429587, 0.445941, 0.645856, 0.287204, 0.144415, 0.881029, 0.00164161, 0.513196, -0.00260621, 0.443592, 0.667204, -0.00806502, 0.548314, 0.541569, 0.952744, -0.0156101, 0.726525, 0.256635, 0.00868447, 0.440925, 0.928354, 0.103246, 0.00249835, 0.404708, 0.55169, -0.00786365, 0.240495, 0.643899, 0.434747, -0.00257108, 0.597131, -0.00320012, 0.815966, 0.000972085, 0.713941, 0.271655, 0.476571, 0.000362, 0.109333, 0.359771, 0.868949, 0.00277791, 0.0737288, -0.00169329, 0.324678, 0.0719972, 0.429602, 0.740819, 0.0142871, 0.506008, 0.000614714, 0.505426, 0.884101, 0.942486, 0.353984, 0.804972, 0.161751, 0.216912, 0.00408099, 0.154494, 0.726026, -0.010889, -7.34e-05, 0.656895, 0.90977, 0.0169211, 0.520286, 0.960022, 0
0.780493, -0.0181129, 0.432623, 0.793205, -0.00813717, 0.542801, 0.753568, -0.000542938, 0.671663, 0.0888468, 0.00685608, 0.133819, 0.370533, 0.519767, 0.613556, 0.240027, 0.00363161, 0.00731903, 0.5402, 0.271748, 0.414734, 0.758878, 0.270322, -0.0114969, 0.261359, 0.00235815, 0.113267, 0.359664, 0.157191, -0.015389, 0.357246, 0.940187, 0.327555, 0.32379, -0.00266644, 0.481953, 0.00930092, 0.211756, -0.0106663, 0.499051, 0.00270984, 0.315951, 0.300745, 0.672332, -0.0063439, 0.0310749, 0.792092, 0.00358057, 0.990961, 0.550442, 0.654151, 0.751582, 0.00467863, 0.620596, 0.954917, 0.210415, 0.00145016, -0.010701, 0.988552, 0.382966, 0.0272231, 0.827013, 0.47514, 0.439152, -0.0142535, 0.0144996, 0.323713, -0.0108915, 0.865496, -0.0069788, 0.814623, 0.846657, -0.0164259, 0.647643, 0.760361, 4
0.113948, -0.00380644, -0.0128709, 0.398832, 0.977923, 0.00228778, 0.052536, 0.161345, 0.118776, -0.00805514, 0.4495, 0.272658, 0.562975, 0.00370519, 0.658079, 0.907107, 0.00470113, 0.000362373, 0.480375, 0.134823, 0.0355445, 0.957398, -0.0137215, 0.338425, 0.0067513, 0.981205, 0.720686, 0.874656, -0.00663471, 0.502591, -0.00334129, 0.285722, 0.791711, 0.899033, 0.614717, 0.434454, -0.0119108, 0.460038, 0.00726732, 0.718065, -0.0120383, 0.246621, 0.746947, 0.0123713, 0.364258, 0.133797, 0.531387, -0.0046011, 0.831893, 0.299149, 0.0463339, 0.924268, 0.176247, 0.553129, 0.000817351, 0.867417, -0.00391871, 0.214612, 0.650426, 0.71198, 0.488241, 0.00148432, 0.0664941, 0.183662, 0.00793476, 0.249686, -0.016178, 0.324551, 0.222694, 0.761156, 0.00116989, 0.68205, 0.559732, -0.00672191, 0.728276, 0
0.212123, -0.0152593, 0.463964, 0.787772, 0.00306891, -0.0184523, 0.778714, 0.977639, -0.00580229, 0.876208, 0.870851, 0.743246, 0.00801665, 0.354418, 0.994197, 0.415947, 0.00888902, 0.839784, 0.404253, -0.0119028, 0.271657, 0.0869925, 0.0199563, 0.00300993, 0.000984489, 0.688617, 0.355974, 0.233799, -0.0101644, 0.322087, 0.506443, -0.00446892, 0.425109, 0.936556, 0.612103, 0.230242, -0.00473823, 0.023736, 0.0527367, 0.402701, 0.739234, 0.00273616, 0.840568, 0.268555, 0.931257, 0.000393172, 0.965603, 0.137394, 0.95853, -0.00444402, 0.872552, 0.922008, 0.0440589, 0.727823, 0.0142321, 0.689562, -0.00661496, -0.00815924, 0.0895219, 0.0968248, 0.687746, 0.0833458, 0.539313, 0.641116, -0.0069726, 0.940881, 0.286899, 0.00312445, 0.368376, 0.0623938, -0.00200842, 0.0470715, 1.99841e-05, 0.859069, 0.257344, 0
