@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 48, 64, 128, 256, 512, 513, 1024}

@data
-0.0168174, 0.54995, 0.251713, -0.00686772, 0.0267941, 0.165127, 0.838868, 0.200797, 0.251538, -0.0123144, 0.528139, 0.707919, 0.313832, 0.0130047, -0.00597939, 0.0303872, 0.249486, 0.0662969, 0.054887, -0.0101528, 0.369828, -0.000741732, 0.822446, 0.326965, 0.9707, 0.000344964, 0.379161, 0.00466178, 0.723198, 0.023402, 0.603409, 0.541296, -0.0121621, 0.715296, 0.506839, 0.631395, 0.349653, -0.0214748, 0.361331, 0.537068, 0
0.271648, 0.175299, -0.00478627, 0.0729374, 0.914263, 0.831125, 0.0014884, 0.0776638, -0.00524857, 0.16149, 0.028258, 0.798612, 0.656676, 0.155962, 0.0546567, 0.00286054, 0.02198, 0.705459, 0.310411, 0.00123746, 0.0334572, 0.229129, 0.00689751, 0.546736, -0.00890814, 0.446139, -0.011662, 0.303393, 0.462013, 0.471762, -0.0181898, 0.892571, 0.006033, 0.867058, 0.0689543, 0.977843, 0.0168404, 0.0483911, 0.526342, 0.366653, 0
-0.00521249, 0.662367, 0.865044, 0.985813, 0.914653, 0.460322, 0.570231, 0.013492, 0.351593, 0.0121067, 0.128337, 0.919149, 0.203785, 0.385901, 0.751645, -0.016165, 0.301739, 0.387004, 0.294351, -0.00325072, 0.103005, 0.859717, 0.0256713, -0.00568366, 0.0170434, 0.181912, -0.00967763, 0.259787, 0.246804, -0.0077284, 0.458662, 0.264379, 0.652163, 0.230819, -0.0233336, 0.559118, -0.00980144, 0.694589, 0.106095, 0.361346, 0
0.0647492, 0.017239, 0.889154, 0.52129, 0.368452, 0.308216, 0.728922, 0.00612735, 0.570732, 0.0616979, 0.0569906, -0.00832962, 0.515684, 0.819288, 0.416248, 0.895618, 0.0107287, 0.941865, -0.00476591, 0.470747, 0.648182, 0.693439, 0.474651, -0.0178587, 0.344565, -0.00457092, 0.509427, 0.00246181, -0.00146246, 0.00563119, 0.597712, 0.0735054, -0.0113349, 0.262159, 0.871249, 0.313672, -0.000214613, 0.129596, 0.126993, 0.745683, 0
0.27878, 0.277607, -0.00225673, 0.132319, 0.762995, 0.729521, 0.0484477, -0.00829189, 0.828735, 0.728665, 0.925048, -0.0043745, 0.342939, -0.00210831, 0.709664, 0.278544, 0.736921, 0.813059, 0.29484, 0.0151289, 0.867345, 0.730348, -0.0158428, 0.437534, -0.00613453, 0.9958, 0.0102363, 0.683019, 0.238221, -0.0169083, 0.83469, 0.0557541, 0.937135, 0.39165, 0.000904046, 0.569425, 0.217168, 0.776626, 0.799362, 0.00433642, 0
0.0110618, 0.577134, 0.42169, 0.834209, 0.170738, -0.00277209, 0.27784, 0.0287695, 0.775203, 0.751747, 0.00148543, 0.0823145, 0.751664, 0.214486, -0.00806124, 0.303059, 0.926892, 0.28235, 0.531458, 0.004746, 0.694553, 0.416898, -0.0131314, 0.627462, 0.878346, 0.0183359, 0.73239, 0.00489025, 0.0522508, 0.00610262, 0.21551, 0.504837, 0.938151, 0.00525977, 0.486981, 0.901221, 0.0649419, 0.781869, -0.00833177, 0.420573, 0
0.572329, 0.397445, 0.00709823, 0.6667, -0.0101847, 0.0795925, 0.575113, 0.98945, 0.669741, -0.0010821, 0.827302, 0.99358, 0.899408, 0.955837, -0.00809762, 0.415166, 0.342019, 0.724026, 0.00413342, 0.683182, 0.167396, 0.0249658, 0.251755, 0.73709, 0.00236913, 0.0679382, 0.00320977, 0.287817, 0.233419, 0.767999, 0.00803995, 0.227329, 0.175224, -0.00954979, 0.213423, 0.180501, 0.571996, 0.970699, 0.00116429, 0.741884, 0
0.766985, 0.0177246, -0.0121169, 0.919123, 0.0138253, 0.9987, 0.131467, -0.0172245, -0.00385797, 0.481345, 0.425089, 0.568046, 0.551665, -0.0038017, 0.815528, 0.837219, 0.241007, 0.244739, -0.0162443, 0.984598, -0.00293589, 0.597003, 0.597821, 0.972362, -0.00857756, 0.149174, -0.0262896, 0.16971, 0.00412752, 0.554723, 0.840587, 0.167813, 0.226121, 0.144482, -0.00568823, 0.739659, 0.868929, 0.910409, 0.716858, 0.000138203, 0
0.72833, 0.758901, 0.0156521, 0.801184, 0.76243, 0.024102, 0.194695, 0.0852949, 0.692369, 0.736637, -0.00324832, 0.0075633, 0.940803, 0.00947038, 0.418666, 0.897617, 0.293114, 0.615045, 0.291349, -0.0185186, 0.112714, 0.0369223, 0.00202254, 0.735445, -0.0202985, 0.0153628, 0.00858013, 0.534267, 0.510737, -0.00887747, 0.882953, 0.379747, -0.00448674, 0.466517, 0.406075, 0.507567, 0.991748, 0.0109315, 0.562726, 0.339702, 0
0.295525, -0.00317678, 0.331139, 0.60203, 0.949645, 0.0634579, 0.00931185, 0.481004, 0.092709, 0.0116375, 0.713267, 0.953143, 0.851225, 0.963776, -0.00780363, 0.827881, 0.0214644, 0.220651, 0.000165425, 0.180429, 0.546053, -0.00481895, 0.552334, 0.256446, -0.0120107, 0.603491, 0.00910437, 0.211371, 0.452337, 0.54385, 0.000867449, 0.173241, 0.583252, 0.535642, 0.0184068, 0.49325, 0.547609, 0.260294, 0.904704, -0.0128196, 0
0.0175374, 0.483007, 0.287505, 0.484112, 0.572958, 0.754154, 0.989835, -0.0197508, 0.589982, 0.973121, 0.649611, 0.00415605, 0.851509, 0.875015, 0.791939, 0.718024, -0.00142957, 0.0453317, 0.0413259, -0.00614135, 0.00236645, 0.713205, 0.388059, -0.00634408, 0.76713, 0.00529005, 0.487971, -0.003155, 0.627425, -0.000339177, 0.804582, 0.00451364, 0.165712, 0.0837547, 0.643367, 0.792721, 0.0133288, 0.996435, 0.17736, 0.982669, 0
0.160825, -0.0176895, 0.622624, 0.256274, 0.201036, 0.0132358, 0.777209, 0.155347, 0.0686697, 0.00537036, 0.750453, 0.0376251, 0.0460435, 0.599814, 0.557588, 0.913164, 0.771018, 0.00611915, 0.165101, 0.00158606, 0.0125653, 0.881942, 0.287595, 0.495671, -0.000146748, 0.0194831, 0.00971788, 0.447674, 0.0091335, 0.93349, 0.115969, 0.0347977, 0.824646, 0.0129905, 0.035368, 0.042987, 0.824645, 0.961658, 0.742987, -0.00439244, 0
0.35537, -0.0138251, 0.425783, 0.555763, 0.857642, 0.919373, 0.291058, 0.00237208, 0.675528, 0.570853, 0.00299519, 0.688908, 0.974507, 0.191301, 0.394647, 0.23704, 0.00227014, 0.672918, 0.622395, 0.00746436, 0.991249, 0.0158989, 0.400974, 0.42336, 0.509655, -0.0160313, 0.283963, 0.00520032, 0.0211427, 0.806286, 0.00298124, 0.846312, 0.351409, -0.00369362, 0.83388, 0.671217, 0.554631, 0.000475411, 0.939393, 0.448626, 0
0.362889, 0.834767, 0.0199053, 0.4429, -0.00821995, 0.221688, 0.113311, 0.656301, 0.873745, 0.344201, 0.704143, 0.010702, 0.862015, 0.0961445, -0.0135375, 0.337271, 0.505965, 0.71923, -0.00901674, 0.971322, -0.00885254, 0.312474, 0.062533, 0.170633, 0.000542313, 0.0976635, 0.0160338, 0.509848, 0.825887, -0.00269159, 0.80849, 0.436333, 0.357599, 0.959195, 0.00672258, -0.000757215, 0.249547, 0.0127451, 0.824259, 0.422271, 0
-0.00125167, 0.477985, 0.698881, 0.58444, 0.835488, 0.907246, 0.672143, -0.00613425, 0.997242, 0.497821, 0.954148, 0.0135579, 0.0730031, 0.857655, 0.123089, 0.0655171, 0.29046, -0.00195479, -0.0172745, 0.725106, -0.00873453, 0.435375, 0.523153, 0.00562999, 0.823434, -0.00645376, -0.0152668, 0.0415539, 0.539882, -0.0128663, 0.13206, 0.201068, 0.402476, 0.0116171, 0.973649, 0.903418, 0.993265, 0.00336731, 0.238223, 0.136696, 0
0.227593, 0.0103034, 0.567671, 0.157588, 0.896117, 0.0233654, 0.712716, 0.167051, 0.845954, 0.652704, 0.0240719, -0.0218197, 0.672848, 0.227262, 0.667118, 0.71498, -0.00347373, 0.926587, -0.0274496, 0.92328, 0.358894, 0.140098, 0.0109107, 0.978337, 0.723623, -0.0147167, 0.425231, -0.00281508, 0.665023, 0.158286, -0.0135943, -0.00290156, 0.95923, 0.917102, 0.248318, 0.528923, 0.393006, -0.00412392, 0.959324, 0.143505, 0
0.548433, -0.0092937, 0.663453, 0.120865, 0.0150546, 0.573806, 0.842386, 0.103053, 0.642665, -0.00272359, 0.72296, 0.446292, 0.36759, -0.00530416, 0.265909, 0.636761, 0.651767, 0.452108, 0.0155127, -0.0105406, 0.343575, -0.00908656, 0.00504147, 0.195847, -0.0130998, 0.0981921, 0.142317, 0.000815808, 0.674714, -0.00641497, 0.0945676, 0.675975, 0.219742, -0.000875869, 0.723655, 0.382976, 0.350022, 0.655067, 0.273544, 0.0111663, 0
0.512788, 0.772813, 0.703958, 0.145226, 0.0226433, 0.278901, 0.392934, 0.46191, 0.883243, 0.31314, -0.00322954, 0.964353, 0.734938, 0.841952, -0.00761131, 0.0304589, 0.355407, 0.0793581, -0.00647971, 0.807021, 0.0561077, 0.996118, 0.221569, -0.0168643, -0.0155858, 0.232112, 0.00854187, 0.214732, 0.936948, -0.0111256, 0.719699, 0.0801238, 0.00870164, -0.0131662, 0.597967, 0.625129, 0.781158, 0.21439, 0.680264, 0.00494783, 1
0.515193, 0.0120381, 0.884374, 0.157651, 0.253479, 0.490531, 0.0112922, 0.392465, 0.728918, 0.0154101, 0.878101, 0.600056, 0.132472, -0.00424502, 0.207123, 0.371197, 0.478873, 0.0792029, 0.614854, -0.000803334, 0.32138, 0.0880363, 0.857202, 0.0102808, -0.0185997, 0.975159, 0.015616, 0.65896, -0.0170745, 0.102322, 0.880851, 0.385817, -0.011231, 0.758542, 0.668499, 0.079884, 0.63334, 0.728148, 0.569794, 0.0145915, 0
0.983133, -0.0034178, 0.557138, 0.00935594, 0.644511, 0.84854, 0.185923, 0.669688, 0.00981078, 0.745795, 0.300269, 0.148232, 0.115946, 0.851802, 0.909198, 0.0198, 0.511891, 0.774002, 0.424802, 0.00239837, 0.720256, 0.461172, 0.721914, -0.00341067, 0.567329, 0.0101751, 0.216679, 0.0159024, 0.311569, 0.00140636, 0.14598, 0.439255, 0.17465, -0.00481778, 0.319528, 0.279045, 0.838634, 0.709989, 0.77723, 0.0135252, 0
0.934226, 0.00641418, 0.53974, 0.0668326, 0.599021, -0.0133278, 0.10373, 0.483627, -0.00301611, 0.891759, 0.743922, 0.712557, 0.576205, -0.0223509, 0.414361, 0.430899, 0.94359, 0.663391, 0.00793248, 0.109095, 0.00101183, 0.269906, 0.620656, 0.140576, 0.0129093, 0.343723, 0.921229, -0.0104869, -0.00114647, 0.245425, 0.422561, 0.305025, 0.353687, -0.00652516, 0.383773, 0.0132688, 0.0721773, 0.597444, 0.0108723, 0.258762, 0
0.00918976, 0.584241, 0.510122, 0.707963, 0.0663432, 0.67444, -0.00454657, 0.959843, -0.000155616, 0.480002, 0.913977, 0.248071, 0.883056, 0.485244, 0.974137, 0.995006, -0.000687611, 0.210983, 0.462497, 0.00933358, 0.104879, 0.183294, 0.000479516, 0.767049, 0.991767, -0.00787543, 0.824349, 0.00623971, 0.772386, 0.00378614, 0.69372, -0.00913098, 0.00981088, 0.700076, 0.838153, 0.00521421, 0.422486, 0.6969, 0.0734857, 0.769264, 0
0.651013, 0.270853, -0.00579943, 0.939027, 0.735579, -0.0218352, 0.462804, 0.278927, 0.0119043, 0.596371, 0.856805, 0.316277, 0.303123, 0.613695, 0.663038, 0.6784, -0.0125418, 0.259411, 0.0308441, 0.0900103, 0.0123895, 0.622269, 0.681765, 0.540061, 0.650916, 0.00442454, 0.307506, -0.001549, -0.0116174, 0.0851388, 0.429121, 0.396365, 0.0561294, -0.00492096, 0.728502, -0.0120146, 0.14227, 0.611131, 0.661408, 0.734992, 0
0.629779, 0.732041, 0.0129609, 0.852529, 0.852563, -0.0208386, 0.850268, 0.696134, 0.805312, 0.155986, 0.0484818, 0.678962, 0.0104154, 0.0209541, 0.650409, 0.194708, 0.0203784, 0.708608, -0.0151648, 0.510332, -0.0124907, 0.970888, 0.865653, 0.602617, 0.00119999, 0.188051, -0.00206966, 0.114637, 0.514065, -0.010426, 0.527975, -0.00105813, 0.74403, 0.435345, 0.205957, -0.0083139, 0.479759, 0.0199697, 0.282489, 0.219878, 0
0.00474053, 0.442044, 0.841237, 0.792978, 0.859173, 0.0107339, 0.258477, 0.660814, 0.757114, 0.505146, 0.0118063, 0.730026, 0.317246, 0.0374234, 0.408115, 0.332203, -0.00732757, 0.190076, 0.00953921, 0.587276, -0.0062182, 0.935323, 0.654142, 0.029776, 0.823266, 0.00299355, 0.745054, -0.0124129, 0.245386, 0.818826, 0.0184369, 0.368483, 0.147869, -0.000326396, 0.812326, 0.62577, 0.0956762, 0.469171, 0.0067888, 0.833616, 0
0.0100958, 0.180641, 0.989249, 0.918475, 0.883596, 0.475174, -0.0302171, 0.841487, 0.408991, 0.16174, 0.429148, 0.374792, -0.0134758, 0.7366, -0.00274271, 0.341187, 0.0589152, 0.360998, 0.859608, -0.00438763, 0.0178436, 0.409216, 0.631565, -0.00284617, 0.018818, 0.00316485, 0.267368, 0.000505754, 0.902567, -0.0132119, 0.855405, 0.0249292, 0.205542, 0.279524, 0.192252, 0.16279, 0.449081, -0.000426686, 0.260026, 0.0333293, 0
0.621763, 0.934953, -0.000730049, 0.711322, 0.00487222, 0.584449, 0.128117, 0.0283385, 0.782765, -0.00957277, 0.585447, 0.98379, 0.00787574, 0.0096125, 0.769672, 0.904622, 0.00336594, 0.8789, 0.691122, 0.00609952, 0.169592, -0.00915037, 0.188611, 0.752667, -0.0102486, 0.554742, 0.642244, 0.00407838, 0.388726, 0.624447, -0.000892742, 0.151501, 0.26517, 0.260914, -0.010501, 0.635959, 0.0070406, 0.97465, 0.77815, 0.237935, 0
0.563018, 0.947706, -0.013489, 0.949322, 0.00931512, 0.172001, 0.813551, 0.851599, 0.872222, 0.636971, 0.00610555, 0.0952812, 0.777199, -0.0132047, 0.618577, 0.367263, 0.57031, 0.901278, 0.635611, -0.00295818, 0.245201, 0.740609, 0.0117368, 0.746908, 0.437112, -0.000914606, 0.648448, -0.00362119, 0.717685, 0.004495, 0.48484, 0.599522, 0.149293, 0.133945, -0.00751074, 0.459432, 0.319892, 0.285699, 0.993091, -0.00896881, 0
-0.0135373, 0.963347, 0.950569, 0.784546, 0.0903552, 0.844909, 0.947627, 0.00536808, 0.113699, 0.0331117, 0.00682713, 0.777763, 0.0700228, 0.761806, 0.693173, -0.00946945, 0.824245, 0.514465, 0.659365, 0.00346696, 0.226308, 0.3711, 0.0717379, 0.00502702, 0.602818, 0.00279331, 0.113198, -0.00639243, 0.894603, -0.00601476, 0.0479707, 0.0208706, 0.928833, 0.168354, 0.0650686, 0.869977, 0.956082, 0.0132238, 0.992796, 0.492028, 0
0.0799559, 0.00808786, 0.945103, 0.737173, 0.169109, 0.367849, -0.00701446, 0.76669, 0.669015, 0.124997, -0.0101028, 0.000863857, 0.178836, 0.579353, 0.598527, 0.11723, -0.0171682, 0.421756, 0.00290359, 0.0857339, 0.3585, 0.0096716, 0.129536, 0.489003, 0.699482, 0.0104575, 0.0194064, 0.177164, 0.228562, 0.361412, -0.00457797, 0.0154032, 0.731065, 0.6271, 0.248941, 0.374065, 0.570195, 0.828891, 0.700276, 0.0114882, 0
0.0271468, 0.421258, 0.67451, 0.633862, 0.953122, 0.00296442, 0.532559, 0.307219, 0.581192, 0.830487, 0.864845, 0.975468, 0.00225487, 0.545987, 0.331279, 0.435028, -0.00114931, 0.871628, -0.0021065, 0.132296, 0.00388168, 0.0778426, 0.72217, 0.853346, -0.0172628, 0.941132, -0.00459767, 0.904823, 0.000516066, 0.0993772, 0.743891, 0.993581, 0.00232126, 0.491749, 0.306596, 0.0596089, 0.138936, 0.911282, -0.00193297, 0.733059, 0
0.00680713, 0.113645, 0.194209, 0.383031, 0.39411, -0.00602815, 0.901352, 0.799546, 0.998434, 0.828411, -0.0145738, 0.82752, 0.195466, 0.461979, 0.623075, 0.969758, 0.0195101, 0.00315127, 0.896699, 0.00848696, 0.746187, 0.12889, 0.613148, 0.0136749, 0.00401891, 0.423333, -0.00262295, 0.348665, 0.0172244, 0.920867, 0.364199, 0.504968, -0.00098204, 0.926577, 0.753683, 0.759491, 0.700184, 0.896583, 0.00266505, 0.323346, 0
0.00390385, 0.183249, 0.640799, 0.985473, 0.789923, 0.00763296, 0.992309, 0.648869, 0.00799064, 0.0153829, -0.000633636, 0.986922, 0.983796, 0.625332, -0.0154665, 0.520709, 0.551945, 0.838383, 0.419911, 0.0140546, 0.813503, 0.235453, 0.357115, -0.00129726, 0.89586, 0.0054564, 0.01241, 0.74057, 0.0170497, 0.898192, 0.977504, 0.246851, -0.0015067, 0.29329, 0.88403, 0.691575, 0.93551, -0.024653, 0.0164179, 0.585765, 0
0.63105, 0.00992922, 0.710284, -0.01798, 0.170981, 0.448795, 0.0258764, 0.759477, 0.834355, 0.106928, 0.628966, 0.799752, -0.015851, 0.808721, 0.757116, 0.102818, 0.00446308, 0.620091, -0.0138591, 0.424818, 0.935915, 0.986935, 0.976997, -0.0202793, 0.468149, -0.00645254, 0.829585, -0.00595081, 0.020046, 0.913116, 0.53849, 0.956678, 0.126383, 0.737365, -0.00121557, 0.25762, -0.0043315, 0.492698, 0.687699, 0.6874, 0
-0.0016537, 0.978498, 0.490162, 0.20803, 0.00507112, 0.739486, 0.575545, 0.0152388, 0.676954, 0.925623, 0.735848, -0.00844676, 0.594236, 0.702597, 0.106273, 0.975135, 0.630342, 0.00528838, 0.620225, 0.615555, -0.00824024, 0.700602, 0.204584, 0.570672, 0.309452, -0.00671443, 0.619618, -0.00825493, 0.642377, 0.0568076, -0.000851962, 0.594571, 0.850172, 0.00600138, 0.0270804, 0.467614, 0.904655, -0.00213106, 0.579163, 0.459372, 16
0.125848, 0.00262042, 0.876194, 0.68871, 0.489417, 0.343826, 0.456841, 0.0133259, 0.508923, 0.00448891, 0.779725, 0.773012, 0.411165, 0.356712, -0.00647813, 0.0809505, 0.445613, 0.135989, 0.777252, 0.00964715, 0.609311, 0.898317, 0.567959, 0.020514, 0.0334246, 0.0039944, 0.00505667, 0.254631, 0.976567, 0.361547, 0.0042687, 0.381951, 0.322897, 0.0046083, 0.553707, 0.525505, 0.73948, 0.89379, 0.835169, -0.00688409, 0
0.0106392, 0.829767, 0.747724, 0.213371, 0.246889, 0.722677, 0.459564, 0.00730704, 0.403867, 0.605207, 0.257209, 0.0141659, 0.929916, 0.739993, 0.562415, 0.299757, 0.7015, -0.0046621, 0.00206483, 0.38853, 0.987137, 0.416464, 0.598347, 0.00204775, 0.0119537, 0.806161, 0.00695931, 0.989007, 0.707132, 0.647702, 0.00330568, 0.907928, 0.513856, 0.00528734, 0.61818, 0.486775, 0.70697, 0.000161178, 0.779458, 0.312096, 0
0.678462, 0.361404, -0.0224321, 0.591622, 0.564743, 0.564243, -0.00327526, 0.558634, 0.995094, 0.418305, 0.211285, 0.321082, -0.00358904, 0.174673, 0.502864, 0.504455, 0.257801, -0.00196136, 0.216999, 0.00708206, 0.606041, 0.0173629, 0.743652, 0.220709, 0.778085, -0.0139969, 0.00364941, 0.91282, 0.000233366, 0.847357, 0.906862, 0.136717, 0.58779, 0.00470697, 0.36267, 0.0160236, 0.443197, 0.724123, 0.575315, 0.409618, 0
0.167739, -0.000764992, 0.544613, 0.453848, 0.635143, 0.193411, 0.149868, -0.022659, 0.869062, 0.440381, -0.000833049, 0.194523, 0.135129, 0.0015687, 0.287677, 0.189485, 0.5969, 0.939414, -0.0138729, 0.361812, 0.463136, 0.0551439, 0.00120983, 0.709073, 0.0217232, 0.285476, 0.385171, -0.0238584, 0.255565, 0.0588518, 0.00677511, -0.00637037, 0.846352, 0.187386, 0.109049, 0.561193, 0.53665, 0.637911, 0.929182, -0.0165241, 0
0.156227, 0.0104424, 0.596599, -0.0210649, 0.447348, 0.0910277, 0.338634, 0.5956, 0.215163, 0.132922, -0.00965745, 0.112976, 0.342488, 0.1689, 0.46646, 0.450047, -0.0133321, 0.276643, 0.00317043, 0.204912, 0.238643, 0.832014, 0.606401, 0.0049063, 0.00257629, 0.705455, 0.0052949, 0.717147, 0.553146, 0.997976, 0.00926606, -0.0143362, 0.999181, 0.3626, 0.437907, 0.872626, -0.00668823, 0.655217, 0.425142, 0.715899, 0
