@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 33}

@data
0.220773, 0.0398715, 0.00554575, 0.877236, 0.974848, 0.00198336, 0.196225, -0.0138214, 0.763464, 0.922739, 0.161575, 0.335407, 0.0169988, 0.735796, 0.298321, 0.0104528, 0.000202661, -0.00499295, 0.535953, 0.00356526, 0
0.343527, -0.000448385, 0.086277, 0.104283, 0.523727, 0.325171, 0.998436, 0.257715, -0.0118036, 0.396523, 0.272847, 0.700219, -0.00623646, 0.509766, 0.174573, -0.00431292, -0.00466019, 0.873849, 0.00323919, 0.264197, 0
0.755093, 0.693791, 0.0152173, 0.941698, 0.65481, 0.844778, 0.419239, 0.830076, -0.00872726, 0.561525, 0.696544, 0.416028, 0.00256973, 0.34398, 0.00121669, 0.223864, 0.487864, 0.0116943, 0.370461, -0.00420927, 0
-0.0103589, 0.374622, 0.481435, 0.816901, 0.0412026, -0.0195361, 0.168333, 0.101901, 0.374294, 0.565301, 0.130665, 0.331787, -0.00729814, 0.379777, 0.422468, -0.00926385, -0.00364829, 0.1172, 0.69889, 0.00221843, 0
0.322215, -0.0139589, 0.383, 0.270811, 0.996736, 0.563358, 0.0266168, 0.835548, 0.26472, 0.516068, 0.235859, 0.247327, 0.0074968, 0.839313, -0.0100512, 0.492814, 0.383655, 0.025491, 0.217823, 0.00236654, 0
0.430954, 0.0530524, 0.315639, 0.00511172, 0.640974, 0.252556, 0.192745, -0.0126829, 0.471059, 0.0866812, 0.892113, 0.432143, -0.008911, 0.0236089, 0.21008, -0.00304096, 0.192411, -0.0059674, 0.573314, 0.00266561, 0
0.0117293, 0.635677, 0.571835, 0.253384, -0.000285683, -0.00366014, 0.512297, 0.923539, 0.661271, 0.614668, 0.963153, 0.0063856, 0.976199, 0.344879, 0.199953, 0.00046646, 0.508642, 0.000395068, 0.763128, -0.0148196, 0
0.600043, 0.567092, 0.607382, 0.371798, -0.0118865, 0.774566, 0.123304, 0.911689, -0.00136729, 0.424157, 0.467699, -0.00145036, 0.392249, 0.393635, 0.0139059, 0.996335, 0.373611, -0.00174958, 0.583497, -0.00816744, 0
0.145585, 0.00152425, 0.320119, 0.988286, 0.607219, 0.0147502, 0.172957, 0.671029, 0.866869, -0.00170705, 0.820958, 0.70228, -0.00287311, 0.428103, 0.263272, -0.00115025, 0.949856, 0.00801277, -5.53285e-05, 0.295417, 0
0.899659, 0.0183938, 0.230814, 0.879923, 0.00479808, 0.368316, 0.48557, 0.50483, 0.994311, -0.00987818, 0.00719868, 0.227183, 0.1586, 0.805293, -0.000143549, 0.0108559, -0.0130223, 0.652535, 0.00475752, 0.169095, 0
0.925888, 0.955141, 0.680093, 0.656563, 0.00123325, 0.678275, 0.308133, 0.00770989, 0.486707, 0.503155, 0.39667, 0.648706, 0.0050643, -0.00117843, 0.597334, 0.156067, 0.639347, -0.00297163, 0.307607, -0.00139504, 0
0.997279, 0.689519, 0.221887, 0.480264, -0.00394192, 0.261268, 0.716788, 0.405287, -0.00307526, 0.560422, 0.447681, 0.377428, 0.0047646, 0.889614, 0.00297196, 0.866565, 0.404403, 0.00937192, -0.0015401, 0.339664, 0
0.692115, 0.535109, 0.680512, -0.00428033, 0.105893, 0.576371, 0.857598, 0.674873, 0.424644, 0.0025726, 0.359621, -0.012234, 0.122744, 0.826417, -0.00576581, 0.480754, 0.00399465, 0.690446, 0.211334, -0.0150576, 0
0.00241275, 0.0372575, 0.782179, 0.831865, 0.699547, -0.00225737, 0.606091, 0.0606528, 0.802089, 0.953398, -0.0154898, 0.89622, 0.447892, 0.838615, -0.00649133, 0.102114, -0.00599935, 0.0216033, -0.00633704, 0.0364087, 0
-0.00448416, 0.832324, 0.849287, 0.645391, 0.506596, 0.229524, -0.0171962, 0.747097, 0.199017, 0.876389, 0.969862, 0.00234516, 0.0698768, 0.00779772, 0.0243037, 0.415151, 0.129677, 0.00685877, 0.00352125, 0.0662651, 0
0.515087, 0.887114, 0.0142649, 0.294025, 0.561087, 0.115158, -0.0103721, 0.275509, 0.311225, 0.0339312, 0.848426, 0.100998, -0.0131175, 0.727996, 0.212978, -0.003241, -0.00654322, 0.81527, 0.908122, 0.0110114, 0
-0.0209284, 0.960191, 0.820636, 0.0495381, 0.452067, 0.239316, 0.366765, 0.869751, 0.157813, -0.0124846, 0.285409, 0.58384, 0.00796218, 0.447977, 0.00369472, 0.483905, 0.00129806, 0.318402, 0.00772762, 0.61438, 0
-0.0107314, 0.588463, 0.401484, 0.547541, 0.682665, 0.776948, 0.0651893, -0.0225758, 0.66875, 0.539668, -0.00258973, 0.877284, 0.225495, 0.364031, 0.0149317, 0.0193057, 0.283382, -0.0185916, 0.625448, 0.0158284, 0
0.718321, 0.0809484, 0.76645, -0.00943347, 0.781175, 0.88993, 0.238885, 0.00191102, 0.882614, 0.757119, 0.417684, -6.90096e-05, 0.0191936, 0.442391, 0.0742313, 0.00493155, -0.00926509, 0.924837, 0.631062, 0.782809, 32
0.944178, 0.733766, 0.701584, 0.817939, -0.00381534, 0.316489, 0.00479808, 0.152253, 0.0842951, 0.425078, -0.00551279, 0.0917162, 0.607671, -0.00475169, 0.0107227, 0.0222688, -0.00292156, 0.756763, 0.0208468, 0.877617, 0
0.483449, 0.0005143, 0.159259, 0.354289, 0.0659637, 0.900622, 0.117146, 0.310842, -0.00250728, 0.815867, 0.399134, 0.00208113, 0.522669, 0.654623, 0.000337642, 0.0569118, 0.431508, -0.00455735, 0.133184, 0.00586297, 0
0.60036, 0.0100731, -0.0148783, 0.697552, 0.408724, 0.0306232, 0.714398, 0.297811, -0.0194128, 0.626049, 0.0063407, 0.536435, 0.938557, 0.216582, 0.695764, 0.00331022, -0.00641254, 0.507053, -0.00921449, 0.281503, 0
0.642588, 0.0295345, 0.00312377, 0.611645, 0.347261, 0.263896, 0.00853104, 0.48677, 0.611834, 0.943188, 0.799027, 0.151469, -0.00157685, 0.663079, -0.00640454, 0.246171, -0.0023945, 0.965859, 0.00420588, 0.381655, 0
0.349962, 0.855974, 0.00462728, 0.859501, 0.696717, 0.000656472, 0.606705, 0.646704, 0.27941, 0.0293076, 0.514572, 0.462135, -0.0122553, -0.00524202, 0.18294, 0.0676516, 0.867057, 0.0106599, 0.278695, -0.00706453, 0
-0.000238516, 0.812025, 0.0973549, 0.64858, 0.484038, 0.986339, 0.37047, 0.0401971, 0.773041, -0.00494427, 0.0226072, 0.237908, 0.0455402, -0.000385977, 0.920619, 0.552323, -0.00622989, 0.550829, 0.381089, 0.0377461, 0
-0.0127182, 0.86804, 0.275597, 0.472048, 0.498057, 0.926942, 0.871642, 0.721833, 0.738014, 0.011184, 0.0697575, -0.00406858, 0.163002, 0.0108566, 0.603416, 0.00169777, 0.00245644, 0.679823, -0.00629468, 0.651701, 0
0.412749, 0.682825, -7.06413e-05, 0.818343, 0.0460529, 0.478701, -0.000154844, 0.648828, 0.583615, 0.629871, 0.998656, -0.000584493, 0.782473, 0.00561632, 0.732351, 0.210376, -0.0145886, 0.443586, -0.00215959, 0.357325, 0
0.296527, 0.782532, 0.191084, 0.00115693, 0.332631, 0.282126, 0.362298, 0.979513, 0.887379, 0.0152462, 0.428022, 0.00978798, 0.244213, -0.00665443, 0.933378, 0.250843, 0.510506, 0.00674727, -0.0135745, 0.98068, 0
0.786201, 0.654563, 0.551665, 0.958117, 0.674859, 0.36617, 0.0124268, 0.914179, 0.946235, 0.257559, 0.489898, 0.203146, -0.0260755, 0.645937, 0.0121305, 0.883167, 0.24751, 0.0169989, -0.00409635, 0.180418, 1
0.297632, 0.797867, 0.484836, -0.009902, 0.474678, 0.922889, 0.0223731, 0.0749371, 0.812723, 0.116191, 0.912361, 0.030169, 0.00546427, 0.0114339, 0.413372, 0.0616656, 0.127373, -0.00822132, -0.00238937, 0.850809, 0
0.0877739, 0.0103491, 0.458842, 0.280423, 0.821069, 0.0100882, 0.288201, 0.730679, 0.572706, 0.643326, 0.200303, -0.0295589, 0.906727, 0.0171098, -0.0142575, 0.259883, -0.0076614, 0.647677, 0.00674213, 0.281851, 0
-0.000419599, 0.198902, 0.812494, 0.74727, 0.462395, 0.689064, 0.462668, 0.00781499, 0.283844, 0.913467, 0.0040379, 0.388877, 0.549157, -0.0132811, 0.817301, 0.0921764, 0.0145511, 0.139383, 0.00694485, 0.0625558, 0
0.260082, -0.00548459, 0.431714, 0.864437, 0.91699, 0.63099, 0.0103339, 0.35942, 0.681712, 0.198361, 0.913224, 0.23939, -0.00305377, 0.00552816, 0.773445, 0.304631, -0.00595917, 0.169733, 0.181823, 0.00285616, 0
0.036352, 0.462531, 0.353545, 0.0899044, 0.00103925, 0.176613, -0.00704331, 0.00494074, 0.892074, 0.77911, 0.499667, -0.0168995, 0.159783, 0.346227, 0.00318753, 0.246744, -0.00635507, 0.886731, -0.0148528, 0.302249, 0
0.500674, 0.331569, 0.624171, 0.352915, -0.0168869, 0.414789, 0.769223, 0.301661, -0.00797987, 0.437171, 0.758922, 0.191006, 0.000628672, 0.416104, 0.227609, 0.00303952, 0.16988, 0.00982584, 0.297551, -0.00108781, 0
0.841845, 0.115256, 0.0165033, 0.875417, 0.739502, 0.556137, 0.558078, 0.1547, 0.0220536, 0.440829, 0.514743, 0.106241, 0.0163672, 0.91076, -0.00188925, 0.242697, 0.00433077, 0.744227, -0.000189617, 0.408233, 0
0.00578296, 0.615855, 0.83007, 0.430857, 0.348445, 0.144205, -0.006529, 0.754449, 0.43643, 0.41962, 0.771053, -0.0043175, 0.606651, 0.603341, 0.823775, -0.00171067, 0.252808, 0.0108965, 0.194326, -0.00267491, 0
-0.0160213, 0.26807, 0.164501, 0.853952, 0.743469, 0.454047, 0.00752155, 0.520814, 0.221967, 0.164799, 0.222681, 0.428947, 0.0156515, 0.112753, -0.0197175, 0.825843, 0.704321, -0.0070554, 0.00855942, 0.0444715, 0
0.369552, 0.927101, 0.565974, -0.00827178, 0.925359, 0.330403, 0.740734, -0.00899495, 0.895167, 0.611782, 0.000897508, 0.664242, 0.811127, 0.00827772, 0.727228, 0.257693, -0.00597385, 0.607454, 0.881209, -0.00354502, 0
0.41304, 0.803853, -0.00460209, 0.606782, 0.78076, 0.00675453, 0.575851, 0.314345, 0.815936, 0.445841, 0.426121, 0.546546, -0.00404286, -0.00863874, 0.277058, 0.83924, 0.0118722, 0.524752, 0.937081, 0.00991567, 0
0.118864, 0.188139, -0.00870434, 0.410348, 0.0890355, 0.334739, 0.435073, 0.00226845, 0.255202, 0.640284, -0.00114691, 0.120914, 0.628921, 0.0866205, 0.57249, -0.00698107, 0.944398, -0.0112609, 0.0106315, 0.407573, 0
0.534846, 0.92901, -0.00442943, 0.045155, 0.171612, 0.905786, 0.720915, 0.752371, 0.110776, -0.0219679, 0.000562637, 0.117272, 0.751415, 0.269458, -0.0131314, 0.543189, 0.00128188, 0.952572, -0.00273098, 0.079004, 0
-0.0081543, 0.40746, 0.388337, 0.0996493, 0.918361, 0.520756, 0.953661, 0.285802, 0.890192, 0.00187867, 0.316271, 0.131677, -0.0139909, 0.287297, -0.00983091, 0.803702, -0.00155491, 0.0189078, 0.87174, 0.00536663, 0
-0.00326266, 0.271027, 0.528898, 0.720597, 0.17363, 0.77464, 0.977131, 0.678453, 0.445262, -0.00919689, 0.544537, -0.00146182, 0.497065, -0.0147198, 0.225739, 0.161879, 0.0125007, 0.872451, 0.219142, 0.00741821, 0
0.826126, 0.852694, 0.00925749, 0.480579, 0.455829, 0.697848, 0.561704, -0.00282554, 0.416497, 0.626586, 0.693377, 0.71487, 0.00392196, 0.800861, 0.00338643, 0.709723, 0.881631, 0.00929952, -0.0121866, 0.0233368, 0
0.583792, 0.379157, 0.0152285, 0.542977, 0.496344, 0.726495, 0.0599826, 0.397064, 0.00344738, 0.582052, 0.612643, 0.187027, -0.00667007, 0.348537, 0.0156582, 0.297814, 0.132725, 0.001838, 0.393697, 0.00341411, 0
0.715148, -0.0286704, 0.0921367, 0.317507, 0.929914, 0.0538125, 0.000493478, 0.549987, 0.754938, 0.823872, 0.706133, 0.986047, 7.40978e-05, 0.944726, -0.00400947, 0.547308, 0.00226038, 0.254515, 0.0194889, 0.649435, 0
0.151112, 0.0387669, 0.949509, 0.00222476, 0.501691, -0.00573136, 0.248685, 0.512357, 0.31723, 0.51995, 0.006391, 0.990563, 0.894168, 0.481738, 0.249076, 0.00679802, 0.014666, 0.991026, -0.000965412, 0.526796, 0
0.378184, 0.00967119, 0.179355, 0.0449973, 0.500437, 0.0912613, 0.901611, 0.36537, 0.850855, 0.0153992, -0.001795, 0.621884, 0.346572, 0.00755183, 0.96583, 0.0117247, 0.00564821, 0.922814, 0.0123997, 0.0887795, 0
0.902071, 0.209618, 0.405588, -0.00703619, 0.512128, 0.873177, -0.00554277, 0.133197, 0.246985, 0.4413, 0.492116, 0.489393, 0.00883593, 0.0516855, 0.948594, 0.00523695, -0.00801789, 0.0341437, 0.476183, -0.00283833, 0
0.00345155, 0.795186, 0.839614, 0.913389, 0.421651, -0.0106684, 0.639166, 0.985531, 0.520593, 0.824404, -0.0023029, 0.138828, 0.534823, 0.887764, -0.00554194, 0.802714, 0.890766, -0.0121696, -0.0110812, 0.740718, 0
0.00948159, 0.317766, 0.000595944, 0.538945, 0.259926, 0.956306, 0.309707, -0.0036482, 0.105872, 0.871812, 0.339132, 0.00486363, 0.202951, 0.774742, -0.00320554, 0.0580629, 0.0480358, -0.00476207, 0.0127032, 0.443142, 0
0.673727, 0.650459, 0.915755, 0.00590661, 0.960867, 0.552304, 0.678886, 0.00628093, 0.232073, 0.763083, 0.205029, 0.00122167, 0.944322, -0.0192028, 0.49883, 0.663578, 0.0159264, 0.00348242, 0.0185702, 0.831725, 0
0.378354, 0.00564428, 0.609245, 0.752224, 0.842171, 0.644852, 0.0977249, 0.85119, 0.163468, -0.00400914, 0.0739448, -0.00134332, 0.367299, 0.712278, 0.000325411, 0.356743, -0.00900727, 0.0329458, 0.585649, -0.0203057, 0
0.891237, 0.928897, 0.201727, -0.00890776, 0.49226, 0.227181, 0.884128, 0.374643, -0.00351882, 0.227088, 0.705555, 0.720236, -0.0185649, 0.0109369, 0.519182, 0.81068, 0.00941495, 0.352686, 0.754208, -0.0100409, 0
0.920063, 0.405057, 0.088458, 0.98609, -0.00687701, -0.00495554, 0.641577, 0.0395226, 0.415579, 0.965704, 0.174543, -0.0125265, 0.173728, 0.211596, -0.00990261, 0.818442, -0.0177217, 0.81377, 0.0041981, 0.891925, 0
0.397334, 0.995086, 0.56571, 0.00561904, 0.601485, 0.291244, 0.178441, 0.028562, 0.0819312, -0.0146713, -0.0054162, 0.498246, 0.391661, 0.0705855, 0.662506, 0.0157246, -0.000271714, 0.848283, -0.0137851, 0.255851, 0
0.250357, 0.155303, 3.15985e-05, 0.975749, 0.426866, 0.00389708, 0.799947, 0.785836, 0.708456, 0.934345, 0.0312493, 0.421903, 0.0184684, 0.325077, 0.00711198, 0.974812, 0.00328099, 0.243869, 0.0194653, 0.403833, 0
0.204827, 0.194064, -0.00300378, 0.535967, 0.00481815, 0.884433, 0.394875, 0.327253, -0.0224835, 0.946948, 0.59435, 0.786089, -0.0128336, 0.613541, 0.901572, -0.00671526, 0.990986, 0.00258913, 0.924909, 0.00619141, 0
0.784335, 0.0360105, 0.896215, -0.00346505, 0.37659, 0.872718, 0.894421, 0.487033, 0.136253, -0.00433563, 0.0428429, 0.000284387, 0.261793, 0.574038, -0.0015045, 0.988384, 0.00785767, 0.816163, -0.0219827, 0.176184, 0
0.381324, 0.698495, -0.00546949, 0.386053, 0.530738, 0.0070746, 0.437054, 0.933511, 0.24248, 0.598593, -0.0001681, 0.539273, 0.675907, -0.00300167, 0.319132, 0.240108, -0.00459442, 0.576545, 0.347401, 0.00204046, 0
0.0919142, 0.0155044, 0.0978961, 0.86236, 0.950959, 0.102976, 0.931331, 0.0180521, 0.561044, 0.0912942, -0.00543047, 0.678295, 0.26, 0.699278, 0.461254, 0.00861661, 0.236645, -0.0109372, 0.0129554, 0.583855, 0
-0.00844536, 0.42164, 0.296101, 0.374242, 0.656662, 0.285454, -0.00279232, 0.62892, 0.471158, 0.403016, 0.0127206, 0.57538, 0.127149, 0.0113057, 0.800669, 0.0794004, 0.314668, 0.00653284, 0.138139, 0.00758692, 0
0.35003, -0.000891374, 0.862873, 0.352413, 0.727921, 0.10706, -0.00924774, 0.675897, 0.483745, 0.439689, -0.010554, 0.81173, 0.106061, 0.563894, 0.428025, -0.00112116, 0.00125562, 0.748354, 0.0521259, 0.000172393, 0
0.827031, 0.351394, 0.190364, -0.00838195, 0.408838, 0.539066, 0.447388, 0.369573, 0.977451, -0.000913015, 0.931028, -0.00224455, 0.579195, 0.145983, 0.0472808, 0.0108179, 0.0039136, 0.915905, 0.725169, 0.00580818, 0
0.355312, 0.447549, 0.00489222, 0.0205038, 0.061474, 0.661286, 7.2801e-05, 0.605267, 0.71104, 0.521179, 0.0138396, 0.976624, 0.319068, 0.00318745, 0.813394, 0.910629, 0.00805482, 0.200258, 0.922675, 0.000703011, 0
0.79809, 0.302553, 0.308998, 0.00798417, 0.982141, 0.826956, -0.00527145, 0.937065, 0.38544, 0.735088, 0.0101379, 0.199719, 0.325675, 0.00455753, 0.721805, 0.646606, 0.00331526, 0.188623, -0.00381491, 0.194189, 0
0.547162, 0.391717, 0.000343271, 0.713531, 0.924479, 0.349338, 0.00329965, 0.0989539, 0.995833, 0.535131, 0.220661, 0.00330854, 0.78162, 0.750915, 0.138646, 0.0164052, 0.01221, 0.780875, 0.50802, 0.00765386, 0
0.375131, -0.00221609, 0.839582, 0.724567, 0.156651, 0.0758603, 0.163056, 0.790754, 0.0134702, 0.815417, 0.423393, 0.92558, -0.00507725, -0.00123548, 0.702715, 0.711696, -0.0183933, 0.224993, -0.0186719, 0.774285, 0
0.350384, 0.628716, 0.689261, 0.000135592, 0.921419, 0.900237, 0.750268, 0.844388, 0.807391, 0.0112688, 0.219401, -0.021505, 0.733431, -0.0192658, 0.410638, 0.515565, 0.318839, -0.000632672, 0.00650046, 0.939904, 0
0.00644952, 0.631836, 0.0618935, 0.457899, 0.530712, 0.592425, 0.556769, 0.420862, -0.00839462, 0.680233, 0.72656, 0.0072852, 0.852497, -0.00366395, 0.178437, 0.352745, -0.00167022, 0.0153108, 0.168717, -0.00462897, 0
0.010215, 0.62502, 0.324151, 0.327564, 0.566752, 0.148809, 0.860639, 0.940883, -0.00206253, 0.774963, 0.00825228, 0.837121, 0.429398, 0.00266029, 0.487642, 0.250275, 0.0961928, -0.00864089, 0.000147268, 0.57703, 0
0.922196, 0.889828, 0.336734, 0.0160081, 0.0263781, 0.353712, -0.011426, 0.544971, 0.787501, 0.593944, -0.00869988, 0.431185, 0.78164, 0.418212, -0.00208882, 0.736219, 0.0914267, -0.010049, 0.282722, 0.00334564, 0
0.741008, 0.0116657, 0.772506, 0.286011, 0.39188, 0.0653984, 0.0155378, 0.896242, 0.978904, 0.293886, 0.863047, 0.0165369, 0.472268, 0.869834, -0.00705331, 0.798975, 0.00928312, 0.928275, 0.040108, 0.00151086, 0
-0.00230707, 0.844396, 0.401795, 0.135024, 0.402576, 0.57227, 0.0444324, 0.0498856, 0.743238, -0.00331769, 0.699029, 0.572235, -0.0050987, 0.790948, 0.496233, 0.00374085, -0.0158138, 0.67041, -0.00223438, 0.633111, 0
-0.0124262, 0.843669, 0.862236, 0.93072, 0.500402, 0.775223, 0.263776, 0.00722631, 0.988011, 0.950555, -0.00216785, 0.84564, 0.457381, -0.00355176, 0.512149, 0.419832, -0.00201061, 0.152905, 0.604445, 0.00864557, 0
0.0758481, 0.67702, 0.740056, -0.0137392, 0.303261, 0.374408, -0.0030711, 0.398542, 0.08513, 0.371796, 0.851756, 0.58509, -0.0150224, 0.0402845, 0.00389507, 0.331048, 0.00161631, 0.484997, -0.00942339, 0.211299, 0
0.192167, 0.722672, 0.753541, 0.400854, 0.00467166, 0.94714, 0.0033448, 0.161586, 0.296855, 0.962048, 0.249216, 0.485498, -0.0199919, -0.00531221, 0.699737, 0.423723, 0.761967, -0.00382689, 0.000875126, 0.810231, 0
0.844493, 0.883362, -0.000898766, 0.276036, 0.615131, 0.0328876, 0.0422539, -0.00134265, 0.783266, 0.272281, 0.793345, -0.00864161, 0.872361, 0.920323, 0.0152273, 0.68754, 0.199648, -0.0117064, 0.00433658, 0.382278, 0
0.287704, 0.0687566, 0.347834, -0.00978607, 0.968934, 0.254831, 0.991895, 0.581802, 0.765033, 0.00177081, 0.0692038, 0.386764, 0.0104779, 0.662134, 0.524225, 0.0111825, 0.0035891, 0.628559, -0.000301456, 0.905181, 0
0.0206182, 0.827796, 0.10038, 0.552621, 0.864334, 0.706998, 0.00516647, 0.436433, 0.379019, 0.138172, 0.634468, 0.720757, -0.000847381, 0.501798, 0.0105946, 0.475036, 0.98564, 0.0146048, 0.00131044, 0.0166275, 0
0.24866, 0.130611, 0.384242, 0.00503649, 0.138889, 0.00127268, 0.157101, 0.232416, 0.916662, 0.616289, -0.00291948, 0.8857, 0.622098, 0.560945, 0.550744, 0.00125967, 0.392807, -0.0049096, 0.0622761, -0.00855595, 0
0.294885, 0.322138, 0.653431, 0.184443, -0.00604968, 0.632495, 0.657639, 0.300261, 0.469965, -0.022167, 0.189248, 0.0209526, 0.026565, 0.848896, 0.0198026, 0.729548, 0.966629, -0.0122006, 0.00524701, 0.20324, 0
0.145981, 0.768834, 0.0676177, 0.33699, 0.00685815, 0.948464, 0.354392, 0.87599, 0.693046, -0.00512262, 0.20812, 0.223119, -0.0103786, 0.499699, 0.00263286, 0.969261, 0.170809, 0.00276146, 0.00498602, 0.188507, 0
0.665, 0.0884549, 0.995976, -0.0166834, 0.0795234, 0.123236, 0.175293, 0.516785, 0.131919, 0.0047113, -0.00499081, 0.41848, 0.770705, 0.339189, -0.00245554, 0.376813, 0.943039, 0.0153135, 0.813418, -0.0113453, 0
0.51898, 0.517877, 0.397671, 0.00706125, 0.235961, 0.763249, 0.822102, 0.643823, 0.291153, -0.00434474, 0.964445, -0.00206875, 0.302447, 0.791889, -0.0088177, 0.858446, -0.000792566, 0.655218, -0.0132376, 0.0537015, 0
0.239316, 0.0811787, 0.0901771, 0.0124862, 0.452242, 0.117883, 0.411815, 0.25751, -0.0116554, 0.475149, 0.000121653, 0.123866, 0.714424, 0.625837, -0.0113332, 0.554005, 0.271364, -0.00759704, 0.0664793, 0.00417675, 0
0.916674, 0.559706, 0.0412332, 0.00689371, 0.106969, 0.103045, 0.117486, 0.0597165, -0.0160541, 0.145749, 0.933542, 0.145226, 0.00154929, 0.770378, 0.0103936, 0.977916, 0.00478184, 0.0950858, 0.39551, -0.00379417, 0
-0.00190412, 0.624315, 0.443423, 0.120482, 0.922143, 0.241448, 0.623445, 0.885877, 0.150478, 0.00850103, 0.828099, 0.0207192, 0.406568, 0.600817, -0.00142228, 0.405146, 0.749175, -0.0107873, -0.00823172, 0.588204, 0
0.364404, 0.709785, 0.0086795, 0.224067, 0.215113, 0.840919, 0.00542952, 0.616889, 0.535669, 0.423116, 0.522343, -0.00350768, 0.053674, 0.00393902, 0.253687, 0.63467, -0.00472581, 0.0690354, 0.535566, 0.000973693, 0
