@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 132, 256, 512, 1024, 1088, 2048, 2304}

@data
0.0102131, 0.214185, 0.323291, 0.00162937, 0.670326, 0.926171, 0.0528013, 0.00792019, -0.00490161, 0.517398, 0.435488, 0.898761, 0.386084, 0.0862474, 0.56159, 0.477462, 0.0350344, -0.00937518, 0.628946, -0.00915993, 0.0124929, 0.0248924, 0.892395, 0.493212, 0.577951, 0.018831, 0.811473, 0.0100833, 0.00574114, 0.968766, 0.16688, 0.696292, 0.914898, 0.928448, 0.00925375, -0.00836951, 0.236226, -0.00515989, 0.871959, 0.150752, 0
0.0839778, 0.0178904, 0.26863, 0.0126509, 0.204844, -0.00237204, 0.130182, 0.417845, 0.808808, 0.527836, 0.00111705, 0.967336, 0.778021, 0.00947848, 0.0906034, 0.165461, 0.779869, 0.296795, 0.958209, 0.0121712, 0.266149, 0.990225, 0.114475, -0.00456748, 0.653275, 0.782332, 0.021301, 0.615612, -0.00516648, 0.0475378, 0.720995, -3.18994e-05, 0.0762257, 0.92425, 0.737112, 0.0139196, 0.600008, 0.361227, 0.0159363, 0.750739, 0
-0.000344202, 0.911069, 0.879491, 0.246196, -0.0196741, 0.889205, -0.0100548, 0.700731, 0.403623, 0.648243, -0.00286577, 0.351885, 0.988157, 0.0565428, 0.12871, 0.418004, 0.277129, 0.00109116, 0.952901, 0.948617, 7.03887e-05, 0.750484, 0.571372, 0.0678942, 0.241816, -0.0027235, 0.415293, 0.00188741, -0.00163333, 0.147471, 0.00356419, 0.15082, 0.96708, 0.686368, 0.962441, 0.24052, 0.0159304, 0.00047439, 0.860654, 0.546745, 0
0.338657, 0.0205196, 0.831131, 0.0730953, -0.00664336, -0.00982056, 0.367228, 0.941821, 0.847518, 0.0788172, 0.135792, 0.000728388, 0.756035, 0.224955, 0.713483, 0.021125, 0.318975, 0.931117, 0.377085, 0.00580102, 0.846007, 0.899756, 0.695279, 0.0111082, 0.161296, 0.844494, 0.00113489, 0.690016, 0.622108, 0.0210846, 0.00761279, 0.473012, 0.593751, 0.302777, 0.126356, 0.00295197, 0.844199, -0.00839143, 0.737423, 0.227606, 0
0.00272692, 0.42296, 0.163068, -0.0111995, 0.890208, -0.00916041, 0.428308, 0.501606, 0.451975, 0.326017, -0.0064351, 0.722227, 0.210746, 0.543241, 0.120885, 0.0112879, 0.136987, 0.0215876, 0.324243, 0.124114, -0.00554136, -6.31691e-05, 0.326592, 0.639378, 0.157033, 0.766593, 0.00303328, 0.241128, 0.653874, -0.00915428, 0.329006, 0.00143231, 0.655669, 0.3729, 0.673473, -0.0128693, 0.932094, -0.013383, 0.638, 0.0877975, 0
-0.00302954, 0.987273, -0.00809017, 0.22326, 0.882418, 0.334932, -0.000253986, 0.366491, 0.724591, 0.224138, 0.706572, 0.00180995, 0.550091, 0.727665, 0.00181361, 0.645998, 0.57426, 0.324589, 0.288486, 0.518952, -0.0057948, 0.00504212, 0.757096, 0.447273, 0.125426, 0.904527, 0.991453, -0.0162758, -0.0110717, 0.787876, 0.958762, 0.913371, 0.211265, 0.729027, -0.0161114, 0.000391681, 0.636237, 0.0207221, 0.147816, 0.41115, 0
-0.0018317, 0.674261, 0.617543, 0.37989, 0.00777508, 0.178294, 0.170961, 0.0136774, 0.983113, 0.321627, 0.150519, 0.394597, 0.00399957, 0.69053, 0.00658692, 0.821146, 0.5311, 0.247918, 0.0202028, 0.755955, 0.741081, 0.0060525, 0.20653, 0.499408, 0.139459, 0.593548, 0.882628, -0.000838386, -0.00251982, 0.0194728, 0.566139, 0.642376, 0.0169051, 0.872543, 0.849356, 0.6708, 0.00977475, 0.889984, -0.0164459, 0.579256, 0
0.590528, 0.840123, 0.000959572, 0.011479, 0.630946, 0.0151942, -0.0246266, 0.102515, 0.450401, 0.360005, 0.679268, 0.678515, -0.00583359, 0.808048, 0.33753, -0.0120542, 0.856414, 0.731085, 0.42212, 0.00920083, 0.248853, 0.760516, 0.00926588, 0.340609, 0.639924, 0.53269, 0.0108508, 0.0278305, 0.366415, -0.0134916, 0.00886795, 0.39456, 0.382943, 0.384991, 0.835649, 0.450527, 0.00368643, 0.280278, 0.817717, -0.00154736, 1
0.660578, 0.00208401, 0.194129, -0.0134596, 0.270229, 0.594923, 0.721125, 0.00199675, 0.459055, 0.687673, 0.0963567, -0.00755212, 0.259601, -0.0244562, 0.769888, 0.57013, 0.209107, 0.464639, -0.00299345, 0.641113, 0.500666, 0.20449, 0.738689, 0.483135, 0.951124, 0.00893672, 0.00119415, 0.441071, -0.00511579, 0.682392, 0.295237, 0.147427, 0.321442, 0.933642, -0.010573, -0.00201511, 0.994183, 0.86415, 0.76174, 0.0260034, 0
0.000541589, 0.194982, 0.0631853, 0.869798, -0.0102611, 0.000564621, 0.833567, 0.792096, 0.88237, 0.548545, 0.0115437, 0.689618, 0.000924629, 0.0649653, 0.0114549, 0.605269, 0.0431405, 0.91415, 0.659931, -0.00662119, 0.255913, 0.00499095, 0.72105, 0.738769, 0.257186, 0.823643, -0.00387988, 0.102762, 0.693083, 0.00187675, 0.736481, 0.081116, 0.000365791, 0.205695, 0.994409, 0.0131549, 0.00693212, 0.211151, 0.619633, -0.0106007, 0
-0.00636203, 0.763551, 0.519001, 0.010231, 0.72421, -1.03889e-05, 0.893637, 0.448896, 0.704736, 0.733575, 0.459656, -0.0155947, 0.49424, -0.0029764, 0.548054, 0.928374, 0.534732, 0.46295, 0.893306, 0.00928136, 0.122634, 0.24164, 0.386474, 0.50982, -0.00650965, 0.23286, 0.330972, 0.00370085, 0.622221, 0.00355912, 0.883108, 0.342844, 0.78987, 0.014854, 0.52585, 0.207298, 0.0126159, -0.00368801, 0.985761, 0.611051, 0
0.0142989, 0.168638, 0.919063, 0.926275, 0.0166864, 0.00911854, 0.512645, 0.824114, 0.00252545, 0.233874, 0.952509, 0.470079, 0.483308, 0.14458, 0.455285, -0.00915994, 0.428415, 0.63268, 0.0954913, 0.557254, 0.00794337, 0.48011, 0.0828835, 0.36537, 0.00600067, 0.937074, 0.176427, 0.00474401, 0.761664, -0.00301781, 0.00410724, 0.588156, 0.00169556, 0.233478, 0.976776, -0.00548556, 0.858558, -0.000389691, 0.661232, 0.985386, 0
0.280396, -0.00261251, -0.0175448, 0.420592, 0.575573, 0.252154, 0.00471067, 0.0542835, 0.0165398, 0.339745, 0.0717051, 0.903181, 0.0709468, 0.779291, 0.773209, 0.948705, -0.00473597, 0.276655, 0.0749662, -0.00123229, 0.458061, 0.684815, 0.239452, 0.238287, -0.0106387, 0.385736, 0.383749, -0.00531837, 0.00346411, 0.563228, 0.110859, 0.472311, 0.511342, 0.409112, 0.00470825, 0.0135958, 0.996759, 0.00608458, 0.491671, 0.381561, 0
0.206578, 0.00765079, 0.124869, 0.0527835, -0.0130627, 0.0764189, 0.323292, 0.00831897, 0.129613, 0.304205, 0.315987, 0.332935, 0.00219152, 0.250088, -0.000695334, 0.378201, 0.175838, 0.522945, 0.619545, 0.222193, 0.00302686, 0.214523, 0.0482602, 0.0390833, 0.59056, -0.012154, 0.00598105, -0.0209822, -3.11098e-05, 0.348176, 0.0247079, 0.268025, -0.00814834, 0.0812554, 0.222899, 0.00257659, 0.955495, 0.917568, -0.00182934, 0.308039, 0
0.013474, 0.146927, -0.0105567, 0.171027, 0.268203, 0.00223644, 0.745765, 0.0124087, 0.404082, 0.315949, 0.00382375, 0.134098, 0.806759, 0.491702, 0.0109111, 0.646214, 0.758353, 0.412661, 0.566991, 0.0147794, -0.0222887, 0.876958, 0.0399257, 0.218794, 0.00523502, 0.00656847, 0.247862, 0.00309192, 0.291941, -0.0147657, 0.656589, -0.00488627, 0.1342, 0.420345, 0.43957, 0.0165357, 0.0012396, 0.545188, 0.266555, 0.0147841, 0
0.000104361, 0.665701, 0.00833345, 0.683823, 0.214659, 0.00394207, -0.0109432, 0.235701, -0.0200545, 0.651138, 0.0206176, 0.407237, 0.368444, 0.623681, 0.591001, 0.0730175, 0.483632, -0.00354756, 0.697261, 0.695627, 0.00734196, -0.0177782, 0.57742, 0.36357, 0.828775, 0.396748, -0.0090293, 0.906005, 0.504178, -0.00579048, 0.39294, 0.382653, 0.214218, 0.751724, 0.0153748, 0.549078, 0.015051, 0.815464, 0.014863, 0.992659, 0
0.0203412, 0.672923, 0.018528, 0.376938, 0.0117282, 0.874888, 0.00287211, 0.297008, 0.620664, 0.00880265, 0.176857, 0.9685, 0.608072, 0.198659, -0.0175894, 0.631461, 0.338451, 0.492971, 0.955501, 0.935213, 0.00170567, 0.0862628, 0.61263, 0.611781, 0.000242156, 0.400934, 0.88098, 0.01582, 0.0544456, 0.000593859, 0.257446, 0.554163, 0.278502, 0.43382, -0.00102996, 0.0913536, -0.00450097, 0.883121, 0.0122496, 0.788507, 0
0.441128, 0.000147501, 0.00452181, 0.831875, 0.99921, 0.126181, 0.107237, 0.00735085, 0.730932, 0.480835, 0.89254, 0.881207, 0.023067, 0.000489687, 0.735275, -0.00635546, 0.902039, 0.352376, 0.404573, 0.000779839, 0.822425, 0.456414, -0.010419, 0.713354, 0.990951, 0.704207, 0.018897, 0.764336, -0.00199609, 0.121786, 0.728939, 0.0666882, 0.291411, 0.0830417, 0.00242325, 0.756983, 0.0195275, 0.983147, 0.536626, 0.0173552, 0
0.31033, -0.00467997, 0.00926397, 0.534932, 0.400939, 0.0119798, 0.34558, 0.626094, 0.831882, 0.458985, -0.00478825, 0.622723, 0.164293, 0.624834, 0.769631, -0.0023245, 0.465277, 0.839965, 0.662505, 0.00408843, 0.28512, 0.210736, 0.814243, 0.00715187, 0.862478, 0.81864, 0.134703, -0.0199755, -0.0108419, 0.310435, 0.899252, 0.118743, 0.185445, 0.294338, -0.00774854, -0.00019771, 0.942078, 0.999671, 0.0389077, -0.000728335, 0
-0.0105043, 0.71163, 0.673706, 0.478858, -0.00043998, 0.831589, 0.0600895, -0.00540291, 0.907031, 0.724893, 0.771717, -0.00115455, 0.21926, 0.612393, 0.839821, 0.739089, 0.758719, -0.00261036, -0.00692237, 0.927297, 0.750244, 0.106081, -0.0105431, 0.722204, 0.960803, 0.44272, 0.0144256, 0.16518, -0.0109155, 0.326356, 0.175831, 0.947372, 0.243705, 0.412406, 0.00909782, 0.00659584, 0.840658, 0.721595, 0.449219, 0.0115661, 0
0.278412, 0.00797555, 0.0130754, 0.821079, 0.216272, 0.0581472, 0.000624558, 0.160772, -0.0123113, 0.941644, 0.641061, 0.799734, 0.857853, 0.00131473, 0.801709, 0.0171007, 0.685134, 0.760459, -0.0130545, 0.481078, 0.535525, 0.411006, 0.25241, 0.0370087, 0.0074091, 0.353469, -0.0040338, 0.893145, 0.131488, -0.0233806, 0.900605, 0.00137632, 0.488118, 0.0538689, 0.281207, 0.734164, 0.00935431, 0.367528, 0.00738924, 0.419115, 0
0.0642434, 0.0052045, -0.0134365, 0.37828, 0.194172, 0.0214457, 0.24315, 0.204548, 0.106318, 0.553581, 0.224895, 0.690092, -0.00870099, -0.0147857, 0.662672, 0.0698279, 0.523847, 0.677159, 0.926662, 0.373238, -0.0165672, 0.929181, 0.267505, 0.447097, 0.00439924, 0.355781, 0.00815313, 0.837674, 0.137605, 0.0149084, 0.28271, 0.774517, 0.472625, 0.00565633, 0.310159, 0.0210986, 0.499504, 0.448477, 0.0941001, 0.0137644, 0
0.231113, -0.00110757, -0.0282422, 0.142401, 0.884403, 0.898159, 0.0180344, 0.442386, 0.314174, 0.43223, 0.21835, -0.0277905, 0.725913, 0.331938, 0.558933, -0.00255588, 0.693929, 0.290438, 0.164968, 0.313349, -0.000119852, 0.376901, 0.964045, 0.00604917, 0.688264, 0.498425, 0.00153133, 0.821169, 0.139132, -0.0117916, 0.789682, 0.0774042, 0.0694628, 0.807359, 0.0114057, 0.874224, -0.00337685, -0.0209981, 0.0105647, 0.814263, 0
0.134813, 0.0111475, 0.00540052, 0.764056, 0.473724, 0.618817, 0.000708472, 0.832153, 0.0152628, 0.833119, 0.980519, 0.272032, 0.503011, 0.243702, 0.255794, 0.676813, -0.00160821, 0.20897, 0.512403, 0.72971, -0.00414523, -0.00618216, 0.257967, 0.0485654, 0.564571, 0.171105, 0.501901, -0.0169618, -0.00131677, 0.656936, 0.485069, 0.959177, 0.209338, -0.00253298, 0.402421, -0.015092, 0.500881, -0.00640437, 0.6428, 0.118436, 0
-0.000637291, 0.949125, 0.434854, 0.511051, 0.00623711, 0.00725558, 0.264909, 0.401866, 0.977073, 0.581301, -0.00035499, 0.916661, 0.982946, 0.00954475, 0.55798, 0.0663653, 0.805697, 0.0780151, 0.00755976, 0.435516, 0.736613, 0.00225025, 0.166286, 0.241881, 0.829806, 0.703478, 0.120085, -0.00521427, 0.147104, -0.00561521, 0.00089933, 0.620532, 0.268161, 0.986578, 0.623154, 0.0173018, 0.00467814, 0.0032674, 0.847897, 0.390435, 0
0.00168361, 0.0154992, 0.803098, -0.00121344, 0.34898, 0.0482062, -0.0216984, 0.518175, 0.0941897, 0.396094, -0.001528, 0.318592, 0.0327263, 0.968045, -0.00399047, 0.70901, 0.156943, 0.673777, 0.346438, -0.0130798, 0.214451, 0.352181, -0.00662538, 0.924834, 0.777562, 0.89162, 0.959578, -0.00449043, 0.670089, -0.000892488, 0.583645, 0.527328, 0.805071, 0.827417, 0.733593, -0.00606671, 0.167509, 0.50146, 0.607745, -0.0204652, 512
0.00451535, 0.785099, 0.878774, 0.345712, 0.0103108, 0.0418256, 0.0145175, 0.616931, 0.00154904, 0.601433, 0.488205, 0.893612, 0.511896, 0.404115, -0.00330637, 0.16907, 0.824515, 0.549826, 0.842768, 0.0588362, 0.0172269, 0.440355, 0.735145, 0.634035, -0.00320188, 0.410577, -0.0107302, 0.751806, 0.00825002, 0.719576, 0.623718, 0.24423, 0.384054, 0.00820581, 0.624119, 0.183246, 0.010735, 0.894281, -0.0176074, 0.818973, 0
0.79256, -0.00578907, 0.167253, 0.402479, 0.0128886, 0.325642, 0.361754, 0.0136555, 0.483798, 0.00732879, 0.857082, 0.677494, 0.0489849, 0.902106, 0.150581, 0.155856, 0.734095, -0.00441798, 0.309333, 0.273369, -0.00421847, 0.446818, 0.235769, 0.715944, 0.0204795, 0.29605, -0.0253305, 0.248507, -0.00554447, 0.283724, 0.0010034, 0.0413961, 0.290328, 0.501796, 0.718291, 0.00899216, 0.0501699, 0.211019, 0.41162, -0.0143944, 0
-0.00296829, 0.900892, 0.979287, 0.0151778, 0.726867, 0.77979, 0.00199353, 0.955618, 0.120899, 0.443104, 0.96877, 0.00534005, 0.279561, 0.683099, 0.0044698, 0.307161, 0.0500797, 0.279661, 0.645136, 0.00115984, 0.297726, 0.597513, 0.883901, 0.363201, -0.00664744, 0.575137, -0.0192661, 0.306012, 0.000677083, 0.831031, 0.889632, 0.00585107, 0.469064, 0.143125, 0.0218921, -0.0146186, 0.767239, -0.0133276, 0.876108, 0.350078, 0
0.549573, -0.00295975, -0.0158607, 0.493876, 0.485199, -0.0120835, 0.0622934, 0.263392, 0.618765, 0.243435, 0.00918902, 0.0935799, 0.382622, 0.0577223, -0.0105123, 0.71461, 0.946067, 0.0206542, 0.80034, -0.00117647, 0.653027, 0.0103743, 0.319165, 0.792152, 0.565527, 0.979249, -0.00673725, 0.204672, 0.0149233, 0.0550528, -0.000935893, 0.140831, 0.443314, 0.592861, 0.317671, 0.418356, -0.0064874, 0.83426, 0.00461028, 0.903659, 0
0.635309, 0.0106509, 0.0162439, 0.865629, -0.00903907, 0.202489, 0.0918116, 0.00120134, 0.000938049, 0.312219, 0.788365, 0.0601624, 0.902299, 0.582934, 0.40985, 0.657547, 0.00475049, 0.562621, 0.496242, 0.018739, 0.553045, 0.916172, 0.00727718, 0.591508, 0.228078, 0.421347, 0.621812, 0.0183025, 0.346861, -0.00578866, -0.00683045, 0.404481, 0.186585, 0.257838, 0.216996, 9.40493e-06, 0.0373134, 0.0926266, -0.00494362, 0.392533, 0
