@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute var_0050 real
@attribute var_0051 real
@attribute var_0052 real
@attribute var_0053 real
@attribute var_0054 real
@attribute var_0055 real
@attribute var_0056 real
@attribute var_0057 real
@attribute var_0058 real
@attribute var_0059 real
@attribute var_0060 real
@attribute var_0061 real
@attribute var_0062 real
@attribute var_0063 real
@attribute var_0064 real
@attribute var_0065 real
@attribute var_0066 real
@attribute var_0067 real
@attribute var_0068 real
@attribute var_0069 real
@attribute var_0070 real
@attribute var_0071 real
@attribute var_0072 real
@attribute var_0073 real
@attribute var_0074 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 33, 64, 128, 256, 512, 768, 1024, 2048, 4096, 4160, 8192, 16384, 16392, 32768, 65536, 131072, 262144, 524288, 1048576, 2097152, 4194304}

@data
-0.00677111, 0.0364487, -0.00201938, 0.864021, 0.118082, 0.630002, 0.0206835, 0.509291, 0.933461, 0.0399926, 0.224735, 0.0372662, 0.0670084, 0.426098, 0.00634421, -0.00587723, 0.546183, 0.19336, 0.117146, 0.441586, -0.00660026, 0.61926, 0.0279277, 0.000232336, 0.167331, -0.000813192, 0.955866, 0.487465, -0.00223058, 0.394268, 0.974136, 0.367113, -0.00679328, 0.719299, 0.930225, 0.637129, 0.00888929, 0.026761, 0.0480678, 0.00631293, 0.561855, 0.770622, 0.615688, 0.416846, 0.981028, -0.0146029, -0.00992697, 0.530639, -0.0212527, 0.571192, 0.988433, 0.298867, 0.520739, 0.0185786, 0.145871, 0.0110343, 0.809974, 0.529191, 0.00712421, 0.337159, 0.266448, 0.50909, 0.48393, 0.114182, 0.0103182, -0.0101331, 0.66506, 0.0076729, 0.343268, -0.00421288, 0.605842, 0.179143, 0.626373, 0.0110997, 0.0603139, 0
0.575885, -0.00581574, 0.0980049, 0.0688622, -0.00661268, 0.990718, 0.738814, 0.845477, 0.00318752, 0.15206, 0.13978, 0.662489, -0.0197214, 0.718919, 0.590021, 0.690416, 0.020268, 0.830597, 0.827489, 0.348834, 0.0123478, 0.146322, 0.973488, 0.0102077, 0.071717, 0.701004, 0.447331, 0.0153377, 0.803831, 0.00879653, 0.872643, 0.0412747, 0.918328, 0.0679491, -0.0015332, 0.577477, 0.519596, 0.928714, 0.00382848, 0.000475799, 0.384674, 0.580616, 0.0803713, 0.315907, 0.503394, -0.00207068, -0.000451457, 0.692953, 0.58761, 0.659608, 0.00266796, -0.0224987, 0.417881, 0.383348, 0.0989926, 0.66157, 0.00657004, 0.270942, 0.378384, 0.030309, 0.00933653, -0.00881687, 0.863178, 0.473108, 0.186098, -0.00217506, 0.0525837, -0.00533597, 0.31508, 0.667527, 0.898373, 0.0052906, 0.622227, 0.00186327, 0.0487241, 0
0.622662, 0.000849665, -0.00218832, 0.976079, 0.211028, 0.171242, 0.378367, 0.0418567, 0.781066, 0.0117119, 0.140314, 0.63208, 0.0112049, 0.0918533, 0.166006, -0.0250645, 0.317819, 0.00994964, 0.642683, 0.879912, 0.265694, -0.00920281, -0.00524914, 0.548415, 0.714019, 0.132221, 0.904064, 0.00115086, -0.00869298, 0.654424, 0.780351, 0.926745, -0.0202882, 0.278739, 0.656765, 0.859442, -0.00590695, 0.032322, 0.397406, 0.317794, 0.0160826, 0.348326, 0.0179677, 0.51335, 0.23347, 0.0407479, 0.00243714, 0.490602, -0.00247556, 0.111086, 0.872485, 0.596671, 0.00190789, 0.338773, 0.0294183, -0.000610255, 0.604058, -0.00151518, 0.286485, 0.00558763, 0.101511, 0.924176, -0.00825251, 0.584142, 0.890871, 0.0229325, 0.00736087, 0.0110378, 0.0757903, 0.898641, 0.59387, 0.178459, 0.00905057, 0.996113, 0.00273282, 0
0.0129894, 0.368194, 0.80363, 0.801638, 0.839356, 0.0165704, 0.292776, 0.146806, 0.23297, 0.140403, 0.00405998, 0.0134299, 0.934274, 0.441882, 0.464222, 0.00864628, 0.463088, 0.739857, 0.0192652, 0.535382, 0.640871, 0.693131, 0.0131968, 0.163091, -0.0104839, 0.300536, 0.00644666, 0.507499, 0.295042, 0.852413, -0.00334821, 0.499537, 0.364112, 0.524491, 0.588414, -0.00402016, -0.0181295, 0.367239, 0.842295, 0.116426, 0.0117616, 0.383866, 0.0421351, -0.00811671, 0.732306, 0.904849, -0.00479785, 0.0924941, 0.00376544, 0.854139, 0.707405, 0.187528, 0.844709, 0.00694498, 0.977943, -0.00407295, 0.526624, 0.281738, 0.89094, 0.00737206, 0.932182, 0.902352, 0.890727, 0.00494946, 0.933736, 0.365593, -0.0148862, -0.00665699, 0.693708, 0.822461, 0.657378, 0.625266, 0.00651158, 0.0025722, 0.42116, 0
0.685969, 0.00355576, 0.0863253, 0.0141709, 0.826776, 0.91076, 0.0144617, 0.697568, 0.667818, 0.766499, 0.337943, 0.280255, 0.0229181, 0.479202, 0.842093, 0.61125, 0.000424692, 0.94333, 0.629692, 0.591395, 0.503622, -0.000327592, 0.229776, -0.00239248, -0.0072867, 0.455654, 0.744109, 0.943513, 0.878623, 0.76723, 0.351704, -0.0102775, 0.0140251, 0.49112, 0.860808, 0.145585, 0.683011, 0.395791, -0.00096279, -0.00364588, 0.915566, 0.113707, 0.160541, 0.0120982, 0.562069, 0.949101, 0.954667, -0.00841596, -0.00406075, 0.196372, 0.681425, 0.00710881, 0.345636, 0.491927, 0.751693, 0.709221, -0.00987958, -0.00503384, 0.126155, 0.683309, 0.284405, 0.503535, 0.0114959, 0.0547513, 0.54814, 0.0061987, 0.91741, 0.00396786, 0.370528, 0.868448, -0.0111071, 0.409192, 0.176453, 0.00353949, 0.38441, 0
0.459795, 0.00376048, 0.723813, 0.441865, 0.466311, 0.0153057, -0.00623324, 0.849869, 0.554898, 0.830774, 0.94686, 0.0800824, 0.454504, -0.00104883, 0.657856, -0.00430935, 0.961513, 0.068626, 0.651333, 0.881145, -0.00467797, 0.874501, 0.56809, -0.00795903, 0.00231959, 0.420385, 0.26023, 0.386503, 0.423462, 0.8859, 0.000719489, 0.423162, 0.959929, 0.830661, 0.901793, 0.00216539, 0.00990829, 0.36589, 0.943034, -0.0101445, 0.16684, 0.727029, 0.759073, 0.90125, 0.00707176, 0.676037, 0.914076, 0.00759986, 0.0118862, 0.670561, 0.333113, 0.00202079, 0.786616, 0.646312, 0.400694, 0.689668, 0.000569941, 0.216104, 0.0152092, 0.95028, 0.133803, 0.0178155, 0.17208, 0.253146, 0.179089, -0.0059575, 0.998896, -0.00195764, 0.422866, 0.454844, 0.127828, 0.00441632, 0.886016, -0.00248374, 0.220556, 0
0.73363, -0.000813726, 0.390941, 0.0950656, -0.00224532, 0.899305, 0.140448, 0.263448, 0.00968465, 0.524263, 0.942709, 0.455108, 0.264677, 0.00980186, 0.391712, 0.43552, -0.0122212, 0.987935, 0.223719, 0.753674, 0.0112772, 0.777121, 0.764411, 0.583299, 0.333216, 0.385034, 0.000333642, 0.195908, 0.0498806, 0.641689, 0.925344, -0.0198589, 0.350416, -0.000450739, 0.438529, 0.978522, -0.0266887, 0.820934, 0.710221, 0.357418, 0.792156, 0.00377315, 0.651489, 0.636798, 0.732225, 0.694612, 0.295721, 0.00614799, 0.562471, 0.99908, -0.00422121, 0.0643428, 0.91754, -0.0166455, 0.610649, 0.351688, -0.0105285, 0.200773, 0.0132859, -0.00142673, 0.143992, 0.0879475, -0.0115618, 0.72108, 0.665165, 0.00477696, 0.300204, 0.0694747, 0.00583167, 0.439611, 0.0122482, 0.503153, 0.99025, 0.504487, -0.00751056, 4160
-0.0049809, 0.043066, 0.0968337, 0.406003, 0.0010621, 0.915118, 0.907028, 0.790109, 0.528555, -0.00138849, 0.267176, 0.00214843, 0.448925, 0.74829, 0.386027, -0.0187776, 0.0946127, 0.0304349, 0.879153, 0.411348, -0.0164196, 0.569309, -0.00826836, 0.87071, 0.495928, 0.0977269, 0.0149303, 0.810072, 0.00781858, 0.876429, 0.697924, 0.868899, -0.0160965, 0.216718, 0.707454, 0.187607, 0.32549, 0.299096, 0.00900519, 0.0298833, 0.0735608, -0.00987781, 0.382371, 0.0146317, 0.986532, 0.784821, 0.589088, 0.00436556, 0.017897, 0.534062, 0.411968, 0.397879, 0.583605, 0.489592, 0.00600372, 0.960803, -0.00240861, 0.49003, 0.00408281, 0.478111, 0.605914, 0.335578, 0.816482, 0.0222316, 0.903172, 0.148922, -0.0085438, 0.30511, 0.00308188, 0.880366, 0.0621119, -0.0129799, 0.61244, 0.00680681, 0.0444312, 0
0.0145259, 0.780229, 0.352048, 0.959124, 0.00906464, 0.200011, 0.361434, -0.00159852, 0.287295, 0.659818, 0.0386139, 0.934461, 0.190487, -0.0227796, 0.178489, 0.82175, 0.00041803, 0.00469613, 0.334599, 0.998387, 0.200991, 0.754185, 0.118441, 0.0179517, 0.511674, 0.602143, 0.586399, -0.000512249, 0.0150882, 0.96726, 0.721435, 0.307595, 0.837086, 0.918179, 0.815141, 0.0209712, 0.853257, 0.0131793, 0.511596, 0.00994188, 0.675481, 0.739792, 0.21744, 0.777952, 0.401939, -0.00813016, 0.00551137, 0.0104436, 0.0888687, 0.0947255, -0.00079435, 0.363193, 0.173337, -0.00795159, 0.947084, 0.752739, -0.00375189, -0.010551, 0.695539, 0.99458, 0.772019, 0.811498, 0.0943647, 0.35802, -0.00216826, 0.00579834, 0.415158, 0.589817, -0.00572103, 0.232873, 0.00447272, 0.530723, 0.530562, -0.0237948, 0.277107, 0
0.485605, 0.0025663, 0.659842, 0.253027, 0.919849, -0.0114344, 0.97126, -0.0158742, 0.536518, 0.127358, 0.288489, 0.727747, 0.91822, -0.00839751, 0.875934, 0.00912629, 0.895332, 0.690763, 0.30493, -0.00346036, 0.222966, 0.301529, 0.00626258, 0.00066897, -0.00491334, 0.227812, 0.854007, 0.712138, 0.0818679, 0.00680765, 0.162552, 0.890073, 0.0315688, -0.00170109, 0.761452, 0.439111, 0.432025, -0.0110442, 0.185489, 0.831488, 0.956916, -0.00324205, 0.363281, 0.697125, 0.00293087, 0.375388, 0.439327, -0.000880165, 0.532813, 0.394136, -0.00337417, 0.110896, 0.278641, 0.180015, 0.0106969, -0.00164128, 0.752379, 0.00114178, 0.902539, 0.506387, 0.299129, -0.000913674, 0.489873, 0.213025, 0.512898, 0.00589776, 0.365227, 0.168672, -0.00276782, 0.943875, -0.00198364, 0.136425, 0.914699, 0.197295, -0.00482732, 0
-0.00656958, 0.836703, -0.00134818, 0.839297, 0.38699, 0.249474, 0.0347543, 0.527327, 0.174833, 0.329777, 0.0109903, 0.510592, 0.145966, -0.00436481, 0.991672, 0.101769, 0.00314794, 0.6483, -6.53068e-07, 0.677931, 0.0479328, 0.838524, 0.781474, -0.00193662, 0.779741, -0.00442906, 0.188263, 0.56303, -0.00410971, 0.610917, 0.540369, 0.711229, 0.0285428, 0.884179, 0.758224, 0.351314, 0.584314, 0.0081675, 0.897722, 0.012084, 0.71024, 0.823886, 0.0101909, 0.0145461, 0.949649, 0.6808, 0.00937341, 0.948565, 0.0847939, -0.00468953, 0.362896, 0.807782, 0.000254378, 0.158823, 0.859808, 0.0127814, 0.192166, 0.481423, -0.00790315, 0.116833, 0.0788137, 0.0144068, 0.287989, 0.454184, 0.0524503, 0.688808, 0.00945879, 0.41937, -0.00843592, 0.016998, 0.815847, 0.766096, 0.772398, 0.770741, -0.0010689, 0
0.952796, -0.00215567, 0.883537, -0.00909127, 0.668271, 0.843416, 0.433003, 0.157752, 0.214753, 0.103077, -0.00465488, 0.459444, 0.0550563, 0.00637437, 0.766254, 0.00113639, 0.338054, -0.0145139, 0.652412, 0.934649, 0.590346, 0.9805, -0.00333025, 0.451471, 0.877791, 0.378182, 0.02461, 0.563444, -0.0148365, 0.977178, 0.65889, 0.976195, 0.384412, 0.822397, -0.00562411, 0.594396, 0.488466, 0.0132649, 0.54572, -0.00343684, 0.183411, 0.677249, 0.011446, 0.607712, 0.300166, 0.504209, 0.00123227, 0.794819, 0.30934, 0.00852562, 0.119795, 0.340252, 0.118586, 0.565043, 0.00899555, -0.0163582, 0.0932733, 0.924165, 0.532047, 0.831834, 0.00518247, 0.4225, -0.00987591, 0.728824, 0.131049, 0.0010374, 0.546699, -0.00943573, 0.864932, -0.0118795, 0.921713, 0.0542233, 0.508114, 0.00974243, 0.285423, 0
0.00249492, 0.0115483, 0.11068, 0.0763538, 0.294122, 0.0098219, 0.0890891, 0.060199, -0.0150246, 0.271667, 0.829764, 0.00679943, 0.73429, 0.0669057, 0.854983, 0.013654, 0.373501, -0.0017922, 0.726171, 0.721004, 0.0467594, 0.692171, -0.00154411, 0.704714, 0.995281, 0.912552, 0.39711, 0.000958182, 0.817207, 0.868262, 0.58498, -0.000933911, 0.748795, 0.311503, 0.0744343, -0.0144917, 0.96328, 0.96097, -0.00999672, 0.895843, 0.00471391, 0.372777, -0.00419779, 0.509423, 0.310326, 0.717204, 0.459772, 0.000467904, 0.00646882, 0.404785, 0.960516, 0.863586, 0.391535, 0.00615319, 0.323888, -0.0319751, 0.810081, 0.7351, 0.00282065, 0.630112, 0.313781, 0.839774, 0.420041, 0.608796, 0.00337921, -0.00410203, 0.885549, 0.00339358, 0.783545, 0.456391, 0.00822141, 0.258366, 0.133763, -0.0114365, 0.208288, 0
-0.00444523, 0.793013, 0.524001, -0.00777397, 0.165897, 0.620306, 0.564851, 0.185813, 0.550664, 0.689594, 0.0121348, 0.794422, 0.886028, 0.501559, 0.00833064, 0.611079, 0.0054939, 0.845398, -0.0104611, 0.49797, 0.900007, 0.0784936, -0.00661315, 0.778901, -0.00873517, 0.952062, 0.063733, 0.345772, -0.0038428, 0.590978, 0.31762, 0.032387, 0.423976, 0.314492, 0.718898, 0.00721549, 0.82401, 0.0126697, 0.381976, 0.0117755, 0.61495, 0.204025, 0.059694, 0.957143, 0.00166542, 0.211952, 0.378652, 0.000293814, 0.00330888, 0.972453, 0.260162, 0.600106, 0.0965291, 0.159253, 0.00150941, 0.444076, 0.01046, -0.0150377, 0.676083, 0.317795, 0.26767, 0.709211, 0.760839, 0.103673, -0.00188849, -0.00336728, 0.48392, 0.000611929, 0.787481, 0.0184179, 0.789474, 0.994448, 0.368488, 0.175202, 0.00326181, 0
0.388558, 0.00981339, 0.300555, 0.883098, -0.0105826, 0.804798, 0.725894, 0.250966, 0.437546, 0.0132937, 0.126323, 0.890645, 0.662018, 0.0172133, 0.669784, 0.81374, 0.0129572, 0.0166562, 0.261771, 0.127681, 0.238002, 0.9227, 0.559658, -0.00224372, 0.387377, 0.52833, 0.253668, -0.0146821, 0.215317, 0.00412665, 0.167525, 0.706677, 0.178369, 0.559053, -0.0095249, 0.510685, 0.290845, -0.00420065, 0.37215, 0.768195, -0.0231485, 0.0552748, 0.0101934, 0.940947, -0.00506879, 0.589629, -0.00110762, 0.0340973, 0.499181, 0.953821, -0.00353879, 0.948215, 0.140679, 0.278423, -0.010765, -0.011022, 0.412832, 0.00233979, 0.105408, 0.0597628, 0.123093, 0.0126398, 0.0123769, 0.0151812, 0.774451, 0.819999, 0.00717229, 0.466496, 0.00351773, 0.360238, 0.248352, 0.933915, 0.0116788, -0.00865977, 0.383111, 0
