@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 136, 256}

@data
0.865885, -0.00591355, 0.726442, 0.0371094, -0.0122656, 0.464733, 0.290768, -0.0175397, 0.0266918, 0.667743, 0.731641, 0.00620976, 0.88938, -0.0124867, 0.116215, 0.297887, 0.212673, 0.681807, -0.0134317, 0.4912, 0.908305, 0.402571, 0.0013002, 0.939959, 0.564847, -0.01507, 0.546623, 0.0114361, 0.964018, 0.823251, 0
0.0114072, 0.731091, 0.604512, 0.00249373, 0.678723, 0.00425457, 0.169276, 0.00828462, 0.755677, 0.482388, -0.0124309, 0.399769, 0.812605, 0.321374, 0.018073, 0.658746, 0.492837, 0.632975, 0.833687, -0.000691852, 0.794045, 0.671398, 0.230794, -0.0097275, 0.392074, 0.531456, -0.0123676, -0.00151359, 0.84903, 0.146764, 0
-0.00764707, 0.895946, -0.0126071, 0.316453, 0.491852, 0.0433111, 0.123897, 0.934905, 0.00166991, 0.749979, 0.470463, -0.00219002, 0.478943, 0.577997, 0.018055, 0.0035472, 0.375199, -0.0100676, 0.571356, 0.761894, -0.0252966, 0.343224, 0.9765, 0.570155, 0.76589, 0.00584715, 0.11138, 0.652213, -0.0119776, 0.263111, 0
-0.0105533, 0.381878, 0.98253, 0.0059022, 0.306604, 0.326053, 0.562873, -0.00136574, 0.660562, 0.0517808, 0.80192, -0.0188218, 0.926743, 0.870026, -0.0116802, 0.642072, 0.588682, -0.0104558, 0.863956, 0.145273, 0.938177, 0.439398, 0.196407, 0.00940211, 0.0136949, 0.221981, -0.00870613, 0.962834, -0.0084576, 0.598673, 0
0.00691185, 0.898872, 0.122421, 0.455995, 0.0773792, 0.387808, -0.00281643, -0.0207507, 0.385012, 0.0351079, 0.178974, 0.0141942, 0.515406, 0.497514, -0.00866747, 0.412627, 0.137449, 0.971258, 0.605894, -0.00111368, 0.710844, -0.00349242, 0.497009, 0.317101, 0.509896, 0.156302, 0.00752082, 0.0076564, 0.890447, 0.83235, 0
-0.00297977, 0.860159, 0.681928, 0.425368, 0.925653, 0.0298656, -0.00484284, -0.0112711, 0.642024, -0.00592364, 0.279772, 0.254732, -0.0075816, 0.86807, 0.00142982, 0.237373, 0.49631, 0.010592, 0.351768, 0.939852, 0.956029, 0.777956, 0.476921, 0.457688, -0.0170829, 0.758412, 0.00129588, 0.755007, 0.0225882, -0.00190635, 0
-0.00130025, 0.676178, 0.192143, -0.00566342, 0.0143229, 0.790151, 0.361476, 0.00483988, 0.151295, 0.692582, -0.0122489, 0.600545, 0.701932, 0.544811, 0.21531, 0.0141558, 0.796441, 0.198043, 0.464649, 0.000913493, 0.499343, 0.385839, 0.339695, 0.99598, 0.0134757, 0.244694, 0.00482965, 0.000797473, 0.161128, 0.44998, 0
0.0101397, -0.0183326, 0.540537, 0.00498069, 0.0207103, 0.0438886, 0.946404, 0.460002, 0.0105249, 0.295613, 0.273931, 0.00310083, 0.00206687, 0.00545005, 0.506914, 0.809119, 0.137655, 0.120694, 0.528133, -0.00209972, 0.908166, 0.126783, 0.465475, 0.784518, 0.00898455, 0.28254, 0.00851804, 0.703074, -0.00898549, 0.0685785, 0
0.365072, -0.01419, 0.225563, 0.00370663, 0.381461, 0.349358, 0.111749, 0.367182, -0.00653194, 0.719072, 0.0199554, 0.798643, 0.24118, 0.169886, -0.00498296, 0.590344, -0.00256749, 0.802311, 0.318005, 0.947379, -0.011119, 0.977617, 0.412607, 0.87958, 0.548932, 0.11732, -0.00698473, -0.0169742, 0.793455, 0.221124, 0
0.00227116, 0.686399, 0.170978, 0.000883202, 0.896067, 0.32138, 0.28773, 0.0157034, 0.700743, -0.00654479, 0.952949, 0.0434379, 0.71368, 0.00148474, 0.183101, 0.69642, 0.00891457, 0.0778428, 0.582885, 0.811144, 0.163237, 0.0493784, 0.000899666, 0.38266, 0.183994, 0.127648, -0.00205587, 0.0195137, 0.45487, 0.10415, 0
0.0054836, 0.747541, -0.00304969, 0.598572, 0.939751, 0.544235, 0.999987, 0.892723, -0.00969917, 0.33304, 0.712281, -0.00397126, 0.705098, 0.0130283, 0.423945, 0.636013, 0.526907, 0.308946, -0.00961875, 0.300872, 0.564144, 0.00920447, 0.995963, 0.409238, 0.568476, 0.00109693, 0.75854, 0.665135, 0.0100891, 0.218114, 0
0.00785112, 0.436875, 0.0602976, 0.684043, 0.822165, 0.326088, 0.00528893, 0.778032, 0.0236314, 0.960444, -0.00956826, 0.767181, 0.44055, 0.00848315, 0.965882, 0.960301, -0.0157424, 0.953166, 0.369341, 0.148107, -0.0055797, 0.728032, 0.270562, 0.332699, 0.942323, 0.0147012, 0.964926, -0.0070174, 0.511941, 0.778255, 0
0.0062099, 0.613993, -0.00408145, 0.423557, 0.396534, 0.97581, 0.0960141, 0.0164103, 0.664265, 0.594175, 0.513555, 0.00626288, 0.945245, 0.680581, -0.0036155, 0.0603854, 0.325941, 0.256903, 0.0213662, 0.904281, 0.725223, 0.00281804, 0.0822001, 0.226227, 0.979648, 0.92221, -0.0132785, 0.00427, 0.133806, 0.782884, 0
0.00863152, 0.985428, 0.0147213, 0.868843, 0.599553, 0.75649, 0.170176, 0.010276, 0.859711, 0.00449541, 0.157316, 0.146066, 0.284659, 0.337769, 0.00628906, 0.756192, 0.756111, 0.708437, 0.00897489, 0.268831, 0.461491, -0.0114697, 0.108643, 0.431183, 0.531544, -0.0129123, 0.426213, 0.0968107, 0.005887, 0.461831, 0
0.738182, 0.0135396, 0.00338687, 0.966265, 0.850253, 0.151375, 0.229631, 0.853043, -0.0201751, 0.778825, -0.0114846, 0.0980941, 0.429578, 0.0161705, 0.749892, 0.730061, 0.78883, 0.348842, -0.0109452, 0.756149, 0.871012, 0.00566089, 0.792842, 0.392585, 0.132168, 0.533461, 0.00946111, 0.213737, -0.00367564, 0.797053, 0
0.000755319, 0.223153, 0.847834, 0.336613, 0.361575, -0.00313072, 0.975459, -0.0142592, 0.340779, 0.0503453, 0.140134, -0.00463029, 0.156513, 0.0129326, 0.865649, 0.860594, 0.379966, -0.00312665, 0.784113, 0.134273, 0.363504, 0.873134, 0.10171, 0.830906, -0.00827736, 0.563088, -0.00738948, 0.701609, 0.995349, 0.00127847, 0
0.912043, -0.00317459, 0.00103088, 0.433171, 0.651436, 0.599259, 0.773195, 0.1689, 0.0210622, 0.93821, -0.00764339, 0.793304, -0.00127286, 0.150475, 0.0175491, 0.641157, 0.940613, 0.446616, -0.00623676, 0.150284, 0.275518, 0.192431, -0.00506641, 0.960536, 0.135797, -0.0110711, 0.0222436, 0.00144733, 0.741693, 0.711996, 0
0.921943, -0.0132177, 0.00132277, 0.427683, 0.10947, 0.378187, 0.406063, 0.00677179, 0.737112, 0.341195, 0.014145, 0.744069, -0.0104938, 0.520859, 0.60852, 0.924481, 0.0411568, 0.397066, 0.872756, 0.000720017, -0.0176375, 0.738836, 0.77629, 0.550219, 0.00911377, -0.00583667, 0.366141, 0.518916, 0.0146016, 0.654037, 0
-0.00551517, 0.392694, 0.0927724, 0.017014, 0.790408, 0.308546, 0.0328303, 0.000556458, 0.4763, 0.329811, 0.0221166, 0.873384, 0.00605628, 0.047938, 0.665659, 0.839753, 0.853803, 0.329558, -0.0105023, 0.0557843, 0.00722637, 0.640682, 0.574008, 0.00797935, 0.796376, -0.00336518, 0.527796, 0.260438, 0.00880358, 0.147384, 0
0.0220032, 0.75341, 0.590048, 0.916487, 0.556211, 0.785591, 0.00961829, -0.0018354, 0.422246, 0.120642, 0.0119606, 0.66938, 0.8779, 0.123455, -0.00810395, 0.663664, -0.00446327, 0.78745, 0.00271221, 0.728112, 0.581012, -0.000777005, 0.248457, 0.486975, 0.264656, 0.677072, -0.00927649, 0.756658, 0.00140944, 0.0568132, 0
0.178657, -0.0226765, 0.657831, 0.00517228, 0.837491, 0.0739716, 0.554586, -0.00413329, 0.851155, -0.00241738, 0.977862, 0.697223, -0.00557955, 0.409055, 0.445177, 0.698045, 0.694576, 0.801438, 0.748091, -0.0124102, 0.462467, 0.851589, 0.00230814, -0.0062425, 0.439474, 0.0155628, 0.38919, 0.945012, 0.116618, 0.0228624, 0
0.933268, 0.0120628, 0.634315, 0.382645, 0.479738, -0.00678532, 0.942218, 0.161303, -0.020438, 0.560509, -0.0162321, 0.469698, 0.396853, 0.484297, 0.447276, -0.00923647, 0.125303, 0.00198534, 0.668553, 0.0803602, 0.274399, 0.582808, 0.00575565, 0.734877, -0.0121083, -0.0054134, 0.897512, 0.0635236, 0.0265311, 0.835419, 0
0.762853, 0.018372, -0.00844278, 0.272225, 0.0430095, 0.773635, 0.548755, 0.782785, 0.00739129, 0.26217, 0.279772, 0.0184987, -0.00254216, 0.804101, 0.304827, 0.246509, 0.53552, -0.019612, 0.421313, 0.126041, 0.812498, 0.00204615, 0.930151, 0.857147, 0.538685, 0.0103243, 0.57, -0.000470259, 0.295683, 0.519718, 0
0.00679112, 0.367474, 0.950762, 0.795358, 0.0129028, 0.258608, 0.741982, 0.179379, -0.0121361, 0.130552, -0.00378223, 0.790997, 0.000400658, 0.485655, 0.7514, 0.343716, 0.0486068, 0.611806, 0.0441295, -0.0190113, -0.0168019, 0.106646, 0.345516, 0.27399, 0.145819, 0.0430094, -0.00391346, 0.893808, 0.199619, 0.00136517, 0
-0.00230013, 0.831935, 0.506194, -0.0123863, 0.637933, 0.689337, 0.409259, 0.417909, -0.0110214, 0.0138978, 0.419477, 0.36268, -0.0026029, 0.186949, 0.211211, 0.763809, 0.906786, 0.917702, 0.0123271, 0.198754, 0.751521, 3.59664e-05, 0.795421, 0.807634, 0.824102, 0.0134139, 0.613279, 0.215277, -0.0106704, 0.800271, 0
0.614387, -0.00213367, 0.857785, 0.0148949, 0.374146, 0.0559355, 0.768466, -0.01105, 0.164828, -0.00117889, 0.0598642, 0.147629, 0.434834, 0.707186, -0.00717595, 0.736938, 0.446055, 0.0174994, 0.183274, 0.125566, 0.203602, 0.0922154, 0.794918, 0.0638472, -0.00891835, 0.620086, -0.00293132, 0.410343, 0.0153728, 0.68997, 0
-0.0123938, 0.969104, 0.245141, -0.00741564, 0.576351, 0.829762, 0.607129, 0.0805661, -0.00869372, 0.0153299, 0.971371, 0.351338, 0.00778635, 0.00652165, 0.170379, 0.429017, 0.437985, 0.382888, 0.00546849, 0.277493, 0.0121582, 0.922875, 0.466562, 0.766175, 0.277446, 0.973484, 0.00377549, 0.00692786, 0.831351, 0.835775, 0
0.414174, 0.00357043, 0.845633, 0.699689, 0.860529, 0.045225, -0.00367497, 0.0159157, 0.453687, 0.320828, 0.453333, 0.0177956, 0.0113314, 0.568696, 0.00560858, 0.65672, 0.00938379, 0.433989, 0.972063, 0.130054, 0.74895, 0.278765, 0.745564, 0.642783, -0.0118281, -0.0148535, 0.291543, 0.142537, 0.0170716, 0.136066, 0
0.340949, -0.00187912, 0.714342, -0.00735062, 0.247714, 0.318935, 0.0190917, 0.99296, -0.0158007, 0.983622, 0.820996, 0.00422286, 0.664539, 0.650845, -0.0101875, 0.267936, 0.0368953, 0.630165, 0.68621, 0.00256073, 0.935179, 0.936489, -0.00122819, 0.587288, 0.036403, -0.00224775, 0.494134, 0.720882, 0.132705, -0.00524848, 0
0.529093, -0.00813582, 0.806705, 0.0174695, 0.0329624, 0.977828, 0.749096, -0.00633142, 0.659613, 0.00641171, 0.808272, 0.828322, -0.00977888, 0.172611, 0.869018, 0.456498, 0.0500003, 0.00883759, 0.556282, 0.6434, 0.626541, 0.50886, 0.946506, 0.0063726, 0.331408, -0.00306074, 0.745546, 0.850944, 0.00537405, 0.773944, 0
0.347963, -0.00527381, -0.00437932, 0.437481, 0.462888, 0.965926, 0.260238, 0.269328, 0.0115679, 0.692157, 0.264324, 0.0182152, 0.464462, 0.0071533, 0.574291, 0.442258, -0.00157648, 0.47422, 0.544158, 0.0445559, 0.256817, 0.663078, 0.540184, -0.0172838, 0.672322, 0.334428, -0.0115027, 0.00313422, 0.248659, 0.00214553, 0
-0.0104008, 0.27775, 0.954335, 0.312705, 0.493082, 0.93508, 0.0248353, -0.00499957, 0.163303, 0.290074, 0.00628924, 0.303179, 0.851254, 0.360676, 0.00794316, 0.928129, -0.00956475, 0.411773, 0.328385, 0.711353, 0.761997, 0.428474, 0.234903, 0.00724564, 0.826908, 0.888445, 0.822794, 0.788229, 0.624775, -0.00667255, 128
0.337607, -0.00425311, 0.360675, -0.00446857, 0.284017, 0.268124, 0.140747, 0.569982, 0.0103554, 0.226773, 0.0199022, -0.0100221, 0.471007, 0.296346, 0.0172637, 0.00407141, 0.046608, 0.458795, 0.476784, -0.0059835, 0.130949, 0.433597, 0.220659, 0.00686006, 0.366235, 0.172408, 0.00936737, 0.783194, 0.0148658, 0.620935, 0
-0.00809978, 0.554711, 0.127698, 0.0041158, 0.40469, 0.86897, 0.416542, 0.121444, 0.00743847, 0.0108804, 0.487725, 0.11135, 0.268407, 0.844301, 0.517987, -0.0119785, 0.350252, 0.00707452, 0.279763, 0.474909, 0.0969161, 0.0143779, 0.455702, 0.000743186, 0.19442, 0.0276035, 0.0390777, -0.00290481, 0.131808, 0.693364, 0
0.012303, 0.357351, 0.772652, 0.685866, 0.68765, 0.0234306, -0.00224763, -0.0143398, 0.844513, -0.00574867, 0.546571, 0.0298031, 0.460293, 0.90697, -0.0056588, 0.590826, -0.00404514, 0.365144, 0.662421, 0.372929, 0.519441, 0.485466, 0.239694, 0.971424, -0.00385019, -0.000690562, 0.652532, 0.242215, 0.00129652, 0.307173, 0
0.00772243, 0.536674, 0.70731, 0.759434, 0.217865, -0.00869, 0.710568, 0.691065, -0.00022332, 0.724386, 0.755655, 0.00934847, 0.518565, -0.000102466, 0.638717, 0.00783059, 0.112107, 0.00088182, 0.340757, 0.24288, 0.00275092, 0.780208, 0.640685, 0.97249, 0.0271303, 0.0255182, 0.0112626, -0.00734188, 0.978379, 0.970183, 0
0.782257, 0.00709663, 0.996892, 0.00342515, 0.888563, 0.0406477, 0.101398, 0.699245, 0.0002445, 0.0327321, -0.0129243, 0.268228, 0.0892385, 0.111443, 0.0783115, -0.0204026, 0.0429543, 0.0449285, 0.822459, 0.0168552, 0.0070045, 0.0264967, 0.412569, 0.101892, 0.581186, -0.0133139, 0.542045, 0.774447, 0.00534227, 0.305437, 0
-0.00593852, 0.389441, 0.808538, 0.773667, 0.680331, 0.861838, 0.65598, 0.190314, -0.000172034, 0.0057485, 0.447717, 0.802966, 0.763464, 0.850687, -0.00530789, 0.311649, -0.0108555, 0.264033, 0.0523703, 0.360715, 0.028972, 0.00153527, 0.05176, 0.412709, 0.425413, 0.0146157, 0.367814, -0.0217105, 0.596844, 0.465877, 2
0.00809381, 0.00620279, 0.52549, -0.0110824, 0.205031, 0.213813, 0.269855, 0.0372844, -0.000927708, -0.030511, 0.329796, 0.48595, 0.333364, 0.979201, 0.00599852, 0.992056, 0.123782, 0.902047, 0.302717, 0.0239671, 0.428876, -0.00379745, 0.933408, 0.222019, 0.495773, 0.357711, 0.0104328, 0.634609, 0.00622195, 0.242667, 0
0.0356219, 0.00661419, 0.00282252, 0.0495981, 0.661677, 0.251123, 0.415979, 0.0171905, 0.712708, 0.953736, 0.791551, -0.011576, 0.00713313, 0.699135, 0.836759, 0.898511, -0.00475247, 0.918867, 0.157938, 0.169953, -0.0120595, 0.926742, 0.736113, 0.794982, 0.155192, 0.616368, -0.0203449, 0.273144, 0.0203435, 0.933348, 0
-0.0105442, 0.184988, 0.67194, 0.00183043, 0.58606, 0.663821, 0.468581, -0.00960517, 0.732666, 0.48062, -0.00462274, 0.0391726, 0.669146, 0.00765836, 0.0676266, 0.779812, -0.00241427, 0.546939, 0.695126, 0.696007, 0.662567, 0.894637, 0.668008, 0.622358, -0.00641164, -0.00815342, 0.879367, -0.000259932, 0.494874, 0.994705, 0
0.807992, 0.0107581, 0.687819, 0.578362, 0.63556, 0.964347, 0.00136338, 0.901807, 0.0110005, -0.00509701, 0.717437, 0.324991, 0.656885, 0.914924, -0.00470905, 0.698033, 0.606014, -0.00617402, 0.901504, 0.294687, 0.658854, 0.766584, -0.0126101, 0.964811, 0.331472, 0.849433, -0.00558581, 0.242371, 0.00258342, 0.478666, 0
0.373728, -0.00937061, 0.12877, -0.00501318, 0.111641, 0.561746, 0.577617, 0.156053, -0.00579, 0.0732754, -0.0155243, 0.7633, 0.486843, 0.00617129, 0.649914, 0.163764, 0.00812442, 0.561857, 0.421563, 0.00922875, 0.88768, 0.166715, 0.000466075, 0.128115, 0.00711387, 0.0149823, 0.189334, 0.883368, -0.0031147, 0.503097, 0
0.413394, -0.0132827, 0.00881573, 0.577329, 0.742575, 0.626281, 0.986846, -0.0100001, 0.303963, 0.992759, 0.0325714, -0.00564162, 0.618178, 0.0844405, -0.00446279, 0.256987, 0.89409, 0.609095, 0.00688059, 0.496294, 0.0916829, 0.624011, 0.00841755, -0.0010993, 0.950116, 0.180988, -0.0134855, 0.140625, 0.0135381, 0.388265, 0
-0.00930179, 0.663962, 0.00217496, 0.7693, 0.56968, 0.571211, 0.561717, 0.00391231, 0.0969433, -0.00900544, 0.905291, 0.593905, -0.0160636, 0.293013, 0.407444, 0.922094, 0.31956, 0.561815, 0.0620455, -0.0132052, 0.768373, 0.570813, 0.212549, -0.0282648, 0.486378, 0.00425308, 0.382735, 0.660909, 0.00274631, 0.13087, 0
0.919792, 0.0138231, 0.298978, 0.275754, 0.00666825, 0.637335, 0.315865, 0.0452086, -0.00631258, 0.842886, 0.343209, -0.00161306, 0.963046, 0.00384517, 0.681843, 0.158605, 0.353211, 0.131961, 0.578382, -0.00818614, 0.0178577, 0.0253291, 0.257563, 0.949539, 0.636196, 0.311852, 0.000946212, 0.369523, 0.00180034, 0.959155, 0
0.843527, 0.0071446, 0.110254, 0.0157136, 0.44223, 0.730772, 0.592698, 0.983758, 0.00442397, 0.00398016, 0.56321, 0.962739, 0.539464, -0.0130197, 0.183521, 0.84531, 0.209968, 0.0160746, 0.8914, 0.18613, -0.00612673, 0.70247, 0.397299, 0.539043, 0.304252, 0.439889, 0.011538, -0.0179474, 0.959392, 0.110598, 0
0.49207, -0.00155492, 0.805949, 0.00149745, -0.011193, 0.473332, 0.786871, 0.0129911, 0.699321, 0.0391539, 0.768383, 0.0087829, 0.478934, 0.380515, -0.0133769, 0.40897, 0.00481602, 0.0876845, 0.0258894, 0.955299, 0.41726, 0.666516, 0.274088, 0.228868, -0.00223304, -0.0129163, 0.772405, -0.00657593, 0.573381, 0.444709, 0
0.956311, 0.0141334, 0.0553768, 0.982855, 0.322093, 0.00362334, 0.130573, 0.879739, -0.0014944, 0.0577786, 0.00124136, -0.0143383, -0.00251743, 0.0920054, 0.884591, 0.283663, 0.402258, 0.618826, 0.305394, -0.0062127, 0.666401, -0.00950088, 0.134802, 0.011036, 0.897466, 0.132197, 0.00299992, 0.00108827, 0.392271, 0.649674, 0
0.306309, -0.0099857, -0.0106567, 0.803869, 0.499696, 0.346206, 0.0799563, 0.0362542, 0.963739, 0.341742, 0.00321258, 0.232688, 0.0954832, 0.00774855, 0.216766, 0.922225, 0.462322, 0.610996, 0.331625, -0.00242743, 0.92348, 0.731682, 0.209643, 0.223148, 0.0113593, 2.23171e-05, 0.383637, 0.65774, 0.0177977, 0.90976, 0
0.0351567, -0.0109572, 0.824452, 0.677073, 0.683173, 0.801984, 0.88778, 0.896983, 0.00465194, 0.830872, 0.132724, 0.0253921, 0.0147111, 0.186189, 0.614116, 0.600426, 0.773633, -0.0075835, 0.210067, 0.314938, 0.522207, 0.552234, -0.000904711, 0.630026, 0.010601, -0.00597463, 0.0658334, 0.343034, 0.966201, 0.011429, 2
0.0153363, 0.320211, -0.0176374, 0.652575, 0.658027, 0.686119, 0.121861, -0.0184471, 0.2932, 0.00078212, 0.832906, 0.32687, -0.000301646, 0.0245416, 0.966854, 0.572265, 0.747184, -0.0112094, 0.683807, 0.597334, 0.484408, 0.84439, -0.00669287, 0.654843, 0.687402, 0.0161521, 0.52278, 0.666672, 0.00252037, 0.664155, 0
0.769975, -0.00316915, 0.465423, 0.00259048, 0.413025, 0.289256, 0.459638, 0.00526037, 0.85508, 0.844077, 0.00275922, 0.649544, -0.00626515, 0.572853, 0.753737, 0.441881, 0.904523, 0.030685, -0.00993245, 0.779024, -0.0160011, 0.466368, 0.575961, 0.836092, 0.903497, -0.00581597, 0.438796, -0.0154524, 0.64951, 0.717413, 0
0.907635, 0.0045651, 0.0127138, 0.922201, 0.909359, 0.911674, 0.688212, -0.00376217, 0.888915, 0.318813, 0.873001, 0.00768111, 0.414411, -0.0135543, 0.949939, 0.883904, 0.0158781, 0.821893, 0.369259, 0.497416, 0.271343, -0.00418171, 0.218993, 0.706633, 0.242045, -0.0030142, 0.86957, 0.00666952, 0.327865, 0.160427, 0
-0.0232042, 0.834662, 0.870189, 0.00266582, 0.25983, 0.0858542, 0.121359, 0.780205, 0.0122878, -0.00294644, 0.911981, 0.975686, 0.876367, 0.993686, 0.573464, -0.00662416, 0.00208503, 0.0527205, -0.0164887, 0.787543, 0.324212, 0.547303, 0.0118878, 0.675117, 0.0472962, 0.733115, -0.00925136, -0.00558745, 0.913006, 0.621288, 0
0.211108, -0.000702184, 0.281712, 0.00407483, 0.821541, 0.565115, 0.230191, 0.0294012, 0.995299, 0.000241583, 0.871804, 0.218264, 0.528726, 0.174793, 0.783155, -5.09642e-05, 0.624542, 0.712653, -0.0030451, 0.842993, 0.876543, 0.00441741, 0.319733, 0.220695, 0.321818, 0.217366, 0.0019397, -0.00350379, 0.623049, 0.516723, 0
