@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute class {0, 1, 2, 4, 8, 16}

@data
0.256903, 0.226161, 0.0105746, 0.911723, 0.416129, 0.656552, 0.517452, 0.00614497, 0.474275, 0.929135, 0.247798, -0.0015874, 0.830402, -0.00932952, 0.404159, 0.112857, 0.789791, 0.55322, 0.751721, -0.0161723, 0
0.744312, -0.00799914, 0.659884, 0.500627, -0.00497561, 0.72019, 0.443602, 0.4265, -0.00183767, 0.0821538, 0.391693, 0.461164, 0.778258, 0.943419, 0.835061, 0.843696, 0.115094, -0.000932528, 0.680085, -0.00683607, 0
0.995073, 0.00852029, 0.892062, 0.956703, 0.0219909, 0.018493, 0.348893, 0.115911, 0.498534, -0.00347888, 0.702894, 0.0632322, 0.757212, 0.947591, 0.757328, 0.00578592, 0.894565, 0.23847, 0.493499, -0.00579117, 0
0.575451, 0.29311, -0.0115957, 0.0399373, 0.977442, -0.00160501, 0.830183, 0.00566774, 0.974741, 0.877682, 0.720798, -0.00422675, 0.255965, 0.642218, 0.00361846, 0.239734, 0.189487, 0.635257, 0.0948509, 0.0076718, 0
0.673545, 0.391939, 0.003337, 0.00553987, 0.945871, 0.746449, 0.577876, 0.644651, 0.98947, -0.00800729, 0.886694, 0.262428, 0.927005, 0.125103, 0.24503, 0.0157484, 0.135488, 0.183671, 0.0674915, 0.000813116, 0
0.511056, 0.605607, -0.00872427, 0.0545782, 0.00313569, 0.111276, 0.757151, 0.269336, -0.0035281, 0.298393, 0.147283, 0.905377, 0.455395, -0.00968324, 0.0991293, 0.54407, 0.886163, 0.0791291, 0.000343626, 0.204015, 0
0.354993, 0.948757, 0.00527637, -0.00982342, 0.343235, 0.616421, 0.676812, 0.830436, 0.0790751, -0.0101847, 0.31878, 0.562679, 0.318677, 0.718371, 0.369029, 0.286325, 0.00217306, 0.243671, 0.00209063, 0.708053, 0
0.0700372, -0.013891, 0.323175, 0.804721, 0.626163, 0.948172, 0.996106, 0.0109017, 0.640747, 0.870899, 0.992663, 0.0678544, 0.00256364, 0.0114516, 0.0546906, 0.47966, 0.866311, 0.984873, 0.000964934, 0.223542, 0
0.605737, 0.000749153, 0.172663, 0.939109, 0.259287, 0.516318, -0.0101154, 0.530095, 0.633317, 0.217787, -0.00116517, 0.540477, 0.30366, 0.178036, 0.00500369, 0.827858, 0.558307, 0.967627, 0.593696, 0.0199274, 0
0.962966, -0.00214462, 0.13876, -0.00179051, 0.543949, 0.238362, 0.366513, 0.457124, -0.00955204, 0.0453078, 0.300398, 0.862315, 0.79295, -0.00952519, 0.181365, 0.454155, 0.127301, 0.176618, 0.920868, -0.00593592, 0
-0.00788164, 0.0281019, 0.444422, 0.839764, 0.642433, 0.569279, -0.00329816, 0.38074, 0.00350754, 0.995895, 0.93855, 0.506188, 0.286334, 5.00992e-05, 0.637824, 0.622318, 0.0479766, 0.948332, -0.0044416, 0.491996, 0
0.00197047, 0.87803, 0.744273, 0.0097781, 0.367457, 0.356097, 0.625682, 0.477807, 0.0119137, 0.0464391, 0.257282, 0.0280801, 0.928536, 0.711312, 0.85277, 0.81901, 0.421396, -0.0016849, 0.844745, 0.0083616, 0
0.601157, 0.00136878, 0.74065, 0.00638717, 0.99935, 0.850127, 0.778586, 0.528877, 0.752801, 0.65041, 0.48646, -0.000930226, 0.929542, 0.431805, -0.00260703, 0.636022, 0.702168, 0.214498, -0.0178952, 0.0668798, 0
0.0432969, 0.614863, -0.00958736, 0.172204, 0.951715, 0.35554, 0.00546635, 0.531404, 0.988587, 0.638167, 0.00908075, 0.33477, 0.32671, 0.858217, 0.00456255, 0.135301, 0.671524, 0.900818, 0.0120235, 0.598375, 0
0.444138, 0.733912, 0.000763745, 0.0102002, 0.136694, 0.13188, 0.418105, 0.120931, 0.968468, 0.199028, -0.0125744, 0.833667, 0.74635, 0.984398, 0.874913, 0.729325, -0.000420515, 0.746087, 0.868874, 0.00738936, 0
0.93787, 0.706673, 0.780152, 0.161842, 0.297053, -0.00814727, 0.819837, 0.296106, 0.894086, 0.573961, 0.011109, 0.0453811, 0.86853, 0.0185141, 0.96993, 0.563383, 0.384004, 0.747894, 0.00947187, 0.116686, 1
0.00223849, 0.705271, 0.143655, 0.0968737, 0.129957, 0.800097, 0.0352779, -0.00507781, 0.370008, 0.197377, 0.846379, 0.0411803, -0.00512328, 0.384614, 0.312026, 0.0110413, 0.957611, 0.310639, 0.00760745, 0.381474, 0
-0.000407, 0.616613, 0.953198, 0.891186, -0.00867622, 0.106272, 0.0849046, 0.498201, 0.160307, 0.616011, 0.00619076, 0.927137, 0.0383357, 0.822591, 0.913833, 0.226653, -0.00522618, 0.822913, 0.421647, -0.00134764, 0
0.00275806, 0.403157, 0.212856, 0.00674132, 0.0442975, 0.558608, 0.00143517, 0.24065, -0.00382766, 0.068086, 0.686539, 0.855007, 0.817501, 0.511417, 0.68005, 0.350975, 0.451823, 0.0109279, -0.0121499, 0.0465802, 0
0.00513047, 0.676489, 0.0316018, 0.757109, 0.258844, -0.00580168, 0.538765, 0.780129, 0.823017, 0.952181, 0.661272, 0.650971, 0.578282, 0.263142, 0.0414996, 0.341959, 0.236986, -0.00224035, -0.00338486, 0.917474, 4
0.805943, 0.00767608, 0.136775, 0.232121, 0.343136, 0.993102, -0.00132741, 0.478975, 0.567895, 0.779564, -0.0228685, 0.745516, 0.740317, 0.588972, 0.954875, 0.0156354, 0.00491019, 0.202361, 0.153589, 0.00342466, 0
0.664004, -0.000711479, 0.634937, 0.205826, 0.212436, -0.000272902, 0.403525, 0.615495, 0.210244, 0.0534758, 0.608949, 0.752896, -0.0101639, 0.0217994, 0.178765, -0.00345315, 0.499628, 0.523446, 0.0197969, 0.631457, 0
0.593866, 0.131864, -0.0199026, 0.887813, 0.280728, 0.594307, 0.644952, 0.00921907, 0.168901, 0.176171, 0.110229, 0.896567, -0.00578111, 0.521195, 0.209294, -0.01732, 0.381357, 0.501255, 0.0109889, 0.266471, 0
0.0154525, 0.814006, -0.00269627, 0.469277, -0.0152358, 0.312429, 0.363994, 0.0937484, 0.675028, 0.0658992, 0.271022, 0.00757507, 0.826391, 0.803793, 0.821808, 0.163109, 0.813664, -0.00244338, 0.0120873, 0.8229, 0
0.255877, -0.0330137, 0.139017, 0.00464656, 0.335504, 0.326118, 0.21906, 0.00594452, 0.520132, 0.545693, 0.328544, -0.0128384, 0.910842, 0.0940773, 0.855899, 0.306632, -0.000658291, 0.86123, 0.0429605, 0.00703976, 0
0.205416, 0.0077044, 0.671845, 0.879903, 0.835157, 0.362301, 0.155191, -0.00749814, 0.25162, -0.000115956, 0.466149, 0.596555, 0.500243, 0.0406583, 0.528511, 0.357823, 0.510297, -0.0182684, -0.00283891, 0.980407, 0
0.217803, -0.0107303, 0.0196985, -0.00855849, 0.606788, 0.528434, 0.600733, 0.448215, 0.216273, 0.463119, 0.99078, 0.842007, 0.013501, 0.427748, 0.255995, 0.406614, 0.538774, -0.00141737, 0.00605498, 0.496098, 0
0.0141339, 0.357907, 0.0327931, 0.515821, 0.00365107, 0.488672, 0.0761828, 0.609153, 0.88801, 0.502074, 0.798278, 0.519258, 0.759076, 0.805004, 0.082428, 0.663607, 0.912257, -0.00688821, 0.296911, 0.00141239, 4
0.893897, 0.00305314, 0.510057, 0.851357, 0.0254544, 0.0441011, -0.0123558, 0.763324, 0.398375, 0.478174, 0.994526, -0.00798749, 0.9378, 0.719556, 0.516463, 0.00974536, 0.261008, 0.603964, 0.992562, -0.00905084, 0
0.00570693, 0.0884498, 0.209138, 0.618447, 0.23917, 0.561195, -0.000472923, 0.671319, 0.991498, 0.220258, -0.0183965, 0.467374, 0.685492, 0.0801481, -0.00596821, 0.339925, 0.33331, 0.0845165, 0.0198694, 0.0689429, 0
0.850235, 0.246277, -0.014214, 0.612054, 0.403299, 0.0643867, 0.193988, -0.00769832, 0.131442, -0.00165464, 0.730883, 0.858336, 0.21718, 0.00988364, 0.648995, 0.494193, 0.959555, 0.164653, -0.00708605, 0.003268, 0
0.935705, 0.650585, 0.00662928, 0.103858, 0.745705, 0.591601, 0.398139, 0.00493201, 0.302086, -0.0177723, 0.214114, 0.67003, 0.991476, 0.705138, -0.00165528, 0.40681, 0.993078, 0.363321, -0.00535193, 0.543063, 0
0.871613, 0.409844, 0.00509622, 0.46768, 0.941113, 0.683459, -0.00639702, 0.319286, 0.177223, 0.00205925, 0.655764, 0.810651, 0.788988, 0.00557774, 0.673773, 0.541362, 0.87169, 0.510453, 0.522407, 0.0148438, 0
0.37971, 0.784414, -0.00478219, 0.999959, 0.0032046, 0.676225, 0.297319, 0.941898, 0.860161, 0.00904434, 0.417017, 0.541206, 0.687166, 0.734941, 0.0131878, 0.17067, 0.637881, 0.500861, 0.00246241, 0.842327, 0
-0.0197053, 0.126481, 0.219167, 0.685968, -0.000316571, 0.944557, 0.724164, 0.211294, 0.966496, 0.502123, 0.564555, -0.0123356, 0.786393, 0.0559096, 0.800286, 0.285304, -0.00887658, 0.0359103, 0.38495, 0.00273256, 0
0.68821, -0.000357646, 0.911968, 0.733905, 0.493116, 0.527743, -0.00157286, 0.0746764, 0.000865338, 0.751316, 0.907863, 0.812375, 0.8099, 0.758865, 0.454212, 0.103748, 0.658174, 0.00763375, -0.0140614, 0.630405, 0
0.580941, 0.762457, -0.00149389, 0.00590265, 0.686715, 0.521771, 0.978749, 0.0420887, 0.00141193, 0.674618, 0.738105, 0.718208, 0.0554103, 0.00988519, 0.847793, 0.200069, 0.00128982, 0.701262, 0.0150476, 0.0282784, 0
0.746212, 0.0095359, 0.959911, 0.132548, -0.0121551, 0.260027, 0.00129937, 0.663164, 0.293355, -0.000403915, 0.187006, 0.553457, 0.402352, 0.432521, 0.0124086, 0.741439, 0.0567945, 0.0991846, 0.00986929, 0.713931, 0
0.0155642, 0.944776, 0.9861, 0.531367, 0.672991, 0.532357, 0.959113, -0.0107139, 0.643548, 0.245983, 0.723834, 0.0126942, 0.530405, 0.355036, 0.868509, 0.623465, 0.192579, -0.00690728, 0.00909302, 0.828186, 0
0.332969, -0.0140198, 0.616338, -0.00852131, 0.509684, 0.340339, 0.911555, 0.0433219, 0.345993, 0.075086, -0.00510831, 0.070371, 0.457702, 0.196974, 0.0105542, 0.385861, 0.560154, 0.00896806, 0.00240198, 0.714578, 0
0.546239, -0.00098707, 0.42853, 0.649391, 0.067465, 0.14554, 0.0726039, 0.00936435, 0.616457, 0.603359, 0.425939, -0.0119016, 0.18477, 0.613705, 0.172641, 0.337815, 0.799412, 0.00314981, 0.414729, 0.00758528, 0
0.861193, 0.0111219, 0.806047, 0.495645, 0.488776, 0.337123, -0.00131163, 0.541131, 0.162792, 0.558512, 0.00244672, 0.6516, 0.924463, 0.00273703, 0.0553538, 0.244668, 0.129901, 0.813439, 0.177871, -0.000271057, 0
0.149508, -0.0247121, 0.721849, 0.831898, 0.87612, 0.875103, 0.610581, 0.969523, 0.285967, 0.289299, 0.767573, 0.402078, 0.00954214, 0.224847, 0.433039, 0.567079, 0.773912, -0.00880334, 0.700277, 0.00854454, 2
0.209224, 0.663364, -0.011935, 0.895039, 0.746128, -0.00272928, 0.391227, 0.970505, 0.495042, 0.00937158, 0.577175, 0.00700823, 0.279268, 0.317025, 0.934907, 0.67177, -0.00405029, 0.954811, 0.482818, -0.0056382, 0
-0.00118764, 0.426908, 0.271851, 0.572814, -0.00302362, 0.959767, 0.421717, 0.40434, 0.568908, 0.327122, 0.585214, 0.280307, 0.00254505, 0.483407, 0.141198, 0.334125, 0.86278, -0.00754898, 0.634819, 0.00866308, 0
-0.0080191, 0.673944, 0.12291, -0.00219487, 0.319098, 0.0528496, 0.133273, 0.761431, 0.996757, 0.00776603, 0.0664058, 0.240537, 0.0859121, 0.63072, 0.00178, 0.581887, 0.0528632, 0.726229, -0.0196354, 0.0928005, 0
0.624256, -0.00465997, 0.333659, 0.121159, 0.622374, 0.877963, 0.401547, 0.0033221, 0.464245, 0.79733, -0.00617527, 0.868088, 0.218693, 0.0158377, 0.954755, 0.238582, 0.604235, 0.752396, 0.411484, 0.00333064, 0
-0.0118467, 0.319984, 0.357306, 0.934593, -0.0125416, 0.458908, 0.596836, 0.569196, -0.00465591, 0.851589, 0.724743, 0.775811, 0.307531, -0.0158616, 0.815016, 0.622178, 0.815689, 0.506044, 0.653856, 0.0148698, 0
0.822627, 0.632373, 0.00898589, -0.00709331, 0.45178, 0.215261, 0.48624, 0.0584086, 0.377542, 0.330427, 0.981444, -0.0159597, 0.893549, 0.74674, 0.737273, 0.756743, 0.00143316, 0.435679, 0.207784, -0.0131818, 0
-0.00859598, 0.677155, 0.650528, 0.977448, 0.859046, 0.688511, 0.344605, 0.0135819, -0.0106338, 0.0415347, 0.433354, 0.224223, 0.476199, 0.209989, 0.297597, 0.998388, -0.00149746, 0.0386204, -0.0251419, 0.362467, 0
0.671982, -0.00600694, 0.787192, 0.466534, 0.562223, 0.0942419, 0.107172, 0.00233362, 0.467648, 0.714927, 0.502216, 0.730308, -0.00155417, 0.614259, 0.00580579, 0.0072558, 0.253638, 0.694117, 0.405752, -0.000846833, 0
-0.00471107, 0.919106, 0.171866, 0.110412, 0.852934, 0.522415, -0.00461295, 0.523037, 0.337434, -0.00761919, 0.453886, 0.0175865, 0.57879, 0.830966, 0.63342, 0.205038, 0.163603, -0.00345798, 0.956316, 0.00244421, 0
0.37852, 0.78394, -0.0042947, 0.959736, 0.177697, 0.0589849, 0.903519, -0.00337777, 0.00573021, 0.440669, 0.51391, 0.031216, 0.795156, 0.977238, 0.340818, 0.587014, 0.010547, 0.181719, 0.28708, -0.0187862, 0
0.427034, 0.0187764, 0.0223107, 0.793355, 0.561413, 0.680296, 0.76286, 0.000135847, 0.00271512, 0.196726, 0.464762, 0.454441, 0.586463, 0.724645, 0.612714, 0.186054, 0.863224, 0.00545851, 0.53023, -0.00576405, 0
0.240272, 0.195897, 0.00347177, 0.197799, 0.528963, 0.51261, 0.0107072, 0.374584, 0.375668, 0.761437, 0.0455262, 0.693612, 0.00879097, 0.751223, 0.514379, 0.00773689, 0.347584, 0.482588, 0.18443, -0.000140217, 0
-0.00606463, 0.335307, 0.840903, 0.56423, 0.365174, 0.00394522, 0.331671, 0.67826, 0.377641, 0.496993, 0.411139, -0.00357404, 0.459051, 0.391802, -0.00858909, 0.894292, 0.706521, 0.485281, 0.640102, 0.00164014, 0
0.508195, 0.716285, 0.00192773, 0.720205, 0.374791, 0.346997, -0.0168855, 0.273132, 0.381812, 0.541092, 0.620218, 0.00691296, 0.952342, 0.00975772, 0.651539, 0.792037, 0.552108, 0.811061, 0.145611, 0.0157179, 0
0.272963, -0.00565861, 0.514946, 0.899314, 0.935274, 0.0740693, 0.107107, 0.00503081, 0.217897, 0.275855, 0.189851, 0.00229938, 0.0418353, 0.470827, 0.793021, 0.779176, 0.441404, 0.0185462, -0.014008, 0.406642, 0
0.975545, 0.679507, 0.0112047, 0.707052, 0.42422, 0.826581, 0.0410038, -0.00309592, 0.908266, -0.00656253, 0.232108, 0.729533, 0.652616, 0.724075, 0.0148157, 0.55901, 0.163696, 0.735848, 0.568889, 0.749468, 16
0.00895348, -0.00725304, 0.669964, 0.2602, 0.784433, 0.00293579, 0.601527, 0.760938, 0.658726, 0.854933, 0.42858, 0.155058, 0.00500445, 0.0199604, 0.257893, 0.0168927, 0.366687, 0.625974, 0.510258, -0.00978727, 0
0.0996569, 0.495885, 0.00536695, -0.0023479, 0.161673, 0.785052, 0.911861, 0.6005, 0.67676, 0.397568, 0.79051, 0.0191781, 0.0066218, 0.969045, 0.676943, 0.802712, 0.217223, -0.000747497, 0.656321, -0.00899043, 0
0.769904, 0.328497, 0.00380335, 0.0120034, 0.630498, 0.81947, 0.980293, 0.0321306, -0.0103686, 0.540362, 0.345076, 0.473393, 0.425354, 0.67989, 0.225403, 0.0270338, -6.99458e-05, 0.57655, 0.721781, -0.00304654, 0
0.0112418, 0.307657, 0.0146934, 0.9271, 0.661816, 0.928026, 0.0127976, 0.151681, -0.0125135, 0.648497, 0.86893, 0.650405, 0.793119, 0.770468, 0.793049, 0.487493, 0.68042, -0.00858379, 0.608038, -0.0162293, 0
0.582682, -0.00559139, 0.809115, -0.0210843, 0.46819, 0.426798, 0.783521, 0.394033, 0.982328, 0.511678, 0.513398, 0.729315, 0.00761286, 0.184766, 0.222327, 0.979749, -0.00452863, 0.398421, 0.00662174, 0.256566, 0
0.0106336, 0.342804, 0.172577, 0.11098, 0.215685, 0.678411, -0.00375975, 0.97544, 0.468586, -0.00316561, 0.605069, 0.0694325, 0.801521, 0.497491, 0.33992, 0.43128, 0.868679, -0.00484449, -0.00111285, 0.992089, 0
0.893285, 0.389174, 0.0114853, 0.946048, 0.800147, 0.353095, -0.00693815, 0.18184, 0.116884, -0.00818709, 0.204776, 0.0704833, 0.833561, -0.0162876, 0.76566, 0.380039, 0.962142, 0.356612, -0.011671, 0.798721, 0
0.0224503, 0.130444, 0.800472, 0.295108, 0.00488012, 0.146931, 0.559596, 0.394218, 0.402783, 0.24981, 0.518245, 0.00636839, 0.930401, 0.572033, 0.570704, 0.0144898, 0.690693, 0.708806, -0.00453209, 0.107023, 0
0.977393, -0.00298095, 0.239254, 0.921863, 0.515817, 0.732747, 0.00717351, 0.157555, 0.0357891, 0.0350999, 0.229483, 0.15154, -0.0019945, 0.954379, 0.00827146, 0.673368, 0.472035, 0.226288, 0.0236861, 0.238896, 0
0.0380024, 2.31565e-06, 0.0205204, 0.913599, 0.232541, 0.910731, -0.0339396, 0.399358, 0.383126, 0.111553, 0.10817, 0.907621, 0.00821532, 0.134001, 0.954166, 0.735273, 0.903879, -0.0187409, -0.0077054, 0.980622, 0
0.00290513, 0.358996, 0.988818, -0.0177437, 0.847714, 0.993409, 0.120586, 0.911703, 0.972058, -0.00352773, 0.731905, 0.747019, 0.370524, 0.747601, 0.127773, 0.254907, 0.884955, -0.00461896, 0.016922, 0.530716, 0
0.0360298, 0.013775, 0.304456, 0.224903, 0.895326, 0.810628, 0.373432, 0.00238256, -0.00229115, 0.978445, 0.234306, 0.802785, 0.100134, 0.240128, 0.343457, 0.0975574, -0.00826073, 0.960793, -0.003486, 0.148776, 0
-0.00788369, 0.637573, 0.868817, -0.00812835, 0.33679, 0.758874, 0.309132, 0.900352, 0.975697, 0.8906, 0.00127687, 0.253088, 0.640134, 0.77035, 0.56527, 0.458508, 0.687967, 0.0224316, 0.00306126, 0.610039, 0
0.374744, 0.00354671, 0.517063, -0.0100657, 0.570505, 0.333644, 0.9309, 0.160245, -0.00626111, 0.905843, 0.0419299, 0.202845, 0.510701, 0.0426162, 0.484938, 0.267151, -0.0107707, 0.903137, -0.0165269, 0.736781, 0
0.357145, 0.748603, 0.00652413, 0.747194, 0.640461, -0.0224585, 0.826699, 0.795874, 0.87423, 0.197773, 0.30131, 0.761513, 0.0100667, 0.383191, 0.00167683, 0.557757, 0.0710213, 0.274562, 0.847166, -0.0238627, 0
0.273449, -0.00410153, 0.650266, 0.000620191, 0.1835, 0.729924, 0.0524906, 0.117998, 0.764998, 0.171626, 0.514061, 0.00918746, 0.728487, 0.770338, 0.701654, 0.723927, -0.00771298, 0.203192, 0.38536, 0.00194273, 0
0.348461, 0.220448, 0.00739343, 0.97621, 0.0791501, 0.25969, 0.0928749, 0.00462836, 0.0655269, 0.00438152, 0.897429, 0.59306, 0.609976, 0.0811481, 0.478722, 0.820703, 0.341146, -0.0087502, -0.00518636, 0.922359, 0
0.000703189, 0.673535, 0.0174521, 0.782428, 0.772263, 0.953127, 0.0125491, 0.100201, 0.792162, 0.701152, 0.746155, -0.00120858, 0.248532, 0.69211, 0.646984, 0.827899, 0.826233, 0.606373, -0.00416674, 0.904455, 8
