@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute var_0050 real
@attribute var_0051 real
@attribute var_0052 real
@attribute var_0053 real
@attribute var_0054 real
@attribute var_0055 real
@attribute var_0056 real
@attribute var_0057 real
@attribute var_0058 real
@attribute var_0059 real
@attribute var_0060 real
@attribute var_0061 real
@attribute var_0062 real
@attribute var_0063 real
@attribute var_0064 real
@attribute var_0065 real
@attribute var_0066 real
@attribute var_0067 real
@attribute var_0068 real
@attribute var_0069 real
@attribute var_0070 real
@attribute var_0071 real
@attribute var_0072 real
@attribute var_0073 real
@attribute var_0074 real
@attribute var_0075 real
@attribute var_0076 real
@attribute var_0077 real
@attribute var_0078 real
@attribute var_0079 real
@attribute var_0080 real
@attribute var_0081 real
@attribute var_0082 real
@attribute var_0083 real
@attribute var_0084 real
@attribute var_0085 real
@attribute var_0086 real
@attribute var_0087 real
@attribute var_0088 real
@attribute var_0089 real
@attribute var_0090 real
@attribute var_0091 real
@attribute var_0092 real
@attribute var_0093 real
@attribute var_0094 real
@attribute var_0095 real
@attribute var_0096 real
@attribute var_0097 real
@attribute var_0098 real
@attribute var_0099 real
@attribute class {0, 1, 2, 4, 5, 8, 16, 32, 64, 96, 128, 256, 264, 512, 1024, 1088, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144, 524288, 540672, 1048576, 1048832, 2097152, 4194304, 8388608, 16777216, 20971524, 33554432, 33554560, 67108864, 134217728, 268435456}

@data
0.652953, 0.849255, 0.468547, -0.0138627, 0.836175, 0.0580446, 0.0377659, 0.832811, 0.00159178, 0.521015, 0.00298136, 0.707254, 0.584562, 0.581445, -0.00455718, 0.246558, 0.571229, 0.0981373, 0.0273867, 0.33905, 0.635688, 0.326001, -0.00642827, 0.896815, 0.0171854, 0.503838, 0.890069, 0.7439, 0.925271, -0.00949532, 0.567118, 0.364529, -0.00350854, 0.550878, 0.480452, -0.02197, 0.415547, 0.720796, -0.00751693, 0.208068, 0.0667557, 0.801314, -0.00154407, 0.00402103, 0.866567, 0.897823, 0.0176953, 0.802298, 0.722867, 0.904846, 0.647074, -0.00557726, 0.985057, 0.901157, 0.00658178, -0.0241466, 0.690691, 0.948551, 0.858451, 0.880654, 0.00440895, 0.861276, 0.987919, 0.624104, 0.369211, -0.00839232, -0.0104742, 0.291513, 0.00656698, 0.186318, 0.687929, 0.43893, 0.139393, -0.00479903, 0.278852, 0.197062, -0.0207454, 0.381612, 0.838731, 0.0175737, 0.538696, 0.0397313, 0.993145, 0.0341876, 0.353308, -0.00517919, 0.868307, 0.339641, 0.0754771, 0.595162, 0.344169, 0.0192014, 0.985864, -0.00687863, 0.637474, 0.784631, 0.899208, 0.00208835, 0.590435, 0.535496, 0
0.901866, -0.00772232, 0.188899, 0.172157, 0.375405, 0.58707, 0.0697878, 0.441425, 0.239899, 0.0015619, 0.00106605, 0.224498, 0.0247972, 0.537763, 0.424905, 0.472166, 0.31142, 0.671059, 0.0176744, 0.602981, 0.671396, 0.70623, -0.00059139, 0.352684, 0.165565, 0.00770793, 0.314946, 0.108027, -0.00810596, 0.3466, 0.417673, 0.179757, -0.00128033, 0.00853295, 0.538624, 0.425601, 0.549972, 0.485274, 0.00172226, 0.29373, 0.202341, 0.253772, -0.0153928, 0.158958, -1.67422e-05, 0.736231, 0.416876, 0.599682, 0.00583589, 0.0142769, 0.385021, 0.88834, 0.836576, 0.0278752, 0.0974713, 0.00895504, 0.429683, 0.553414, 0.406259, 0.674391, 0.752733, 0.512659, -0.00290509, -0.00569256, 0.670141, 0.321642, 0.426893, 0.00199985, 0.00772698, 0.549743, 0.0824108, 0.0070597, 0.421905, 0.807304, 0.577418, -0.00570607, 0.63504, 0.783724, 0.534826, 0.335164, 0.387327, 0.023671, 0.672629, 0.0936024, 0.0176428, 0.844538, 0.00288151, 0.607166, 0.3473, 0.0780376, 0.000428169, 0.787372, 0.0977187, 0.0172, 0.784735, 0.948081, 0.237217, 0.821948, 0.915919, 0.00493841, 0
0.958392, 0.647676, 0.00463711, 0.933491, 0.585381, 0.548339, 0.583847, 0.38774, 0.00647353, 0.887243, 0.334598, 0.0124924, 0.118164, 0.676245, 0.203237, 0.0175078, 0.965727, -0.00681364, 0.579435, 0.246555, -0.00954326, 0.686595, 0.401586, 0.464037, -0.0255446, 0.609411, 0.00674888, 0.391846, 0.0803313, 0.174585, 0.012671, 0.931899, 0.266577, 0.00339874, 0.707791, 0.0762991, 0.00446769, 0.963174, 0.316346, 0.117948, 0.465373, 0.00687668, 0.264974, 0.17301, 0.0113767, 0.962082, 0.544156, -0.00962334, 0.797413, 0.871295, -0.000485459, 0.762832, 0.926119, 0.369457, -0.00485503, 0.928746, -0.00948519, 0.995979, 0.520119, 0.258348, 0.00341323, 0.330158, 0.286498, 0.290112, 0.000201088, 0.733683, -0.00526727, 0.332211, -0.0261693, 0.391845, 0.864068, 0.786656, 0.61903, -0.00477502, 0.390131, 0.383711, -0.0164984, 0.288066, 0.514898, 0.853696, 0.00785564, 0.404927, 0.607303, 0.895218, 0.000765253, 0.345956, 0.00164456, 0.136094, -0.0103555, 0.160422, 0.508336, 0.178558, 2.25256e-05, 0.355903, 0.193883, 0.202672, 0.91274, 0.00366714, 0.841094, 0.526923, 0
-0.017627, 0.739678, 0.0331124, 0.25412, 0.804687, 0.148848, 0.575957, 0.0411922, 0.00442272, 0.553356, -0.000935244, 0.999479, -0.0058536, 0.697164, 0.388592, 0.697641, 0.0625155, 0.627765, 0.0169739, 0.444972, 0.984222, 0.672668, 0.00183589, 0.0109173, 0.833882, 0.000489413, 0.502759, -0.000326874, 0.134607, 0.766071, 0.702144, -0.00885503, 0.984552, 0.386231, 0.226239, -0.00320428, 0.00185875, 0.589168, 0.00960815, 0.742072, -0.0014668, 0.732444, 0.111594, 0.182485, 0.0107608, 0.444216, -0.00369993, 0.246058, 0.267879, -0.0145699, 0.254431, 0.544613, 0.499046, 0.761753, -0.0109666, 0.15824, 0.00938803, 0.379897, 0.574339, 0.487535, -0.0017215, 0.799567, 0.319726, 0.437715, -0.00826447, 0.487754, 0.0197539, 0.118181, 0.00282895, 0.815024, 0.736336, 0.111578, 0.564632, 0.91073, -0.0075884, 0.837626, 0.199442, 0.00875949, 0.995526, -0.00116855, 0.389334, 0.779392, 0.793004, 0.0245689, 0.491929, 0.999372, -0.00359177, 0.991966, 0.00354136, 0.369917, 0.160783, 0.470484, -0.00842362, 0.205729, 0.399937, 0.118542, 0.756105, -0.0035646, 0.146876, 0.759914, 0
0.968355, 0.0336853, 0.872957, 0.91896, 0.00651134, 0.730881, 0.730906, 0.430099, 0.00415772, 0.970043, 0.951966, -0.00337694, 0.79504, 0.619845, 0.0657776, 0.00409677, 0.784763, 0.00219759, 0.490584, 0.985787, 0.00376712, 0.470596, 0.764254, 0.827342, 0.119014, 0.0128744, 0.00387084, 0.473979, 0.561553, 0.0113331, -0.00989401, 0.456691, 0.75488, 0.206178, 0.495605, 0.000244854, -0.0124618, 0.938953, 0.757725, 0.295595, 0.240135, 0.861108, 0.0116121, 0.534522, 0.000116233, 0.698312, 0.0238975, 0.0879962, 0.039863, 0.415187, 0.603836, 0.00123951, 0.494097, 0.588773, 0.0123021, -0.00735911, 0.372751, 0.425112, 0.0224926, 0.135179, 0.16589, 0.650281, 0.33234, 0.730359, 0.00572125, 0.795045, 0.177566, 0.00913091, 0.667064, 0.00773991, 0.323082, 0.438534, -0.00334551, 0.686834, 0.631305, 0.115601, -0.0112876, 0.86082, 0.684338, 0.812804, 0.459916, 0.202572, -0.0105899, 0.240382, -9.15018e-05, 0.666872, 0.915894, 0.0102637, -0.00890399, 0.0697467, 0.854941, 0.535062, 0.617857, -0.00118234, 0.803802, 0.311147, 0.190008, 0.0105627, 0.601461, 0.508087, 0
0.55714, 0.00339431, 0.210984, 0.862916, 0.916057, 0.611235, -0.00426688, 0.932495, 0.461749, 0.0812594, 0.00804977, 0.843743, 0.0116872, 0.574536, 0.658828, 0.0380691, 0.9675, 0.982897, 0.00967037, 0.153188, 0.726602, 0.749451, -0.0020822, 0.0761009, 0.291894, -0.00925401, 0.514263, 0.11629, -0.00956266, 0.365839, -0.0230787, 0.0983666, 0.0398831, -0.0146523, 0.512028, 0.410469, 0.83447, 0.0758014, 0.0189618, 0.40094, 0.772022, 0.504973, -0.00625997, 0.00609874, 0.319255, -0.01273, 0.826529, 0.273329, 0.280375, 0.99172, -0.0072057, 0.555649, 0.480201, 0.248679, 0.00309278, 0.412469, 0.00147851, 0.762348, 0.00972319, 0.426345, 0.61229, 0.670477, 0.481786, 0.772196, 0.00451911, 0.306339, 0.0057257, 0.0342523, 0.0058648, 0.211078, -0.0112352, 0.809035, 0.654136, 0.262007, 0.438685, 0.257247, -0.0122376, 0.020765, 0.644795, 0.378517, 0.289512, 0.880101, 0.00396195, 0.291158, -0.00297473, 0.85405, -0.0117747, 0.382388, 0.375295, 0.747907, 0.0607112, -0.000445645, 0.404818, 0.120794, 0.0106479, 0.760248, 0.876243, 0.155944, 0.662767, 0.0119789, 0
0.860328, 0.340393, 0.800601, -0.00208667, 0.0987011, 0.0490903, 0.436828, 0.569067, 0.00851844, 0.00607969, 0.344727, 0.00606327, 0.363771, 0.461287, 0.119453, 0.104761, -0.0171709, 0.00472187, 0.622087, 0.545087, 0.0135252, 0.119353, 0.0253868, 0.161003, -0.00109462, 0.902478, 0.322249, 0.00727628, 0.726404, 0.489446, -0.00241729, 0.545911, 0.767365, 0.252002, 0.000520624, 0.602292, 0.895897, 0.546232, -0.00567911, 0.108853, 0.00115063, 0.760474, 0.0385764, -0.00488514, 0.130118, 0.00106409, -0.00965116, 0.991957, 0.883079, 0.089889, 0.607891, 0.777004, -0.0161448, -0.00695648, 0.951684, 0.542963, 0.0178469, 0.00953026, 0.0405593, 0.00871872, 0.288766, 0.101522, 0.852367, 0.735072, 0.0453628, -0.0127657, 0.684031, 0.00444191, 0.942234, 0.000815181, 0.340129, 0.232033, 0.377877, 0.872168, -0.0016814, 0.501188, 0.619541, -0.0142876, 0.773569, 0.897594, 0.800689, 0.389827, -0.00344708, 0.372249, 0.00213523, 0.31119, -0.00328308, 0.977597, 0.170811, 0.661723, 0.172428, -0.01205, 0.0286081, 0.861088, 0.0148697, 0.744113, 0.957037, 0.308177, 0.346546, 0.00900485, 0
0.912112, 0.755614, 0.895526, 0.204734, -0.00828008, 0.357292, 0.0038705, 0.586079, 0.611874, 0.99967, 0.385855, -0.00208908, 0.753111, -0.0201257, 0.495073, 0.312707, 0.455373, 0.00231766, 0.431434, 0.827606, 0.365273, 0.0818633, 0.899458, -0.0217522, 0.00362559, 0.984543, 0.923136, 0.254445, 0.00790014, 0.356956, 0.550871, -0.0117289, 0.930867, -0.00510885, 0.476176, 0.277912, -0.0111403, 0.665649, 0.123394, 0.237818, 0.861167, -0.0191089, 0.604979, 0.00709504, 0.896302, 0.0765768, -0.00768809, 0.152836, 0.236605, 0.0284753, 0.601249, -0.00103713, 0.518775, 0.00212101, 0.123592, 0.32266, 0.00913355, 0.164642, 0.685898, 0.72758, 0.323292, 0.356034, -0.0222827, 0.164481, 0.422524, -0.00937247, -0.0227003, 0.214039, 0.0140215, 0.276516, -0.00689009, 0.947779, 0.116287, 0.21155, 0.0747692, 0.179838, -0.00120748, 0.366816, 0.486793, 0.814564, 0.351397, 0.174545, -0.0111795, -0.00269547, 0.759529, 0.136927, 0.00424483, 0.80901, 0.537186, 0.353427, -0.0185401, 0.488016, 0.385297, 0.00408561, 0.100399, 0.00513113, 0.753689, 0.787294, -0.00717206, 0.263966, 0
0.86798, 0.227342, 0.65993, 0.0572946, -0.00961145, 0.127387, 0.885154, 0.00209722, 0.52083, 0.70034, 0.918722, -0.00587592, 0.313194, 0.682974, 0.0211654, 0.24606, 0.140762, -0.0179561, 0.529908, 0.695474, 0.822846, -0.0114754, 0.115257, 0.401892, 0.193922, 0.0177761, 0.322232, 0.513473, 0.674118, 0.0157374, 0.389107, 0.0026316, 0.29384, 0.00193016, -0.00751914, 0.362956, 0.404048, 0.448465, -0.000834957, 0.156737, 0.000725954, 0.484274, 0.061309, 0.00405804, -0.00178196, -0.0235228, 0.574032, 0.788953, 0.614685, 0.529917, -0.0220634, 0.938129, 0.171545, 0.809846, 0.0101244, 0.0789588, 0.00584581, 0.706456, 0.126545, 0.161759, 0.0232711, 0.686845, 0.474095, 0.396136, -0.0145541, 0.174344, 0.0114818, 0.451315, 0.937941, -0.0121832, 0.3775, -0.0106441, 0.125349, 0.867248, 0.82297, 0.969614, -0.0124298, 0.510826, 0.45937, 0.398792, 0.715126, 0.0131065, -0.0160543, 0.000924411, 0.547423, 0.342176, 0.440967, 0.00800918, 0.416011, 0.858795, 0.324563, 0.00633922, -0.00594352, 0.96386, 0.493729, 0.807276, 0.155246, 0.861814, 0.642322, 0.0145683, 0
0.848249, 0.636009, -0.00802555, 0.233269, 0.047146, 0.34127, 0.504834, 0.658171, -0.00793839, 0.435551, 0.00982609, 0.00622055, 0.962037, 0.414429, 0.0193997, 0.0172269, 0.89074, -0.0109888, 0.498603, -0.0148108, 0.304699, 0.342975, 0.0645071, 0.953944, 0.00102375, 0.662096, 0.319333, 0.80136, 0.46202, 0.00404964, 0.00911885, 0.408464, 0.905343, 0.340213, -0.00680932, 0.87091, 0.284662, 0.00256785, 0.949883, 0.262813, 0.90462, -0.00851002, 0.57076, 0.876447, 0.00650274, 0.184461, 0.162952, -0.0108878, 0.957269, 0.385935, 0.00521482, 0.438625, 0.251259, -0.0109326, 0.981312, -0.0037381, 0.316925, 0.99108, 0.735727, 0.359921, -0.00579486, 0.30425, 0.610955, 0.620933, 0.400218, 0.007402, -0.0124687, 0.150053, 0.569129, -0.00132008, 0.269733, -0.000741638, 0.0745629, 0.222287, 0.371508, 0.0104139, 0.0368956, 0.255009, 0.856632, 0.803293, 0.749777, 0.428126, -0.0115821, 0.102114, -0.0164818, -0.00242627, 0.522687, 0.922667, 0.564739, 0.135372, -0.00916289, 0.217212, 0.00293603, 0.90768, 0.716727, 0.540984, 0.467133, 0.921589, 0.676579, -0.00857241, 0
0.00401316, 0.902898, 0.274464, 0.917065, 0.892726, 0.828794, 0.00496416, 0.721061, 0.141931, 0.915055, 0.660557, -0.00309331, 0.468968, 0.981511, -0.0149697, 0.274917, 0.917907, 0.607394, 0.00486433, 0.892094, 0.458167, 0.0243723, 0.357994, 0.274354, 0.674291, -0.017772, 0.55438, 0.377844, 0.0235692, -0.00499782, 0.339261, -0.00124582, 0.47885, 0.0945391, 0.0159468, 0.902926, 0.479333, -0.00381536, 0.504273, 0.933559, 0.0149106, 0.9747, 0.0124064, 0.00796902, 0.717705, 0.181157, 0.0249613, 0.00347919, 0.466765, 0.00378845, 0.971097, 0.62438, 0.387682, 0.00569967, 0.835631, 0.933246, 0.0125463, 0.629428, 0.601468, 0.595818, -0.0033381, 0.0377015, 0.477531, 0.858554, -0.00381875, 0.174315, 0.369129, 0.000152314, 0.867892, -0.00910181, 0.995639, 0.00116078, 0.0905261, 0.32801, 0.795491, 0.383139, -0.00706674, 0.896385, -0.0105232, 0.695147, 0.375512, 0.799227, 0.957828, 0.412668, 0.00265875, 0.00601957, 0.743757, 0.876803, 0.908668, 0.000380584, 0.167022, 0.596485, 0.024795, 0.225591, 0.848576, -0.00154145, 0.054748, 0.00313044, 0.268206, 0.943656, 0
-0.0046587, 0.201767, 0.17523, 0.549466, 0.686157, -0.00588271, 0.189157, 0.95161, 0.672877, 0.420601, 0.880103, 0.00980635, 0.61071, -0.00693503, 0.631852, 0.084977, 0.151089, 0.411378, 0.0169337, 0.714926, 0.151213, 0.267988, -0.0104792, 0.395034, 0.819212, 0.0223768, 0.264924, 0.888475, 0.425708, 0.0078464, 0.869759, 0.00598873, 0.425246, 0.0781893, 0.351405, 0.000554837, 0.965212, -0.00593214, 0.52653, 0.891881, 0.976568, 0.45305, 0.00603406, 0.0152362, 0.308284, 0.801409, 0.0118631, 0.229623, 0.40899, 0.00645949, 0.136449, 0.385733, 0.621981, 0.00481293, 0.0267191, 0.266984, -0.00465226, 0.380511, 0.0209018, 0.85096, 0.0245643, 0.0454201, 0.0105115, 0.589066, 0.346416, 0.00387102, -0.00315505, 0.996029, 0.38993, -0.00139064, 0.0749143, -0.00403959, 0.972432, 0.916377, 0.173179, 0.00762261, 0.956124, 0.0238224, 0.00237688, 0.427079, 0.49225, 0.591468, 0.338666, 0.000118831, 0.167375, 0.00998495, 0.585498, 0.603585, 0.0058906, 0.600182, 0.253006, 0.114164, 0.143062, 0.309483, 0.675814, 0.00615315, 0.189017, 0.0791478, 0.105055, 0.00555039, 0
0.164666, 0.0918037, 0.0554332, -0.00931129, 0.458343, 0.172962, 0.533514, 0.502677, 0.0154139, 0.0876543, -0.003045, 0.336407, 0.0145655, 0.962625, 0.13119, 0.869876, 0.149775, 0.769529, 0.0118592, 0.694419, 0.578543, -0.0184926, 0.817482, 0.553228, 0.603744, -0.00106026, 0.733095, 0.797797, 0.270832, 0.00086152, -0.000609951, 0.0527639, 0.787237, 0.715163, 0.536352, -0.00997908, 0.102709, 0.60102, 0.0596222, 0.0104816, 0.011903, 0.25968, 0.183995, 0.561544, 0.00713735, -0.000478775, 0.270561, 0.0812351, 0.405979, 0.00256839, 0.839333, 0.179168, 0.83586, 0.00231982, 0.191481, 0.604875, 0.944579, 0.750369, 0.0133659, 0.0832986, 0.29173, 0.618486, 0.415146, 0.875294, -0.00317451, 0.174711, 0.00196423, 0.0321421, 0.0219412, 0.47624, 0.00914684, 0.775948, 0.899112, 0.610782, 0.419318, 0.743006, 0.00293391, 0.27061, 0.0155674, 0.108584, 0.0191706, 0.0247945, 0.213915, 0.700088, -0.0106809, 0.0129971, 0.220584, 0.0622211, 0.492332, 0.42512, -0.00134017, 0.132312, 0.00445025, 0.842508, 0.0322966, 0.765561, 0.399956, 0.0188543, 0.833663, 0.443155, 65536
0.0761054, 0.387364, -0.0070531, 0.538645, 0.0519936, 0.611221, 0.54497, 0.42492, -0.0128097, 0.266218, 0.19794, 0.0141369, 0.936398, 0.139062, 0.643577, 0.0102004, 0.0562574, -0.0205854, 0.488486, 0.319444, 0.954073, 0.677576, 0.0116763, 0.201903, 0.163523, 0.017603, 0.155135, 0.00708578, 0.793814, 0.344288, -0.00101648, 0.403269, 0.215014, 0.937569, 0.0457818, -0.00586247, 0.664561, 0.00306881, 0.0686763, 0.205701, 0.476655, 0.576713, 0.00122155, -0.00545783, 0.44702, -0.00916934, 0.889523, 0.109635, 0.263398, 0.00240785, 0.164325, 0.378003, 0.275374, 0.173672, 0.00460548, 0.397176, 0.573399, -0.00782213, 0.92987, -0.0142451, 0.40683, 0.916826, 0.327163, 0.755377, -0.00637801, 0.312188, -0.0032261, 0.471744, 0.49706, -0.00660318, 0.103361, 0.310434, 0.204901, -0.0102537, 0.330801, 0.0366614, 0.00398902, 0.933174, 0.943978, -0.000649807, 0.443463, 0.390331, 0.964073, 0.321004, -0.00688023, 0.0193467, 0.0225228, 0.0712475, -0.00327511, 0.972114, 0.630142, 0.175301, 0.00317413, 0.847801, 0.179501, 0.116669, 0.0640664, 0.380233, -0.00195901, 0.607754, 0
0.649809, 0.668015, -0.00374372, 0.0208248, 0.893433, 0.976792, 0.605882, 0.738329, 0.982149, 0.0169754, 0.0126015, 0.114641, 0.559389, 0.276159, 0.00188711, 0.468238, 0.623596, 0.805961, 0.00754292, 0.915299, 0.685905, 0.00657875, 0.122211, 0.0755046, -0.00539789, 0.647027, 0.530872, 0.00319722, 0.427923, 0.715254, 0.418103, -0.00161013, 0.554345, -0.00919819, 0.681528, 0.149772, 0.593508, 0.838038, 0.184551, -0.00708577, -0.00895658, 0.237799, 0.157004, 0.958784, 0.0208202, 0.0130156, 0.0415631, 0.662693, 0.936686, 0.0187149, 0.314199, 0.212956, 0.195134, -0.00520175, 0.619087, 0.106592, 0.015474, 0.747902, 0.939884, 0.919945, 0.746511, 0.365081, 0.0216625, 0.963147, 0.932738, -0.00302151, 0.00381456, 0.016731, 0.123935, 0.0154467, 0.145468, 0.261046, 0.23503, 0.901094, -0.00430298, 0.211488, 0.0144692, 0.895658, 0.536197, 0.521518, 0.719913, 0.195527, 0.00369733, -0.0109754, 0.218322, 0.208172, 0.883897, -0.00718361, 0.498455, -0.00776929, 0.206903, 0.812623, 0.247687, 0.155959, 0.0249895, 0.186196, -0.00588587, 0.362703, -0.00219723, 0.77125, 0
0.275598, -0.00613077, 0.649626, 0.519766, 0.0470409, 0.514301, 0.678763, 0.796647, 0.0154944, 0.896407, 0.0018535, 0.340348, 0.948408, 0.966889, 0.029297, 0.823359, 0.0131004, 0.232425, 0.00264526, 0.134811, 0.00273525, 0.78151, 0.200201, 0.74621, 0.577118, 0.0150042, 0.269112, 0.756518, -0.00364749, 0.422413, 0.828055, 0.826119, 0.00176363, 0.151812, -0.00321284, 0.904236, 0.583098, -0.0140066, 0.558379, 0.893615, 0.800371, -0.00338616, 0.782311, 0.177068, -0.0113404, 0.621271, 0.791602, 0.951939, -0.00154516, 0.00943272, 0.835734, 0.457411, 0.179839, 0.352113, 0.0104594, 0.476148, 0.239792, 0.003723, 0.171681, 0.00226714, 0.617985, 0.86498, 0.92756, 0.015987, 0.331176, 0.803029, 0.573794, 0.00177945, 0.897878, -0.0174288, 0.522945, 0.846233, 0.223583, 0.0108636, 0.0894993, 0.81447, 0.188065, 0.0183441, 0.28823, -0.000189257, 0.660587, 0.833608, 0.305523, -0.0101298, 0.156159, 0.00677209, 0.0058443, 0.80723, 0.995208, -0.00197596, 0.207379, 0.172796, 0.190115, 0.705143, -0.00486464, 0.825351, 0.815285, -0.00765401, 0.529521, 0.660076, 0
0.772363, 0.315716, 0.641191, 0.850849, 0.00344806, 0.0226407, 0.641515, 0.0972662, 0.591404, 0.00282947, 0.46109, 0.00969452, -0.0125959, 0.597075, 0.613216, 0.782369, 0.188172, 0.488506, -0.00034232, 0.0977474, 0.76489, 0.949535, -0.00641383, 0.649706, 0.0772553, -0.0125391, 0.930788, 0.269637, -0.00368122, 0.842044, -0.010221, 0.182672, 0.583977, 0.416151, 0.553173, -0.0146184, 0.932736, 0.0132521, 0.0569669, 0.505647, -0.00346479, 0.813192, 0.318158, 0.0158757, 0.687952, 0.0513147, 0.514711, -0.00733832, 0.175784, 0.0029335, 0.808063, 0.0581443, 0.471528, 0.607245, -0.007385, 0.0959707, 0.691567, 0.0250966, 0.244949, 0.407954, 0.932748, 0.000429775, 0.395543, 0.933195, 0.00852502, 0.886113, 0.00344164, 0.570377, -0.00254997, 0.257306, 0.701073, 0.500785, 0.74386, 0.480519, -0.000170835, 0.143766, 0.00146071, 0.00819144, 0.0194966, 0.0351629, 0.994421, 0.531367, 0.293406, 0.014079, 0.356189, 0.483776, 0.407847, -0.0202618, 0.469822, 0.767125, -0.00717313, 0.0269627, 0.415478, 0.833836, -0.00208872, 0.149047, 0.365114, 0.794561, 0.135148, -0.00475456, 0
0.825027, 0.00369389, 0.0717186, 0.549672, 0.786678, 0.0391444, 0.639965, 0.000699904, 0.984829, 0.138419, -0.00299755, 0.893681, 0.0975145, 0.256326, 0.500346, 0.19931, -0.00164251, 0.0112104, 0.628715, 0.66833, 0.687563, 0.00225529, 0.0802657, 0.492035, 0.562334, 0.0111277, 0.285989, 0.978492, 0.466843, -0.00523962, 0.740969, -0.00379449, 0.0574323, 0.00994905, 0.286129, 0.170504, 0.662014, 0.812296, 0.889058, 0.00187025, 0.11528, 0.673498, 0.00201277, 0.567189, 0.0038292, 0.921532, 0.881232, -0.00380015, 0.977042, 0.578591, 0.0130454, 0.524647, 0.0472148, 0.352623, 0.012761, 0.876971, -0.0012921, 0.29978, 0.00178352, 0.894128, 0.274727, 0.952048, 0.149158, 0.570534, 0.638082, 0.885277, -0.00413073, 0.631605, -0.0129532, 0.453317, -0.00460917, 0.561715, 0.418185, 0.0759047, 0.899816, 0.0620949, 0.95958, 0.00626217, 0.412365, -0.000572012, 0.768816, 0.659206, 0.884186, 0.589974, -0.000417684, 0.890348, -0.00536041, 0.0863586, 0.962808, 0.0510965, 0.0031946, 0.672837, 0.531359, 0.215757, 0.510056, 0.0101616, 0.295179, 0.104684, 0.808412, 0.00327757, 262144
0.00331539, 0.00250056, 0.33712, 0.254164, 0.555002, 0.403022, -0.0153308, 0.827261, 0.562175, 0.224028, 0.011859, 0.00468804, 0.825126, -0.00637644, 0.326711, 0.680995, 0.438717, 0.269352, 0.00302224, 0.00196512, 0.94162, 0.414065, 0.519243, 0.605589, 3.60111e-06, 0.280534, 0.915754, 0.605039, 0.0126603, 0.0601329, 0.00113233, 0.45501, 0.757059, 0.555315, 0.360446, 0.00133324, 0.91274, -0.00804948, 0.981101, 0.27318, 0.127269, 0.685785, 0.00646202, 0.416971, -0.0050643, 0.839075, 0.625172, 0.470621, 0.00727313, -0.000446586, 0.53146, 0.00506509, 0.485877, 0.689343, -0.00032701, 0.00827386, 0.427858, 0.873715, -0.00152073, 0.571332, 0.143562, 0.88825, 0.305014, 0.888788, 0.341783, -0.00832423, 0.00390403, 0.977973, 0.476817, 0.00988931, 0.871084, 0.552823, 0.659449, 0.000215798, 0.277561, 0.579852, -0.00446142, 0.959245, 0.00276709, 0.013308, 0.377222, 0.955429, 0.0409812, 0.4634, -0.0123272, 0.0449954, 0.922039, -0.011979, 0.559725, -0.0022023, 0.553276, 0.737949, 0.877459, 0.87797, 0.00177074, 0.100489, 0.708336, -0.00301821, 0.718883, 0.57367, 0
