@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute class {0, 1, 2, 4, 5, 8, 16, 32, 64, 128, 256}

@data
-0.00487068, 0.960969, 0.460965, 0.0526351, 0.00696174, -0.00930519, -0.0112372, 0.248028, 0.819992, 0.76371, 0.0118713, 0.536233, 0.124264, 0.61696, 0.00219362, -0.0157643, 0.400944, 0.57461, 0.473854, 0.716927, 0.157816, 0.450294, 0.894865, -0.0122281, 0.00991319, 0.926016, 0.198369, 0.0881886, 0.0102613, 0.157679, 0
0.796869, 0.571198, 0.65043, 0.00510045, 0.0220037, 0.674479, -0.0188057, 0.166409, 0.996688, 0.72779, -0.0112826, 0.638636, 0.0139286, 0.139182, 0.406083, 0.00440578, 0.891064, 0.739692, 0.426627, 0.770662, 0.236677, -0.0107429, 0.40425, 0.207443, 0.242311, -0.00502742, 0.446159, -0.00565198, 0.373815, 0.667997, 0
0.635418, 0.0184434, 0.38462, 0.312874, -0.00899107, 0.595954, -0.00461782, 0.483647, 0.787961, 0.00109784, 0.513547, 0.93954, 0.774426, 0.306746, -0.0130979, 0.447155, 0.35085, 0.943748, -0.0165657, 0.666486, 0.479092, 0.00209275, 0.544775, 0.230383, 0.271334, -0.00646225, -0.0115199, 0.250089, 0.724435, 0.702897, 0
0.705779, 0.0435215, -0.00133296, 0.356137, -0.0156499, 0.793025, 0.939957, 0.529667, 0.813495, 0.41442, 0.00521093, 0.0433804, 0.949874, 0.611193, 0.0142652, 0.417777, 0.372072, 0.0125138, 0.940384, 0.784361, 0.119509, 0.000585823, 0.821391, 0.736446, 0.385459, 0.000186085, 0.38957, 0.00829598, 0.903651, 0.119588, 4
-0.0154369, 0.956408, 0.329827, 0.145994, -0.00171506, 0.239742, 0.0913106, 0.000518894, 0.315978, 0.62111, -0.00159911, 0.538102, 0.831236, 0.000708526, 0.976111, 0.285273, 0.241065, 0.84343, 0.476541, -0.00421756, 0.221959, 0.388124, -0.00610204, 0.326635, -0.0108564, 0.891749, -0.00604677, 0.0475023, 0.506884, 0.620383, 0
0.694595, -0.0092663, 0.633765, 0.91524, 0.0404048, -0.0171947, 0.0159846, 0.725735, 0.0104363, 0.937838, 0.580401, 0.964179, 0.947527, 0.00658584, 0.914743, 0.970184, 0.339734, 0.290034, 0.430074, -0.00665651, 0.171503, 0.710824, -0.00282216, 0.544499, 0.432489, -0.00657197, -0.00957718, 0.771001, 0.748356, 0.169399, 0
0.256372, 0.632665, 0.00422321, 0.396639, 0.374763, -0.0042451, 0.819485, 0.00859785, 0.505065, 0.29565, 0.276176, 0.00489434, 0.962116, 0.493575, 0.00223529, 0.33556, 0.480781, -0.000897152, 0.134128, 0.0713084, 0.0205661, 0.0452446, 0.839761, 0.00865872, 0.00871884, 0.0804523, 0.495629, 0.00266537, 0.534209, 0.158418, 0
-0.0058265, 0.281702, 0.0893511, 0.528001, 0.0243501, 0.261199, 0.0676504, -0.012737, 0.673312, 0.844648, 0.00672733, 0.465089, 0.108924, 0.77043, -0.0106775, 0.221558, 0.00307075, 0.42811, 0.19953, 0.360671, 0.120967, -0.000556851, 0.929249, 0.496307, 0.615481, -0.00176609, 0.914813, 0.352427, -0.0113383, 0.277046, 0
-0.0184107, 0.861113, 0.538866, 0.191324, 0.00908397, 0.675133, 0.532403, 0.0173331, 0.616786, 0.422826, 0.905375, 0.00849352, -0.017173, 0.469235, 0.187163, 0.593172, -0.00326385, 0.969751, 0.674827, 0.0601618, 0.32438, -0.00420718, 0.546994, 0.551667, 0.00688692, 0.00304234, 0.954562, 0.764452, 0.124957, -0.0105479, 0
0.30083, 0.540195, 0.829112, 0.00182776, 0.575661, 0.010946, 0.00317917, 0.554329, 0.193545, -0.00346973, 0.504117, 0.607664, 0.779342, 0.777189, -0.00906337, 0.52181, 0.115554, -0.00521566, 0.0412422, 0.162184, 0.818583, 0.00832104, 0.548851, 0.956199, 0.182598, 0.00063018, 0.295966, 0.552335, 0.498326, -0.0168072, 0
0.881352, 0.675314, 0.00335973, 0.209004, 0.00828061, 0.379669, 0.00107099, 0.0777382, 0.675406, -0.0109189, 0.350768, 0.584788, 0.661381, 0.381813, -0.00904812, 0.912879, 0.465726, 0.732664, 0.367013, -0.000614506, 0.499197, -0.000817676, 0.344669, 0.0906981, 0.0159809, 0.0609314, 0.724666, 0.599618, 0.00517911, 0.850685, 0
-0.00909425, 0.612064, 0.454223, 0.0168333, 0.41852, -0.0239442, 0.0230766, 0.567782, 0.241588, 0.0116767, 0.130105, 0.113675, 0.00400486, 0.463163, 0.860969, 0.141509, -0.00608603, 0.484388, 0.148454, 0.367063, 0.78419, 0.96473, -0.0169944, 0.29322, 0.0176123, 0.0946126, 0.655999, -0.00429941, 0.555993, 0.0664285, 0
0.764921, 0.651578, 0.14083, -0.0132806, -0.00122223, 0.320868, 0.542424, -0.042101, 0.767468, 0.622579, 0.00479334, 0.449126, 0.29784, 0.238142, 0.00431458, 0.752636, 0.551065, 0.00610305, 0.0114731, 0.0270955, 0.0132987, 0.812267, 0.109617, -0.00152146, -0.0178189, 0.721767, -0.0102546, 0.119429, 0.722876, 0.407606, 0
-0.000920267, 0.332457, 0.00387455, 0.955666, 0.00844715, 0.154043, 0.0136379, 0.295969, -0.0111031, 0.947839, 0.0928329, 0.738363, 0.606605, 0.0103121, 0.706825, 0.269224, 0.191682, 0.48813, -0.00348835, 0.642979, 0.681382, 0.0179681, 0.333151, 0.00341073, 0.555748, -0.00682837, 0.555215, 0.125418, 0.012175, 0.160191, 0
0.221561, 0.512599, 0.00756165, 0.930566, -0.0130599, 0.0780986, 0.00046492, 0.312557, 0.0924391, 0.0118948, 0.59474, 0.028335, -0.00641407, 0.145737, 0.759784, 0.614539, -0.00377912, 0.031209, 0.94455, 0.445487, 0.735878, 0.436633, 0.0123303, 0.11216, 0.004255, 0.946524, 0.828201, 0.598148, 0.0457924, -0.00439618, 0
0.393821, 0.433867, 0.0026594, -0.0145317, -0.0071144, 0.790713, -0.00218638, 0.199187, 0.277957, -0.00273615, 0.0684079, 0.896926, 0.0219932, 0.998916, 0.576054, 0.81224, 0.221909, 0.137464, 0.0198762, 0.110087, 0.00710025, 0.480357, 0.796826, 0.0397385, 0.943842, -0.00252643, 0.923922, 0.447859, 0.275663, -0.00409456, 0
-0.00504639, 0.692171, 0.131077, 0.702028, 0.628947, -0.0116038, 0.24949, 0.0029264, 0.873365, 0.291359, 0.0198296, 0.202442, 0.408008, -0.0175391, 0.997435, 0.00206951, 0.000320223, 0.180603, 0.0394552, 0.644782, 0.671644, 0.551316, 0.021059, 0.225115, 0.457548, -0.00277787, 0.985701, 0.109807, 0.168437, -0.00937962, 0
0.0142485, 0.276494, 0.59886, 0.402626, 0.000746116, 0.400961, -0.00561789, 0.627671, 0.0121248, 0.0669023, 0.0276869, 0.980408, 0.273444, 0.543829, -0.00194878, 0.00516942, 0.500367, 0.264695, 0.849345, 0.325003, -0.00399569, 0.150876, 0.185555, 0.805992, -0.00857416, 0.6126, 0.675259, 0.00338492, 0.713575, 0.91688, 0
0.583653, 0.306569, 0.600353, 0.00749462, 0.0124208, 0.831738, -0.0163522, 0.983762, -0.0125062, 0.452254, 0.171695, 0.268019, 0.320351, 0.165823, -0.0100274, 0.000374083, 0.666088, 0.502408, 0.500744, 0.749188, 0.736723, 0.00358539, 0.589784, 0.516545, 0.00272695, 0.617185, 0.314876, -0.0214559, 0.198833, 0.769319, 0
0.0741496, 0.663925, 0.419956, -0.0025002, 0.00413915, 0.504441, 0.0122039, 0.72252, 0.010654, 0.831639, 0.374721, 0.762806, -0.0101045, 0.146389, 0.684571, 0.155625, 0.847386, 0.0124402, 0.231542, 0.686313, 0.781341, -0.00511141, 0.655015, 0.0518803, -0.015779, 0.626547, 0.00417277, 0.583426, -0.00807698, 0.0541648, 0
0.215035, 0.953345, -0.0069983, 0.588651, 0.00383596, 0.180944, 0.421595, -0.0163349, -0.00152275, 0.0162657, 0.55536, 0.474763, 0.542864, 0.441884, -0.00223994, 0.00378564, 0.0149204, 0.305458, 0.968654, 0.286569, 0.873315, 0.27664, 0.00498412, 0.850743, 0.19817, 0.00264652, -0.00903597, 0.798716, 0.795556, 0.308791, 0
-0.00263666, 0.554466, 0.58847, 0.268774, 0.398022, 0.00755937, 0.811352, -0.0158907, 0.00828736, 0.58392, -0.0090497, 0.377902, 0.110285, -0.00983782, 0.868549, 0.983257, -0.0160149, 0.234859, 0.494892, 0.403258, 0.375746, 0.627778, 0.0131726, 0.507678, -0.0114057, 0.588894, 0.269897, -0.0164955, 0.636975, 0.910206, 0
0.252232, 0.502234, -0.0102857, 0.735459, -0.00207711, 0.113417, 0.135207, 0.011841, 0.373659, 0.00301143, 0.618571, 0.756261, 0.0163207, 0.656142, 0.602607, 0.483585, 0.843981, 0.0189845, 0.413984, -0.00233914, 0.352353, 0.0567484, -0.00284574, 0.785422, 0.326328, 0.0060144, 0.02489, 0.343246, -0.0025422, 0.926573, 0
-0.00701321, 0.124061, 0.814861, 0.330369, 0.309748, 0.0163959, 0.959296, -0.00116082, 0.294524, 0.0154369, 0.72497, -0.000602227, 0.0131447, 0.242017, 0.560509, 0.496646, 0.0196837, 0.725921, 0.181113, 0.324882, -0.0173384, 0.626113, 0.119548, 0.899282, 0.884748, -0.00388282, 0.851087, 0.896691, 0.358946, -0.00675528, 0
0.293181, -0.00845261, 0.109635, 0.891755, -0.0166903, 0.0387145, 0.591553, 0.00282299, 0.000756703, 0.081637, -0.00582562, 0.519303, 0.0290004, 0.103217, 0.0122119, 0.920329, 0.671385, 0.994683, 0.00797499, 0.593268, 0.658231, 0.002901, 0.891222, 0.938715, -0.00983204, 0.369993, 0.644506, 0.0168679, 0.812499, -0.00233452, 0
0.63125, -0.00610741, 0.182005, 0.708828, 0.158063, -0.00711461, -0.00727018, 0.332673, 0.0491965, 0.20895, 0.0085452, 0.506296, 0.356407, 0.623106, -0.00378644, 0.0023949, 0.592863, 0.0863722, 0.0347384, 0.166497, 0.259217, 0.382618, 0.565701, -0.0113413, 0.965899, -0.00691498, 0.825002, 0.640171, 0.018708, 0.0150537, 0
0.714951, 0.605571, 0.0038575, 0.0535354, 0.650044, 0.0141773, 0.00201608, 0.841895, 0.555636, 0.549703, 0.3986, -0.00670455, 0.687252, -0.00965022, 0.195756, 0.0150396, 0.500382, 0.00310071, 0.416086, 0.970613, 0.230679, 0.185562, 0.260326, 0.00495876, 0.0157868, 0.855629, 0.00519007, 0.133849, 0.559224, 0.163519, 0
0.310478, 0.682595, -0.011844, 0.366016, 0.0782241, -0.0035924, 0.669282, -0.0235305, 0.421714, 0.520469, 0.0123052, 0.246737, 0.172193, 0.00588621, 0.997594, 0.0518776, 0.102759, 0.131823, -0.0137353, 0.793276, 0.00904394, 0.589191, 0.91541, 0.237488, 0.595695, 0.558507, 0.233238, -0.000170717, 0.375796, 0.384407, 128
0.0777622, 0.431544, 0.00388619, 0.400371, 0.0129328, 0.666372, 0.00265161, 0.289533, -0.00606147, 0.621729, 0.978427, 0.251429, 0.0312769, -0.00207662, 0.523033, 0.367587, 0.944214, 0.00136096, 0.267227, 0.95169, 0.385184, 0.475863, -0.0120617, 0.633431, 0.906541, -0.00734929, 0.239791, 0.698557, 0.584255, 0.0023118, 0
0.0820051, 0.981527, 0.00299518, 0.477254, 0.382488, -0.0109449, 0.0879654, 0.00107135, 0.772881, 0.541209, 0.00282146, 0.956021, 0.964676, 0.559601, -0.00160819, 0.891453, 0.102675, 0.396241, 0.274087, -0.0128708, 0.282799, 0.0148647, 0.334297, 0.761094, 0.279427, -0.012486, 0.105361, 0.512865, 0.398556, 0.00418943, 0
0.912327, -0.0036391, 0.0790807, 0.474023, -0.00128907, 0.292191, 0.125169, -0.00803133, 0.842809, -0.000174538, 0.059152, 0.707261, 0.794354, 0.14034, 0.0109514, 0.189539, -0.0169809, 0.697918, 0.351416, 0.546839, -0.0141517, 0.325332, 0.920229, 0.497637, 0.0363846, -0.00209925, 0.291387, 0.954679, 0.818673, -0.0203772, 0
0.00930351, 0.516293, -0.00992873, 0.138094, 0.701535, 0.00490542, 0.0605755, -0.00465838, 0.977046, 0.0102013, 0.981143, 0.509543, 0.451299, 0.984857, 0.00963266, 0.0344838, 0.216272, 0.371552, 0.000816921, 0.848409, 0.241964, 0.390067, 0.0443404, 0.014585, 0.855533, -0.00220165, 0.154315, 0.623635, -0.000793224, 0.533606, 0
0.227621, 0.713351, 0.00153792, 0.464254, 0.676159, 0.0229487, 0.323948, 0.00752653, 0.0603027, 0.398952, 0.198012, -0.00477588, 0.63435, 0.00514599, 0.0710245, 0.196719, 0.364428, 0.257698, 0.00543541, 0.271664, 0.782133, 0.00747486, 0.959198, 0.497457, 0.689481, 0.0107757, -0.00802927, 0.885458, 0.83295, 0.884472, 0
0.0755345, 0.296288, -0.0034071, 0.864158, 0.0232491, 0.886231, -0.00543619, 0.61223, -0.00137613, 0.459781, 0.692692, 0.940192, 0.493578, 0.00426423, 0.761092, 0.547046, 0.175657, 0.258609, 0.80601, 0.00101778, 0.523877, 0.00241132, 0.850292, 0.821986, 0.671353, 0.0105461, 0.222501, 0.466235, 0.670002, 0.00939536, 0
0.0206205, 0.0203037, 0.875772, 0.413904, -0.0109201, 0.340029, 0.77202, -0.0106005, 0.62307, 0.667594, 0.0124887, 0.569564, 0.235871, 0.00398601, 0.204472, 0.0843502, 0.740846, 0.951458, 0.00885125, 0.0662332, 0.63135, 0.762882, 0.369687, 0.0142364, 0.326233, 0.00724879, 0.885226, 0.291164, -0.0104522, 0.883193, 0
0.00698136, 0.00138853, 0.371539, 0.221681, 0.0102807, 0.605233, 0.364297, -0.00178692, 0.740448, 0.0195694, 0.312572, 0.441964, 0.583327, -0.00316983, 0.863746, 0.0179846, 0.674908, 0.86426, 0.617365, 0.183125, 0.458478, 0.00832457, 0.779762, 0.907417, 0.56482, -0.00236146, 0.943443, 0.99665, 0.888684, -0.0022384, 0
0.0212123, 0.705179, 0.939144, 0.924471, 0.0136205, 0.00630371, 0.263711, -0.0197053, 0.619589, -0.00822543, 0.378104, 0.00192378, 0.529317, -0.0160073, 0.528842, 0.00362243, 0.894454, 0.141235, 0.766458, 0.361434, 0.654344, 0.845815, -0.00278445, 0.769797, -0.0224473, 0.669045, 0.107726, 0.00372187, 0.47117, 0.267484, 0
0.66963, 0.631986, 0.724965, 0.00954897, 0.146763, 0.00509757, -0.00713556, 0.00925564, 0.0138725, 0.74757, 0.968594, 0.00426668, 0.000845718, 0.73415, 0.941025, 0.358983, -0.00433443, 0.67429, 0.164809, 0.286963, 0.184605, 0.992891, -0.00975252, 0.0784903, -0.00509669, 0.463571, -0.00603193, 0.347058, 0.651931, 0.417217, 0
0.359441, 0.742208, -0.0163319, 0.968333, 0.00175934, 0.836749, 0.00596327, 0.0194628, 0.567837, 0.0116547, 0.596623, 0.322427, 0.748311, 0.011521, 0.0762466, 0.673878, -0.0117533, 0.00702649, 0.418831, 0.891542, 0.867898, 0.861258, 0.00385141, 0.499463, -0.00079721, 0.867487, 0.000887991, 0.554731, 0.00361187, 0.336014, 0
