@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute var_0050 real
@attribute var_0051 real
@attribute var_0052 real
@attribute var_0053 real
@attribute var_0054 real
@attribute var_0055 real
@attribute var_0056 real
@attribute var_0057 real
@attribute var_0058 real
@attribute var_0059 real
@attribute var_0060 real
@attribute var_0061 real
@attribute var_0062 real
@attribute var_0063 real
@attribute var_0064 real
@attribute var_0065 real
@attribute var_0066 real
@attribute var_0067 real
@attribute var_0068 real
@attribute var_0069 real
@attribute var_0070 real
@attribute var_0071 real
@attribute var_0072 real
@attribute var_0073 real
@attribute var_0074 real
@attribute var_0075 real
@attribute var_0076 real
@attribute var_0077 real
@attribute var_0078 real
@attribute var_0079 real
@attribute var_0080 real
@attribute var_0081 real
@attribute var_0082 real
@attribute var_0083 real
@attribute var_0084 real
@attribute var_0085 real
@attribute var_0086 real
@attribute var_0087 real
@attribute var_0088 real
@attribute var_0089 real
@attribute var_0090 real
@attribute var_0091 real
@attribute var_0092 real
@attribute var_0093 real
@attribute var_0094 real
@attribute var_0095 real
@attribute var_0096 real
@attribute var_0097 real
@attribute var_0098 real
@attribute var_0099 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 520, 1024, 2048, 2052, 4096, 8192, 16384, 32768, 65536, 131072, 131200, 262144, 524288, 589824, 1048576, 2097152, 4194304, 4194306, 8388608, 8454144, 16777216, 33554432, 33554440}

@data
0.915334, 0.000134805, 0.708948, 0.738519, 0.278903, 0.827769, 0.00947734, 0.174901, 0.283794, 0.391465, 0.674642, 0.015096, 0.92721, 0.228932, 0.120893, 0.216901, 0.153854, -0.0156293, -0.00333623, 0.80729, 0.341093, 0.973571, 0.483448, 0.710497, -0.00601288, 0.719944, 0.00419885, 0.317752, 0.836789, 0.0124226, 0.193554, 0.000525868, 0.785143, 0.0855969, 0.284497, 0.00498793, 0.998518, 0.934111, -0.0193498, -0.0123235, 0.374751, 0.605767, -0.00823244, 0.163011, 0.234581, 0.164681, 0.0357934, -0.00346792, 0.186701, 0.557027, 0.687285, -0.0242341, 0.423185, 0.555109, 0.694699, -0.0107128, 0.273608, 0.299998, -0.0118762, 0.974022, 0.728475, 0.686723, 0.117683, 0.300722, 0.395641, 0.456329, 0.00405621, -0.0147898, 0.277594, 0.467455, 0.0917736, -0.000224533, 0.218228, 0.00956762, 0.258106, 0.377178, 0.698227, 0.0138265, 0.762366, 0.848692, 0.199667, 0.00413898, 0.626148, 0.0138562, -0.00657336, 0.837371, 0.388394, 0.715747, 0.670856, -0.0133356, 0.370353, 0.0444781, 0.716473, 0.699727, 0.567211, -0.0231044, 0.00341754, 0.724705, 0.995255, 0.436939, 0
0.120228, 0.485364, 0.411259, 0.967666, -0.00274131, -0.00283829, 0.830302, 0.738126, 0.598425, 0.0126606, 0.79739, 0.963104, 0.831593, 0.104373, 0.877219, -0.0153621, 0.712574, 0.745049, 0.980454, 0.994266, 0.0944066, 0.906029, 0.0103784, 0.00294703, 0.154554, 0.628147, 0.776802, 0.932196, 0.732158, 0.00646864, 0.623066, 0.00163437, 0.773938, 0.470993, 0.00960241, -0.0021191, 0.861737, -0.00262804, 0.79626, 0.551134, 0.283, -0.00661941, 0.876445, 0.639513, -0.00667434, 0.900233, -0.000331247, 0.801725, 0.376702, 0.311322, -0.00680013, 0.273313, 0.512972, -0.00263357, 0.930808, 0.748328, 0.866353, 0.809794, 0.554803, -0.0188996, 0.720782, 0.403624, -0.0148466, 0.925792, 0.831836, 0.822761, 0.0633859, 0.87934, -0.00955375, 0.0855775, 0.00598725, 0.293571, 0.00731558, 0.312773, 0.809128, -0.00234324, 0.766463, 0.384863, 0.69706, 0.232189, -0.00746567, 0.442745, 0.957286, 0.245939, 0.573147, 0.575039, 0.80472, 0.0118742, 0.395845, 0.711596, 0.925398, -0.0169306, 0.076364, 0.833428, -0.00382535, 0.944163, 0.00381589, 0.194155, 0.244997, 0.846148, 0
-0.00962253, 0.0800963, 0.325244, 0.38818, 0.902678, 0.584128, -0.00819413, 0.94334, 0.812917, 0.357612, 0.80597, 0.0140651, 0.737161, 0.480769, 0.00881652, 0.495724, 0.961786, 0.636602, 0.214815, 0.964043, 0.0948515, 0.0845743, -0.0173927, 0.158562, 0.209247, -0.0128809, 0.363463, 0.872996, -0.0143442, 0.970933, 0.551245, 0.0172332, 0.460924, 0.751977, -0.00421528, 0.759815, 0.00393743, 0.588166, 0.858842, -0.000246437, 0.143755, 0.888091, 0.00213469, 0.997781, 0.347404, 0.798408, 0.0136086, 0.660323, 0.777285, 0.015782, 0.0719477, 0.612221, 0.0162296, 0.485865, 0.579033, 0.198056, 0.07704, -0.00896215, 0.700806, 0.376366, 0.134762, 0.172322, 0.0117484, 0.549267, 0.576809, 0.42753, 0.298343, 0.00495127, 0.94249, -0.00844997, 0.6146, 0.876462, 0.0707995, 0.0168902, 0.00591791, 0.155064, 0.956261, 0.00653294, 0.453119, -0.00906599, 0.800222, 0.608805, 0.302426, 0.270897, 0.651738, 0.523867, 0.537481, -0.00437518, 0.468322, 0.00901632, 0.154091, 0.185636, 0.29486, 0.528439, 0.164026, -0.0125232, 0.175478, 0.00230919, 0.0266728, 0.24513, 0
-0.00104075, 0.0811934, 0.205575, 0.84856, 0.860988, -0.00923142, 0.971571, 0.0926131, 0.0155888, 0.147062, 0.0243466, 0.222563, 0.0177278, 0.68073, 0.136923, 0.0356006, -0.0177963, 0.953437, -0.0101178, 0.29127, 0.989255, 0.946728, 0.268622, 0.610422, 0.114997, 0.773709, 0.00295844, 0.797377, 0.221063, 0.0207587, 0.893716, 0.0144256, 0.844938, 0.285169, -0.00407341, 0.29178, 0.00842005, 0.238117, 0.917946, 0.517066, 0.682009, 0.00123294, -0.000937386, 0.789559, 0.445093, 0.428617, 0.803672, 0.181961, -0.00275941, 0.560788, 0.965245, -0.0115114, 0.186406, 0.710787, 0.36528, 0.0340851, 0.666807, 0.593096, 0.216, 0.364912, 0.00877917, 0.842328, 0.783849, 0.44785, 0.0022571, 0.895507, 0.600624, 0.798348, 0.0146749, 0.00862066, 0.677954, 0.984655, 0.00266939, 0.546269, -0.000827821, 0.184294, 0.513401, 0.681275, 0.490054, 0.00288933, 0.231138, 0.415101, 0.732345, 0.840482, 0.178927, 0.76396, 0.00386232, 0.054254, 0.290532, 0.426425, 0.00484438, 0.567829, 0.472718, 0.965234, 0.49475, 0.0154817, 0.0423815, 0.782664, 0.376632, -0.00154276, 0
0.791404, -0.00389266, 0.932231, 0.240677, 0.415766, -0.00384469, 0.707028, 0.491792, 0.0727204, 0.308253, 0.00501872, 0.00251456, 0.285877, 0.531212, 0.325074, 0.00205418, 0.428972, 0.679593, 0.725035, 0.172162, 0.379142, 0.813365, 0.00253199, 0.995208, 0.000367908, 0.790736, 0.844767, -0.002731, 0.205669, 0.820974, 0.074795, 0.319732, 0.00523647, 0.484826, 0.00833436, 0.0115642, 0.197191, 7.23441e-05, 0.735384, 0.0119196, 0.284819, 0.548061, 0.832673, 0.213268, 0.542059, 0.0167896, 0.222385, 0.00376431, 0.707067, 0.470446, 0.528409, 0.00880465, 0.497643, -0.00340339, 0.242105, 0.0776954, 0.187363, -0.00211465, 0.528359, 0.258757, 0.442129, 0.31644, 0.160438, 0.201839, -0.00114175, 0.940239, 0.378953, -0.00146144, 0.886392, 0.506952, 0.630209, 0.00442797, 0.110766, 0.00539463, 0.000847499, 0.590284, 0.422125, 0.810481, 0.517974, 0.311634, 0.809295, 0.167361, -0.0144893, 0.364993, -0.00109163, 0.406811, 0.911924, 0.429132, -0.0194666, 0.897785, 0.703364, 0.609233, 0.240589, 0.000618097, 0.261707, 0.973256, 0.198391, 0.59365, -0.00774194, 0.267316, 0
-0.00279616, 0.107186, 0.526387, 0.80865, 0.267931, 0.407464, -0.00196405, 0.4627, 0.937837, 0.971611, 0.0473935, -0.0110696, 0.681242, 0.209413, -0.00131056, 0.771316, 0.194351, 0.907124, 0.333881, 0.0646595, 0.682862, 0.000580266, 0.970609, 0.0114993, 0.676514, 0.785754, 0.0201372, 0.920184, -0.00277892, 0.831222, 0.889221, 0.893961, 0.00837921, 0.684244, 0.661929, 0.00177298, 0.0185675, 0.832399, 0.12615, 0.195079, 0.868336, 0.00163631, 0.564794, 0.635196, 0.958207, -0.00608994, 0.00632083, 0.562749, 0.301111, -0.00589579, 0.309289, 0.615874, 0.652082, 0.595789, 0.648363, -0.0090451, 0.283463, 0.992433, 0.11704, -0.00493406, 0.136077, 0.270838, 0.0038057, 0.107038, 0.817765, 0.932725, 0.639181, -0.00796501, 0.704355, 0.0123014, 0.222484, 0.683997, 0.599753, 0.00218552, 0.126505, 0.010197, 0.419018, 0.912866, 0.754325, 0.235624, -0.0117519, 0.467863, 0.0102665, 0.260535, 0.965345, 0.546189, -0.0133736, 0.956952, 0.184765, 0.771708, 0.65346, 0.0104926, 0.0642978, 0.00283316, 0.0972264, 0.182455, 0.152199, -0.00347713, 0.14978, 0.256425, 0
0.554835, 0.686566, 0.765902, 0.119517, -0.0016373, 0.765453, 0.00126243, 0.0233199, 0.226451, -0.00657798, 0.676568, 0.0590725, 0.972048, 0.00513055, 0.178377, 0.854347, 0.347306, 0.270047, 0.709782, 0.594126, 0.216045, 0.204008, 0.00720623, 0.704221, -0.00896878, 0.144979, 0.900743, -0.0239892, 0.0355534, 0.138547, -0.00299367, 0.273807, 0.517125, 0.802797, 0.0133228, 0.0177543, 0.857779, -0.00180892, 0.96081, 0.0157631, 0.054861, 0.971569, 0.295406, -0.00345423, 0.61707, 0.143587, 0.297255, -0.00133433, 0.445935, -0.000706983, 0.41643, 0.61746, 0.858107, 0.0130043, 0.563186, 0.995362, 0.659312, 0.341667, 0.52902, 0.345848, 0.733827, -0.0164587, 0.00252828, 0.341847, 0.218142, 0.749092, 0.954377, 2.49818e-05, 0.00325085, 0.112093, -0.0108949, 0.246267, 0.847376, 0.00776053, 0.994433, 0.624967, 0.0474494, 0.402268, 0.00812848, 0.180399, 0.231855, 0.0566945, 0.720828, 0.0101158, 0.00907584, 0.489638, 0.144892, 0.587008, 0.922769, 0.653064, 0.423331, -0.00707383, 0.739807, 0.47113, 0.349186, 0.0149484, 0.996902, 0.917537, 0.0640606, -0.0119795, 0
0.732947, -0.0038268, 0.694074, 0.481445, 0.274646, 0.112105, 0.00239376, 0.586359, 0.985696, -0.000812512, 0.645288, 0.786695, 0.713858, 0.61204, -0.000256124, 0.127936, 0.36107, 0.608346, 0.153541, 0.964809, 0.376479, 0.00164232, 0.854996, 0.283981, -0.00784861, 0.845284, 0.699603, 0.397087, 0.00152094, 0.154484, 0.357727, 0.873336, 0.00207329, -0.00585934, 0.722457, 0.0996104, 0.00992668, 0.149151, 0.170664, 0.898677, 0.000583489, 0.0606468, 0.0776365, 0.833744, 0.217923, -0.0148251, -0.0136343, 0.838409, 0.485304, 0.000907801, 0.303067, 0.632438, 0.842709, 0.505517, 0.474318, 0.402559, -0.0225085, 0.502684, 0.296272, 0.995303, 0.630542, -0.000476023, 0.51796, 0.677425, 0.00989851, 0.973072, 0.605783, -0.00127538, 0.435365, 0.00877094, 0.993451, 0.671479, 0.185152, -0.00578335, 0.907999, 0.21, 0.235569, 0.696023, -0.00502311, 0.597397, 0.443345, 0.136754, 0.00207788, 0.985815, -0.000430944, 0.197199, 0.0630108, 0.357891, 0.99624, 0.465567, 0.0173247, 0.724031, 0.997022, 0.938617, 0.369486, -0.0193256, 0.543942, 0.127877, 0.00854541, 0.968785, 0
-0.00687323, 0.387819, 0.123306, 0.52095, 0.468133, 0.917013, 0.0115042, 0.232651, 0.575456, 0.205953, 0.425197, 0.985137, 0.00510837, 0.0225667, 0.892941, 0.29259, 0.610806, -0.00351524, 0.742903, 0.434404, -0.00828059, 0.223518, 0.0729272, -0.0126439, 0.989231, 0.228628, 0.93137, 0.0080164, 0.535515, 0.0595542, -0.0111572, 0.613629, 0.543462, 0.246549, -0.014523, 0.0965933, 0.00364041, 0.4635, 0.930995, 0.678822, 0.00628518, 0.990549, 0.365389, 0.0200212, 0.885302, 0.785958, 0.246463, 0.15671, 0.00122169, 0.959194, 0.00626915, 0.217533, 0.293741, 0.739775, 0.459624, 0.0198067, 0.00666772, 0.101557, 0.0112254, 0.816493, -0.00478346, 0.778184, 0.227283, 0.123999, -0.00664631, 0.0617985, 0.61919, -0.0170239, 0.944552, 0.770157, 0.358567, -0.00934475, 0.43696, 0.0123718, 0.134834, 0.18101, 0.598229, 0.786104, -0.00707433, 0.105938, 0.00682853, 0.00581662, 0.851188, 0.647566, 0.25693, 0.101018, 0.00200341, 0.0548768, 0.570697, 0.679562, 0.153756, 0.00366821, 0.00493165, 0.911988, 0.435963, 0.875605, 0.193558, 0.843894, 0.32835, -0.0014033, 0
0.643938, 0.246702, 0.19362, 0.775614, -0.0054626, 0.00120536, 0.984307, 0.136705, 0.315275, 0.739743, 0.867601, -0.00952555, 0.210525, 0.328225, 0.501141, 0.103152, -0.00199112, 0.498694, 0.292833, 0.001321, 0.812574, 0.500674, 0.590622, 0.532852, -0.0157242, 0.370102, 0.0885823, 0.0664055, 0.0126944, 0.459083, 0.000156572, 0.968143, 0.707196, 0.465446, -0.0128378, 0.148417, 0.263856, 0.89538, -0.00814275, -0.00444215, 0.695598, 0.150329, 0.77505, 0.0132024, 0.592294, 0.836041, 0.165728, 0.218025, 0.00942586, 0.949226, -0.00821748, 0.159732, -0.0110012, 0.201876, 0.459707, 0.512684, 0.888121, 0.179803, 0.331585, 0.689982, 0.00633756, 0.610492, 0.384169, 0.391147, 0.64452, 0.00821579, 0.846928, 0.00272697, 0.661405, 0.0572746, 0.452179, -0.0129465, 0.243863, 0.0190027, -0.00702842, 0.660509, 0.331307, 0.988692, 0.937954, 0.032348, 0.0167762, 0.878369, 0.19584, 0.986829, 0.713404, 0.237026, 0.841117, 0.0022308, 0.528701, -0.00596402, 0.985809, 0.869505, 0.30047, 0.736917, -0.00606136, 0.428892, 0.0126096, 0.445248, 0.930292, 0.579432, 0
0.674782, 0.33955, -0.00523217, 0.943857, 0.234137, 0.718643, -0.00111355, 0.809607, 0.821621, 0.104878, 0.914998, 0.707077, 0.00525046, 0.00613524, 0.727882, 0.226539, 0.414205, 0.827903, -0.0193408, 0.83572, 0.0522553, 0.164001, 0.862292, 0.267138, 0.619338, 0.00804261, -0.00511638, -0.00995534, 0.339577, 0.185253, 0.540471, 0.00936038, 0.702814, 0.0972211, 0.587245, 0.00871435, -0.0190351, 0.395492, 0.318606, 0.163448, 0.289463, 0.0007631, -0.000764184, 0.258717, 0.36284, 0.653462, -0.0109314, 0.800487, 0.701677, 0.982488, 0.18061, -0.0118543, 0.351976, 0.551743, 0.00527226, 0.685616, 0.0703201, 0.768077, 0.47822, -0.0114522, 0.9626, 0.755863, 0.242296, 0.364059, 0.711407, 0.0196308, -0.00976935, 0.18848, 0.00230053, 0.587361, 0.00692544, 0.717489, 0.0176402, 0.238388, 0.519795, -0.00412074, 0.216829, 0.527099, 0.218109, 0.871899, 0.637657, 0.545788, 0.610803, -0.0111263, -0.00406387, 0.0466902, 0.224872, 0.180689, 0.305471, 0.772, -0.000610298, 0.563764, 0.111011, 0.0681879, 0.554205, 0.00579857, 0.590032, 0.170857, 0.174986, 0.003308, 0
-0.013049, 0.193065, 0.357645, 0.819178, 0.67847, 0.209371, 0.992387, 0.000796964, 0.385007, 0.247536, -0.0161883, 0.140639, 0.306168, 0.320011, 0.90436, -0.00174266, 0.782574, 0.00576595, 0.0116042, 0.654215, 0.0852544, 0.914183, 0.721119, 0.00167767, 0.0167428, 0.890505, 0.535388, 0.947202, 0.639512, 0.00485563, 0.772086, -7.13419e-05, 0.739151, 0.00167364, 0.971375, 0.98488, 0.0638637, 0.829879, 0.00139138, 0.340139, 0.00657523, 0.970042, -0.00308233, 0.177097, 0.122932, 0.839545, 0.664757, 0.0783993, 0.0155763, -0.012021, 0.952276, 0.710366, 0.356607, 0.0383372, 0.923646, 0.41887, -0.00191193, -0.0209276, 0.192138, 0.323307, 0.0750174, 0.437251, -0.0225124, 0.695305, 0.796024, 0.613309, 0.04548, -0.00492637, 0.52343, 0.378444, 0.00504724, 0.796512, 0.286212, -0.00210207, 0.00449183, 0.0524728, 0.219584, 0.172145, 0.549472, 0.0525655, 0.72503, 0.00266556, 0.0211827, 0.582117, -0.0199255, 0.571228, 0.0755101, 0.0364073, 0.441522, -0.00205151, 0.771214, 0.156055, 0.825621, 0.00260519, 0.859162, 0.45815, 0.328534, 0.305164, 0.786932, -0.00146624, 0
0.780406, 0.185576, 0.00309059, 0.819037, 0.0160473, 0.846795, 0.879306, 0.00454971, 0.404783, 0.884764, 0.00329143, 0.89925, 0.0408704, 0.637946, 0.00378812, 0.996062, 0.961262, 0.392378, 0.937107, -0.00891137, 0.0044089, 0.360317, 0.972716, 0.950351, 0.769781, 0.627735, -0.008398, 0.00447642, 0.375827, 0.582591, 0.00419229, 0.0804286, 0.263963, 0.00271111, 0.119885, 0.87118, 0.700329, 0.400957, -0.00712196, 0.998865, 0.00838972, 0.218833, 0.498781, 0.01327, 0.740565, 0.417731, 0.681849, 0.126829, 0.0078607, 0.674308, -0.0248383, 0.739373, 0.480818, -0.0102929, 0.558648, 0.928061, 0.479807, 0.819842, 0.867545, 0.972835, 0.00709627, 0.690302, 0.208075, 0.00585354, 0.753635, 0.692582, 0.901246, 0.679402, 0.0113396, 0.265894, 0.641797, -0.00871297, 0.0104608, 0.191154, 0.552777, 0.0409016, -0.00444048, 0.101558, 0.914255, 0.353849, 0.59253, 0.513689, 0.000573807, 0.217586, 0.175241, 0.97115, 0.00258281, 0.552863, 0.238734, 0.572702, -0.0365017, 0.11936, 0.640763, 0.0114268, 0.492827, 0.777194, 0.826294, 0.948025, -0.00884686, 0.659864, 0
0.13962, 0.00578351, 0.900209, 0.807184, 0.569731, 0.964319, -0.0137772, 0.136905, 0.412967, 0.915373, 0.00600935, 0.790439, 0.914506, 0.000347345, 0.320996, 0.778026, 0.89717, 0.201363, 0.00350318, 0.46446, 0.128714, 0.207759, 0.868999, 0.914342, 0.177011, -0.000741492, 0.942785, 0.558283, 0.00855897, 0.848421, 0.948441, 0.820915, -0.0154575, -0.00368646, 0.924405, 0.244273, 0.451907, 0.964335, -0.0267944, 0.283978, 0.949807, -0.0060357, 0.609047, 0.00883678, 0.0274557, 0.181725, 0.891088, 0.00818562, 0.530152, -0.000945471, 0.583989, 0.0143305, 0.741844, 0.157598, 0.284537, 0.00510935, 0.117366, 0.174093, 0.0091539, 0.0122163, 0.972499, 0.390964, 0.190448, -0.00397578, 0.156601, 0.566563, 0.0498875, -0.000197578, 0.20851, 0.463907, 0.514465, -0.0053407, -0.00318177, 0.75943, 0.0119957, 0.891353, 0.325926, 0.440442, 0.449172, 0.477372, 0.878635, 0.625204, -0.00408863, 0.415507, 0.889374, 0.785885, 0.122039, 0.0103775, -0.00770205, 0.527098, 0.138791, 0.405609, 0.0705846, 0.629518, -0.000647677, 0.20982, 0.325518, -0.000908219, 0.0587023, 0.260079, 0
0.200118, 0.551262, 0.255279, -0.00165222, 0.175389, 0.326274, -0.0088647, 0.212639, 0.622108, 0.00247289, 0.318395, 0.676898, 0.995608, 0.12125, 0.949384, 0.00248268, 0.0100262, 0.75689, 0.967351, -0.00126975, 0.494621, 0.852444, 0.81061, 0.0764055, 0.136431, -0.00508454, 0.437098, 0.287582, 0.0164673, 0.457769, 0.0105662, 0.00123945, 0.553993, 0.00266237, 0.0202888, 0.963258, 0.204127, -0.00152007, 0.274951, 0.075583, 0.0181704, 0.380277, 0.00940908, 0.681288, 0.261975, 0.233686, 0.40876, 0.976535, 0.0121556, -0.00164892, 0.636987, 0.69276, -0.00746515, 0.121581, 0.081581, 0.437417, 0.305732, 0.345997, 0.640821, 0.850856, 0.698097, 0.0104526, 0.324105, 0.188652, 0.00696187, 0.258509, 0.841421, 0.313325, -0.0133954, 0.208783, -0.0101861, 0.581383, 0.0229971, 0.0127434, -0.0084171, 0.453816, 0.203842, 0.0315187, 0.50193, -0.0146604, 0.651934, 0.933465, 0.919782, 0.0812574, 0.643804, 0.0166601, 0.661108, 0.202914, 0.944893, 0.592936, 0.47951, 0.00261658, 0.0180436, 0.808501, 0.374981, 0.989353, 0.646425, -0.0214627, 0.188656, 0.558698, 0
0.561224, 0.498343, 0.859227, 0.992827, -0.0116005, 0.119504, -0.0130143, 0.122702, 0.0817473, 0.18619, 0.649891, 0.223787, -0.00690814, 0.782524, 0.167318, 0.00581078, 0.290333, 0.657962, -0.0175452, 0.214869, 0.519051, 0.88833, 0.539779, 0.0117129, 0.00472376, 0.151139, 0.0965251, 0.223028, -0.00643714, 0.61999, 0.194236, -0.00551742, 0.771309, 0.00489304, 0.513123, 0.871866, 0.463292, -0.0105335, 0.184887, 0.949321, -0.00711044, 0.903796, 0.73192, -0.00516074, 0.453734, 0.587886, 0.120271, 0.00368999, 0.690117, 0.277466, 0.171831, -0.0182408, -0.0162671, 0.789963, 0.119402, 0.801246, 0.796674, 0.21064, 0.00540505, 0.30753, 0.0909464, 0.415069, 0.793061, -0.00248277, 0.746409, 0.897261, 0.880404, 0.913963, 0.0324766, 0.492752, 0.720177, 0.00770687, -0.00176565, 0.350445, 0.882476, 0.593923, -0.0069727, 0.850752, 0.639497, -0.0246588, 0.763011, 0.870374, 0.229608, 0.727278, 0.995105, 0.680011, 0.00773158, 0.457501, 0.913007, 0.240711, 0.73781, -0.0125015, 0.00924465, 0.0516017, 0.428148, 0.370103, 0.384558, 0.919924, -0.0207106, 0.132247, 0
-0.00625494, 0.686577, 0.869485, 0.937523, 0.720666, 0.168971, 0.772456, 0.0194492, 0.830794, 0.645128, 0.321213, 0.00557994, 0.491346, 0.493686, 0.370358, 0.84744, 0.630327, -0.00582156, 0.81906, -0.00145396, 0.555357, 0.624728, 0.415018, 0.889313, 0.327539, -0.000444983, 0.279324, -0.00288864, 0.972164, 0.197444, 0.0938315, -0.00463003, 0.707918, 0.00510503, 0.517602, 0.791634, 0.0121071, 0.226116, 0.0788875, 0.996866, 0.00040103, 0.563811, 0.368221, 0.175471, 0.296378, -0.00374575, -0.00582242, 0.766852, 0.438204, -0.00173288, 0.410522, 0.276245, 0.298119, -0.00249552, 0.680175, 0.260627, 0.18777, 0.74495, 0.0174658, 0.248255, 0.270405, 0.308571, 0.210729, 0.484363, 0.456794, 0.949504, 0.0247059, 0.690224, -0.000814348, 0.461822, -0.00286734, 0.0205976, 0.97887, 0.00947689, 0.906273, -0.00115079, 0.82918, 0.380098, 0.0531182, 0.473763, 0.182054, 0.823275, 0.383417, 0.00917555, 0.128132, 0.503224, -0.00127527, 0.693042, 0.513261, 0.270902, 0.87614, 0.00447501, -0.00357706, 0.542574, 0.0540197, 0.758971, 0.00168042, 0.9717, 0.901459, 0.544276, 0
0.0332918, 0.400088, 0.718377, 0.00799999, 0.0147415, 0.0221122, 0.904389, 0.747326, 0.827154, 0.32951, 0.0728129, 0.00144559, 0.362995, 0.264155, 0.582982, 0.930121, -0.0127662, 0.553814, 0.457749, -0.0174864, 0.38474, 0.703601, 0.831277, 0.336298, 0.00956283, 0.883277, 0.908179, 0.71441, 0.0514849, 0.00345821, 0.00282759, 0.651908, 0.18305, -0.00110084, 0.580291, 0.896, 0.435181, 0.832589, 0.00837723, 0.168297, 0.722084, 0.0139015, 0.95593, 0.0162492, 0.915069, 0.94982, 0.510743, 0.675708, -0.00341447, 0.00506489, 0.142718, 0.803846, 0.951272, 0.179, -0.0183274, 0.653861, 0.416103, 0.373292, 0.250215, -0.00439539, 0.704069, 0.173008, 0.820599, 0.383764, 0.000969502, 0.17163, 0.435194, 0.993239, -0.0228766, 0.681456, -0.00152352, 0.451963, -0.00183533, 0.243316, 0.326658, 0.00376238, 0.774938, 0.809255, 0.66766, 0.66595, 0.45072, -0.0137582, 0.839116, 0.0671659, 0.787, 0.00898566, 0.0406149, 0.69958, 0.0245048, 0.330139, 0.0211021, 0.0200322, 0.990199, 0.614773, 0.409316, 0.00712911, 0.0308833, 0.897635, 0.00710523, 0.0457177, 0
0.608456, 0.251479, 0.592918, 0.000597705, 0.311319, 0.944452, -0.0124758, 0.697089, -0.0177528, 0.029921, 0.192235, 0.665803, 0.826956, 0.709717, 0.106436, 0.000306883, 0.186243, 0.969563, -0.00671597, 0.581235, 0.162074, 0.922435, 0.727944, -0.000136495, 0.0298313, 0.36714, 0.903691, 0.831749, 0.0190032, 0.101526, 0.543152, 0.533517, 0.511074, 0.10489, -0.0235617, 0.0320579, 0.597623, 0.161979, 0.00804505, 0.259986, 0.00939238, 0.293753, 0.52998, 0.683827, 0.0458222, 0.0122042, 0.0115163, 0.748051, 0.379207, 0.0129813, 0.000895691, 0.564544, 0.0104609, 0.0104158, 0.380418, 0.282767, 0.469195, 0.382925, 0.487394, 0.165317, -0.0167958, 0.7086, -0.00381531, 0.633445, 0.035025, 0.383362, 0.801021, -0.00651994, 0.0117185, 0.190518, 0.557154, 0.0120511, 0.00665685, 0.255732, -0.0172988, 0.58845, 0.449753, 0.890514, 0.932885, 0.00700334, 0.324906, 0.606117, 0.360753, 0.0418621, 0.0147375, 0.873382, 0.29428, 0.141353, 0.790536, 0.736578, 0.232411, -0.0074539, 0.00871346, 0.245535, 0.923383, 0.0839826, -0.00606883, 0.174383, 0.602164, 0.479061, 128
0.00953827, 0.870144, 0.850656, 0.362033, 0.793062, 0.107267, -0.00257319, 0.833228, 0.911126, 0.89506, -0.00840261, 0.259307, 0.791881, 0.207279, 0.508151, 0.390529, 0.599064, -0.0037017, 0.516414, -0.0133144, 0.730484, 0.431386, 0.580792, -0.00135448, 0.0381288, 0.938043, 0.870124, 0.899476, 0.00602604, 0.19678, 0.00465101, 0.672327, 0.561029, 0.00501668, 0.438129, 0.00782053, 0.00171809, 0.154349, 0.643528, 0.396764, -0.00810766, 0.0975843, 0.0228847, 0.868333, 0.046051, 0.404849, 0.578652, -0.0106291, 0.921614, 0.386373, 0.20637, 0.00428244, 0.290145, 0.695016, 0.320159, 0.253991, -0.0186904, -0.0133907, 0.287699, 0.974354, 0.835732, 0.524699, 0.0145656, 0.415697, 0.263779, 0.830182, 0.208907, 0.0577306, -0.0103741, 0.587926, 0.402269, -0.0109426, 0.610263, -0.00385516, 0.692432, -0.00208691, 0.948237, 0.127539, 0.738795, 0.00610145, 0.401975, 0.167427, 0.17596, 0.195407, -0.00654678, 0.55928, 0.00506592, 0.987716, 0.335998, 0.0353522, 0.616259, 0.958003, 0.177118, 0.0167923, 0.429291, 0.545937, 0.878496, 0.763315, 0.89077, -0.0099583, 0
