@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute class {0, 1, 2, 4, 8, 12}

@data
0.994077, -0.00405477, 0.298551, 0.0689281, -0.0100186, 0.0388075, 0.501124, -0.0123896, -0.0256562, 0.994974, 0
0.155479, 0.0108753, 0.314269, 0.674522, 0.00930375, 0.950897, -0.0181217, 0.576313, -0.00229065, 0.408794, 0
0.336246, 0.313169, 0.00505683, 0.993454, 0.2574, 0.00189066, 0.401908, -0.0229928, 0.99243, 0.00117449, 0
0.0160369, 0.587404, 0.184176, 0.403451, -0.00351299, 0.0288803, 0.0740634, -0.000830369, 0.614816, -0.00384684, 0
0.714332, 0.919368, 0.0288519, -0.0113222, 0.00682996, 0.0436635, 0.369271, 0.00474269, -0.0146802, 0.895714, 0
0.388036, 0.265872, 0.0115609, 0.24245, 0.216893, 0.000696796, 0.141212, -0.0157842, 0.371622, 0.010987, 0
0.779658, 0.111825, 0.0293288, 0.684193, 0.828666, 0.00777263, -0.00890892, 0.342324, -0.00643622, 0.876575, 0
0.304298, 0.640523, -0.0197597, 0.93413, 0.00292327, 0.18672, 0.790679, -0.00365298, -0.00507144, 0.0119059, 0
0.708253, 0.895953, 0.557981, -0.0043398, 0.293675, 0.00105107, -0.0108875, 0.906946, 0.00348558, 0.106065, 0
0.933645, 0.00934103, 0.156575, 0.415211, 0.00407365, 0.330232, 0.0655814, 0.00697595, 0.988541, 0.00720487, 0
-0.0083914, 0.637194, 0.529281, 0.890002, -0.0135139, 0.299067, 0.974618, -0.0012106, 0.266969, 0.00383882, 0
0.827703, 0.421151, 0.39519, -0.0310545, -0.000251937, 0.552037, 0.0192308, 0.477678, 0.020058, 0.00334378, 0
0.844472, 0.0200598, 0.00421119, 0.0433773, 0.339291, -0.0139733, 0.0037501, 0.603725, 0.561443, -0.00484838, 0
0.2217, 0.295982, 0.732376, 0.00666062, 0.0778731, 0.0123569, 0.00172989, 0.397895, 0.568079, 0.0143771, 0
0.00173901, 0.00173812, 0.108548, 0.0388867, 0.318494, -0.000443042, 0.855955, 0.000349221, -0.000546602, 0.231655, 0
0.223928, 0.555354, -0.00863872, 0.218204, 0.00758046, 0.979479, 0.0227293, 0.592629, 0.832958, 0.00613585, 0
0.891893, 0.0474614, 0.604294, 0.00865857, 0.0205463, 0.787112, 0.844408, -0.0228755, 0.617849, 0.00471394, 0
0.261565, 0.977144, 0.00596753, 0.519413, 0.536313, 0.0130975, 0.693106, -0.0216244, 0.221616, 0.00447711, 0
0.000422732, 0.193991, 0.270406, 0.271773, 0.00196292, 0.721866, -4.49694e-05, 0.973477, 0.00248091, 0.336119, 0
0.388878, 0.00366339, 0.449667, 0.566508, -0.00549556, 0.947944, 0.98622, -0.00886425, 0.00708594, 0.210595, 0
3.25482e-05, 0.558083, 0.295875, 0.650733, 0.0252014, 0.524371, 0.510675, -0.00504877, 0.200208, 0.0101764, 0
0.64715, 0.770188, 0.0037845, 0.0345229, -0.0116017, 0.0246342, 0.35906, -0.00021684, 0.985942, -0.0211496, 0
0.0867739, 0.758259, 0.00714689, 0.175009, 0.200151, 0.00118338, 0.115004, -0.0109373, 0.33922, -0.0125837, 0
0.0936889, -0.00396872, 0.847856, 0.76118, 0.290356, 0.00901831, 0.510489, 0.00284971, 0.793871, 0.00622009, 0
0.344094, -0.0101915, 0.337763, 0.142823, 0.621247, 0.00658636, 0.00574235, 0.99012, -0.0113359, 0.958343, 0
0.411241, 0.601778, 0.821507, 0.00693863, 0.140675, 0.0139679, 0.00285634, 0.715808, 0.298784, 0.0148372, 0
0.392134, 0.585869, 0.798433, -0.00806926, 0.00774623, 0.451642, 0.538529, 0.00503183, 0.268356, 0.00808207, 0
0.672163, 0.530699, -0.00371944, 0.749951, -0.0042127, 0.966341, 0.0077889, 0.259349, 0.646969, 0.013839, 0
0.0142051, 0.898158, 0.88488, 0.845026, 0.358503, 0.00324158, 0.151889, -0.00829072, -0.00767885, 0.0977615, 0
0.84901, 0.234505, 0.719558, -0.00739465, 0.0030294, 0.509021, 0.812751, 0.00141823, 0.0147081, 0.428719, 0
0.00312163, 0.499518, 0.841097, 0.298296, 0.00177243, 0.59874, 0.0191262, 0.425478, 0.644625, 0.00196501, 0
0.266174, 0.95177, 0.0569026, -0.00943637, -0.00663369, 0.226544, 0.246224, 0.0146198, 0.405634, 0.0139571, 0
0.660839, -0.0137113, 0.318413, 0.261779, 0.00485175, 0.873901, 0.409193, -0.0150473, 0.00906382, 0.485011, 0
0.103156, 0.396245, 0.0616545, 0.00752193, -0.00758529, 0.643494, 0.00213145, 0.216847, 0.524213, 0.00341573, 0
0.470614, 0.815665, -0.00279575, 0.106259, 0.34018, 0.0172962, 0.549816, -0.016915, 0.0190529, 0.329546, 0
0.43985, 0.365924, 0.77186, 0.00340483, 0.491769, -0.0199324, 0.365639, -0.00976454, 0.00550888, 0.100189, 0
0.00334732, 0.868997, 0.189949, 0.701864, 0.0136506, -0.00319477, 0.698679, 0.00561269, 0.178634, -0.00558693, 0
0.00258405, 0.972208, 0.760893, 0.873415, 0.744254, 0.00469677, 0.769387, 0.0151116, 0.929404, -0.00169941, 0
0.10675, 0.747241, 0.962297, 0.0117835, 0.41195, -0.0157927, -0.00734496, 0.32785, 0.00794524, 0.955616, 0
0.242846, 0.171859, 0.921732, 0.00417748, -0.00201731, 0.513018, 0.358866, 0.00574567, 0.22964, -0.000614541, 0
0.719371, 0.542539, 0.0963561, -0.00218261, 0.00269475, 0.790556, 0.00949215, 0.914664, 0.964663, -0.00484908, 0
0.92318, 0.0220479, 0.577768, 0.905217, 0.00091702, 0.711474, 0.392423, 0.0137888, 0.638669, -0.0171358, 0
0.0156507, 0.855569, 0.532791, 0.878083, 0.808677, -0.00324493, 0.00302352, 0.686069, 0.00670334, 0.289776, 0
0.778216, 0.995953, 0.909295, -0.000959952, 0.885372, -0.00153945, 0.0015206, 0.309725, 0.379979, 0.0248889, 0
0.837458, 0.56007, 0.008974, 0.0665678, 0.934699, 0.00611462, -0.00735694, 0.555648, 0.00804002, 0.272953, 0
0.869315, 0.0119538, 0.00166716, 0.966777, 0.531034, -0.00863781, -3.43048e-05, 0.909291, -0.000299641, 0.995593, 0
0.374466, 0.334044, -0.00892213, 0.694029, 0.00257647, 0.622153, 0.229634, -0.00642579, 0.924922, 0.0122465, 0
0.919571, 0.00409677, 0.795517, 0.021548, 0.542065, -0.00220444, -0.00407662, 0.657196, 0.16292, 0.0224734, 0
0.398462, -0.000772322, 0.120745, 0.0534836, 0.0153346, 0.747299, -0.00410814, 0.667811, 0.154031, -0.00370704, 0
0.422141, 0.469738, 0.82261, 0.00249155, -0.000455512, 0.835678, 0.584665, -0.00931465, 0.0147318, 0.550313, 0
0.801501, 0.627106, -0.00819782, 0.419938, 0.837034, 0.00506031, 0.215516, -0.0114009, 0.79143, 0.00257026, 0
0.00464529, 0.933013, 0.0984852, 0.939279, 0.00442999, 0.38285, 0.0102834, 0.22759, 0.429703, 0.000447892, 0
0.562932, -0.0142455, 0.145167, 0.588889, 0.867782, 0.000849332, 0.0100732, 0.817232, 0.652814, 0.0121274, 0
0.00661454, 0.68557, 0.509937, 0.773429, -0.0184364, 0.773272, 0.522291, 0.00642496, 0.282552, 0.000335122, 0
0.974012, 0.0116086, 0.497955, 0.899181, 0.951963, -0.0137845, 0.0685325, 0.0182797, 0.928815, 0.00356797, 0
-0.0128476, 0.635454, 0.500281, 0.322211, 0.838333, -0.0120732, 0.568477, -0.0142492, 0.0120151, 0.791721, 0
0.0729111, 0.00260407, 0.574887, 0.299046, 0.00168896, 0.0901267, 0.801984, 0.00932148, 0.00657582, 0.904309, 0
0.96209, 0.25024, 0.190152, 0.0126154, -0.00632846, 0.486249, 0.240832, -0.00582074, 0.00828886, 0.309269, 0
0.00844968, 0.0972062, 0.415487, 0.0307425, 0.835871, 0.000900694, 0.453852, -0.00747644, -0.0159802, 0.5723, 0
0.36327, 0.610536, 0.000571559, 0.377575, 0.535186, -0.000120103, 0.00342095, 0.557124, 0.465139, -0.00180271, 0
0.616796, 0.829188, -0.00531623, 0.554961, 0.975453, 0.00394375, 0.00529334, 0.317283, 0.247346, 0.00626943, 0
0.940269, -0.0130519, 0.388482, 0.995355, 0.965808, -0.0176004, 0.122661, 0.0135644, 0.550486, 0.00529201, 0
0.929796, 0.000346063, 0.663498, 0.238183, 0.892784, 0.0113698, 0.736072, 0.000179218, 0.000817278, 0.555713, 0
0.243254, 0.00159563, 0.803741, 0.0522218, 0.589292, 0.00118748, 0.00571007, 0.138265, -0.0032751, 0.665308, 0
0.127352, 0.641554, 0.0744774, -0.00959052, 0.0025322, 0.196054, 0.698153, 0.00183903, 0.00310422, 0.213684, 0
-0.00285044, 0.730568, 0.413127, 0.667106, -0.0353058, 0.137154, 0.00579485, 0.387537, 0.817388, -0.0035529, 0
-0.00247718, 0.370976, 0.436367, 0.282469, 0.210532, 0.00252381, 0.379021, -0.00786473, -0.0103699, 0.174757, 0
0.625522, 0.883249, 0.718638, -0.0132869, 0.89971, 0.0216882, 0.417097, -0.00693142, 0.677654, -0.00764557, 0
0.422267, 0.898337, -0.00718112, 0.708681, 0.0012763, 0.461801, -0.000945211, 0.639119, 0.0529967, 0.0046643, 0
0.191592, 0.827061, 0.0487906, -0.00807688, -0.0103088, 0.680747, 0.00904017, 0.217806, 0.525347, -0.0153247, 0
0.60429, 0.000247632, 0.376993, 0.77202, 0.534889, 0.00945976, 0.229331, 0.0115568, 0.307269, -0.00377789, 0
0.00724108, 0.752381, 0.496281, 0.0257621, 0.0176542, 0.526271, 0.407827, 0.00129027, -0.00440835, 0.051919, 0
0.499317, -0.00298422, 0.663292, 0.556769, -0.00012844, 0.974403, 0.00868793, 0.922334, 0.569071, -0.00375578, 0
0.738996, 0.172048, 0.389195, 0.0221557, 0.185584, -0.00103029, -0.006307, 0.589549, 0.959047, -0.0205643, 0
0.963815, 0.688348, 0.107746, -0.00319238, -0.00931221, 0.0806773, 0.039462, 0.00181986, 0.956984, -0.00559128, 0
0.496085, 0.0139194, 0.289238, 0.869202, 0.954198, -0.00449135, 0.646051, -0.00734032, 0.67911, 0.0165692, 0
0.776722, 0.20229, 0.430968, 0.00236327, 0.998651, -0.00378273, -0.0162529, 0.762571, 0.00755693, 0.179916, 0
0.927959, 0.0149235, 0.711069, 0.828294, 0.00460316, 0.79962, 0.00379301, -0.0071375, 0.00501692, 0.290873, 0
0.21184, -0.00897123, 0.317099, 0.857256, 0.623649, 0.0109977, -0.00664736, 0.689054, 0.934826, 0.00677925, 0
0.857345, 0.00953936, 0.530147, 0.242439, -0.000207751, 0.5055, 0.00492986, 0.0518506, 0.143879, 0.00827117, 0
0.146756, -0.00302026, 0.638074, 0.0200808, 0.705138, -0.00205267, 0.00707661, 0.991697, 0.314348, 0.00590928, 0
0.498461, 0.816936, 0.0160827, 0.00195148, 0.621762, -0.0118827, 0.00485299, -0.00394648, -0.00788893, 0.856526, 0
0.278551, 0.00174897, 0.785053, 0.529945, 0.0148124, 0.943217, 0.468984, 0.0106669, 0.647292, -0.00184542, 0
-0.00885901, 0.353595, 0.898097, 0.864079, 0.90032, -0.00319564, 0.0457591, -0.00608104, 0.51329, -0.0131884, 0
0.572379, 0.245071, 0.297254, 0.000861397, -0.0175025, 0.629601, -0.0104893, 0.118869, 0.798763, 0.0115909, 0
0.00602106, 0.166723, 0.00346607, 0.970592, 0.553263, 0.00939471, 0.0134151, 0.979016, 0.531257, -0.0125999, 0
0.0120627, 0.530607, 0.0937579, 0.716969, 0.0567403, -0.0120917, 0.743902, 0.0121716, 0.108127, -0.00530054, 0
0.882157, 0.574392, 0.919696, -0.0117197, 0.258589, 0.000941237, 0.937083, 0.01059, 0.614571, -0.00438244, 0
0.601925, 0.912162, -0.026329, 0.331836, 0.00404985, 0.69473, 0.281641, 0.00342433, 0.556457, 0.0182347, 0
0.334848, 0.218282, 0.939306, 0.0197502, 0.576766, -0.0139603, 0.0611671, 0.0145075, 0.551138, 0.0126874, 0
0.823021, 0.615287, 0.492264, -0.00108614, 0.961669, 0.0186669, -0.0172122, 0.383785, 0.821153, -0.00864927, 0
-0.00658708, 0.432982, 0.507744, 0.894722, 0.456256, 0.0115272, 0.691978, -0.010402, 0.00463826, 0.591787, 0
0.292008, -0.0156692, 0.649694, 0.898671, 0.44368, -0.0098461, -0.0104361, 0.589861, 0.413651, 0.0070411, 0
-0.00432494, 0.157795, 0.950108, 0.471905, 0.784207, -0.0208278, 0.277501, -0.0176326, -0.011557, 0.499899, 0
0.73879, 0.0017387, 0.070376, 0.483827, 0.0056056, 0.948667, 0.167335, 0.00219986, -0.00472132, 0.593082, 0
0.487876, 0.0113456, 0.0151383, 0.829885, 0.803877, 0.00827055, 0.886768, -0.00866031, 0.278554, 0.00309954, 0
0.232166, 0.713062, 0.312658, 0.0161429, 0.989482, -0.0068146, 0.213924, 0.00254551, 0.331369, -0.00197904, 0
-0.00807279, 0.606831, 0.434144, 0.877045, 0.490698, 0.00486106, -0.000599136, 0.976772, 0.000808277, 0.222653, 0
-0.0137548, 0.722593, 0.369556, 0.800332, 0.0110451, 0.777919, 0.869902, 0.00178266, 0.593092, 0.90712, 8
0.0152079, 0.133006, 0.00364511, 0.783081, 0.970439, -0.0231137, 0.994462, -0.0035891, 0.0840243, -0.00327797, 0
0.169261, 0.423383, 0.747787, 0.000418536, -0.00210122, 0.820309, 0.956914, -0.0107252, 0.723612, -0.00597887, 0
0.309489, 0.0692854, 0.0165951, 0.0133991, 0.115154, -0.00957632, 0.150011, 0.00917998, -0.0206493, 0.23983, 0
0.313056, 0.38574, 0.0809378, -0.00394766, 0.331197, 0.00402467, 0.889433, -0.010816, 0.0145061, 0.873603, 0
-0.00769495, 0.573124, 0.11614, 0.738759, -0.000594494, 0.0389496, 0.417775, 0.0043734, 0.522627, -0.0116043, 0
0.594327, 0.520046, -0.00213502, 0.0391007, 0.772968, -0.00125197, -0.0010854, 0.265887, 0.614847, -0.011393, 0
0.66967, 0.104167, -0.0136142, 0.971964, 0.0128299, 0.84926, -0.0224027, 0.532431, 0.0140987, 0.287591, 0
0.131065, 0.537852, 0.188434, -0.0147495, 0.00936598, 0.941751, 0.677369, -0.0167161, -0.00308209, 0.258389, 0
-0.00836689, 0.352389, 0.113696, 0.725795, 0.0939835, -0.0117038, 0.582736, -0.00293323, 0.972341, -0.0138554, 0
0.00723801, 0.0941404, 0.220085, 0.164813, 0.000567533, 0.138605, 0.246361, 0.00723028, 0.103629, 0.0200883, 0
0.428687, 0.864856, 0.00463451, 0.748881, 0.258919, 0.0136907, 0.0859209, -0.00558193, 0.0139755, 0.88032, 0
0.0471016, 0.000238227, 0.00926059, 0.670203, 0.150483, -0.00353182, 0.794972, -0.000742941, -0.0196116, 0.190386, 0
