@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048, 2050, 4096, 4352, 8192}

@data
0.212631, -0.00827258, 0.51354, 0.969793, 0.678104, 0.0696505, 0.778539, 0.539541, 0.00152481, -0.000464026, 0.350453, 0.505712, 0.459926, -0.00446547, 0.537159, 0.354356, -0.00301812, 0.967338, 0.129254, 0.137752, 0.847086, 0.00339303, 0.679974, 0.817344, 0.0229137, 0.0239006, 0.679982, 0.921495, 0.00769159, 0.886908, 0.584324, 0.754085, 0.0279058, 0.821816, -0.00398696, 0.198978, 0.225391, 0.00238778, 0.551415, 0.946787, 0.00363355, 0.356293, 0.923783, 0.00974214, 0.27883, 0.940367, -0.0029649, -0.00714363, 0.586161, 0.396023, 0
-0.026891, 0.446731, 0.0480244, 0.606915, 0.240394, 0.765943, 0.342063, 0.00751403, 0.542207, 0.3129, -0.00428607, 0.0490501, 0.00500005, 0.1655, -0.000748128, 0.935932, 0.574279, 0.728723, 0.573705, 0.0131386, 0.889766, 0.798768, 0.497174, 0.38015, -0.00273282, 0.827037, 0.436814, -0.0061122, 0.433719, 0.665395, 0.0122473, 0.122153, 0.0754868, 0.00704336, 0.119575, 0.859722, 0.0121662, 0.00324519, 0.121451, 0.480861, 0.35501, 0.00492243, 0.612928, 0.88243, 0.00198524, 0.548762, 0.175827, 0.996774, 0.00753977, 0.775645, 0
0.188896, 0.94284, 0.975158, 0.124754, 0.00373672, 0.756163, 0.907207, 0.828454, -0.00494986, -0.0137391, 0.0574846, 0.711499, -0.00373494, 0.594128, -0.00206834, 0.500896, 0.716426, 0.0410938, 0.018572, -0.00207191, 0.302906, 0.358842, 0.294859, -0.0116853, 0.673371, 0.996617, 0.512375, -0.0128522, 0.867442, 0.704505, -0.00426856, 0.0688778, 0.314089, 0.273757, 0.626696, 0.0259843, 0.323411, -0.0129884, -0.0200922, 0.956002, 0.728757, 0.798639, 0.73636, 0.173074, 0.495429, 0.587048, 0.00162759, 0.812024, 0.00214082, 0.309953, 0
-0.00747609, 0.470651, 0.016465, 0.602135, 0.932252, 0.427084, 0.862821, 0.00366857, 0.692316, 0.904901, 0.00582458, 0.820056, 0.988368, 0.000392526, 0.12605, 0.00926786, 0.625229, 0.685254, 0.514215, 0.0140267, 0.997005, 0.278329, 0.62345, 0.326648, 0.102872, 0.0132047, 0.466997, -0.00244681, 0.648842, 0.234817, 0.0239663, 0.5029, -0.0057649, 0.00145399, 0.245353, 0.431722, 0.287515, 0.00554186, -0.00485113, 0.606231, 0.960104, 0.38522, 0.548345, 0.020291, 0.0354424, 0.706484, 0.656519, 0.0092555, 0.338507, 0.0377264, 0
0.991914, -0.00233603, 0.0386849, 0.3287, 0.431941, 0.00573612, 0.741043, 0.250342, 0.0383038, 0.101758, 0.756073, 0.0104974, 0.0102595, 0.96551, 0.186743, 0.663726, 0.954575, -0.00143259, 0.153326, 0.225741, 0.430702, 0.0119059, 0.0228686, 0.303004, 0.654278, 0.172886, 0.0331966, 0.754053, -0.00224612, 0.101765, 0.000767333, 0.824514, 0.95684, 0.399719, 0.573252, -0.00999807, 0.775878, 0.00507289, 0.743279, -0.00201097, 0.024201, 0.262331, 0.133558, 0.031213, 0.623846, -0.00536056, 0.692584, 0.00221037, 0.136176, 0.973997, 0
0.0677929, 0.0191867, 0.944842, 0.00421868, 0.802592, -0.00698649, 0.609902, 0.282199, 0.0215332, 0.269075, 0.550706, -0.00348842, 0.00286817, 0.215275, 0.710619, -0.000835983, 0.46634, 0.94841, 0.946631, 0.468272, 0.6739, -0.00698393, 0.600946, 0.55766, 0.0041497, 0.658314, 0.72424, 0.00246903, 0.965639, 0.151092, 0.716459, 0.853657, -0.0112479, 0.0536273, 0.000538152, 0.593203, 0.201304, -0.00709705, -0.00473903, 0.729427, 0.14414, 0.56707, 0.188328, -0.00851342, 0.893021, 0.0259691, 0.413887, 0.572019, -0.0127119, 0.180582, 0
0.410485, 0.883438, 0.417343, 0.000763511, 0.0881405, 0.0613099, -0.00284333, 0.00906202, 0.389512, 0.88975, -0.00258355, 0.681279, 0.419048, 0.017358, 0.654422, 0.362265, 0.318423, -0.00852146, 0.519699, 0.87274, 0.800587, -0.0121646, 0.619757, 0.0121924, 0.729663, 0.143294, 0.814131, 0.0221687, 0.955492, 0.305449, 0.817925, 0.0947919, -0.0133532, 0.0806122, 0.244086, -0.00782887, 0.0370569, -0.00190918, 0.126671, 0.129125, -0.00226562, 0.0639762, 0.680676, 0.955535, -0.00224417, 0.276964, 0.0567362, 0.177053, 0.595031, 0.0052756, 0
-0.0107579, 0.44124, 0.461773, 0.359665, 0.294505, 0.820813, 0.610789, 0.200099, -0.0159823, 0.660487, 0.728203, 0.0037569, 0.661749, -0.0115257, 0.299529, 0.374296, 0.046446, 0.0143123, 0.16948, 0.0609596, 0.925865, -0.00267753, 0.0969238, 0.675652, -0.00670302, 0.00475157, 0.692807, 0.00464838, 0.851909, 0.866823, 0.875053, 0.995688, -0.00651034, 0.417518, -0.00393438, 0.983741, 0.0100869, 0.970378, -0.0158747, 0.378631, 0.592069, 0.946752, 0.912573, 0.932283, 0.00347254, 0.495576, 0.476894, 0.11156, 0.977388, 0.00949093, 0
0.232848, -0.0132764, 0.764937, 0.661959, 0.984884, 0.541135, 0.877594, -0.00836031, 0.179634, 0.0192114, 0.458874, 0.297818, 0.573757, 0.0193275, 0.478497, 0.336008, 0.966505, 0.00196067, 0.459725, 0.836893, 0.43019, 0.0154268, 0.985959, 0.277594, 0.999834, -0.0118266, 0.13847, 0.151742, 0.0206679, 0.431202, 0.868931, 0.000546495, 0.780281, 0.365991, -0.014387, 0.614177, 0.000940789, 0.905802, 0.714114, 0.619993, 0.292519, -0.00217081, -0.00388581, 0.957412, 0.317644, 0.0789179, 0.591006, 0.10128, 0.820775, -0.0247536, 0
0.85692, -0.00212234, 0.804768, 0.904872, 0.474512, 0.723239, -0.00387417, 0.636012, 0.834002, 0.896235, -0.0181489, 0.123362, 0.0176888, 0.564235, 0.240326, 0.00802483, 0.781787, 0.496644, 0.174686, 0.772193, -0.00285229, 0.0789649, 0.658058, 0.392032, 0.0165316, 0.889993, 0.827684, 0.616163, 0.00421854, 0.784006, 0.284397, -0.00431338, 0.190938, 0.32236, 0.711027, 0.00320489, 0.832468, 0.0149722, 0.096935, -0.00905751, 0.143557, 0.778339, 0.351154, -0.00267803, 0.0844457, 0.988865, 0.179926, 0.762473, 0.857851, 0.00799104, 0
0.988101, 0.308902, 0.0119512, 0.0746677, 0.6762, 0.860556, 0.0150411, 0.648396, 0.326397, 0.409967, 0.977612, 0.00963606, -0.0063355, 0.0589502, 0.0979433, 0.0684573, 0.252583, 0.0154327, -0.00524397, 0.415609, 0.754965, 0.818056, 0.466355, 0.0219698, 0.357566, -0.00305284, 0.224891, 0.466786, 0.0066935, 0.785925, 0.910266, -0.00728624, 0.574873, 0.282571, 0.00812783, 0.157152, 0.381377, -0.00798964, 0.397069, 0.275162, 0.714302, 0.00302722, 0.372537, 0.317335, 0.236829, 0.278086, 0.00649835, 0.267099, 0.0318002, 0.965793, 0
-0.00949814, 0.181262, 0.016486, 0.42157, 0.706163, 0.503956, 0.412807, 0.266568, -0.00473125, 0.316385, -0.0213473, 0.965105, 0.536776, 0.00173046, 0.93214, 0.950738, -0.01096, 0.124637, 0.866813, 0.703063, 0.00299023, 0.737952, 0.214945, 0.0145569, 0.75712, 0.449078, 0.622296, 0.510437, 0.00530916, 0.506036, 0.795596, 0.0132132, 0.45732, -0.00982184, 0.294766, 0.489763, -0.000393789, 0.634205, 0.198217, -0.00205174, 0.255481, 0.0321908, 0.879979, 0.656756, 0.648021, -0.0378132, 0.491054, 0.0915615, 0.836008, -0.0266089, 0
0.00207343, 0.769486, 0.568186, 0.385787, 0.13234, 0.347449, 0.03584, 0.572734, 0.000948473, -0.0117527, 0.510637, 0.380819, 0.814525, -0.0136823, 0.296739, 0.795703, -9.53593e-05, 0.693793, 0.0556071, 0.94585, -0.0157871, 0.0816415, 0.883413, 0.140465, -0.00120274, 0.466212, 0.473772, 0.29639, -0.00418194, 0.276866, 0.0349226, -0.00113672, 0.476051, 0.19835, 0.00275313, 0.071889, -0.00454599, 0.382841, 0.478721, 0.324964, 0.796152, -0.0288932, 0.559057, 0.618302, -0.00816969, 0.0675316, 0.987201, 0.482851, 0.317044, -0.00448538, 0
0.758037, 0.00984681, 0.905202, 0.603766, 0.0276505, 0.250247, 0.797289, 0.0126569, 0.671458, 0.0910667, -0.00969948, 0.715376, 0.00177218, 0.046253, 0.0124481, 0.785711, 0.529721, 0.944083, 0.723998, -0.0107327, 0.353804, 0.115299, 0.00463521, 0.164548, 0.563242, 0.725073, 0.0611521, 0.394684, 0.567536, -0.00909315, 0.316025, 0.698163, -0.0161345, 0.250724, 0.847132, 0.0101826, 0.261705, 0.00456421, 0.00682028, 0.210529, 0.325065, 0.483286, 0.914752, 0.00497897, 0.428885, 0.170146, 0.196949, -0.00840058, 0.34533, 0.0184722, 0
0.299176, 0.226833, 0.824891, -0.00490878, 0.381958, 0.742634, 0.00264304, 0.0688501, 0.287642, -0.00586259, 0.303041, 0.423975, 0.808887, -0.0136669, 0.308785, 0.0155908, -0.0114591, 0.346758, 0.122772, 0.00309833, 0.850725, 0.410661, 0.51403, 0.399615, 0.00516778, 0.099778, 0.684784, 0.61863, 0.505032, 0.00165872, 0.458838, -0.000424378, 0.970712, 0.531525, -0.0338318, 0.130567, 0.324687, 0.00498897, 0.329843, 0.51166, 0.793041, -0.00630649, 0.412303, -0.00493364, 0.700313, 0.585828, 0.268401, -0.010283, 0.0977431, 0.764984, 0
0.143746, 0.00896433, 0.742938, 0.854459, 0.434842, 0.389884, 0.00317124, 0.545945, 0.00347254, 0.806355, 0.672434, 0.00954762, 0.0122261, 0.277988, 0.352369, 0.572285, 0.479616, -0.00603515, 0.485592, 0.0108962, 0.681626, 0.641128, 0.019574, 0.172264, 0.353704, 0.219909, 0.407953, 0.561801, 0.0111235, 0.753971, 0.705752, 0.773741, 0.00986704, 0.584907, 0.568858, 0.00617528, -0.00297869, 0.0460322, 0.0285646, 0.973043, -0.0020549, 0.165253, 0.412363, 0.929166, 0.283078, -0.0101623, 0.940951, 0.501982, 0.00114806, 0.238696, 0
0.184634, 0.582185, 0.446863, 0.530069, 0.00462089, 0.206316, 0.934267, -0.00738988, 0.699253, 0.344517, 0.310939, -0.00633426, -0.00588744, 0.793599, 0.354178, -0.00470029, 0.384306, 0.96154, 0.697345, 0.797929, 0.00252872, 0.877923, 0.167602, 0.247077, 0.275277, 0.0166625, 0.483972, 0.324059, 0.506248, -0.00701644, 0.718154, -0.0024255, 0.213918, 0.621363, 0.0825942, -0.0134755, 0.291745, -0.0151773, 0.0156085, 0.391311, 0.328546, 0.694628, 0.0511871, -0.00736445, 0.120447, 0.572263, 0.581633, 0.438642, 0.124525, -0.00258063, 0
0.104087, 0.461551, 0.244811, 0.290919, -0.00584731, -0.0162401, 0.96168, 0.21069, 0.840347, -0.0125792, 0.931044, 0.951561, -0.0185403, 0.2388, 0.92582, 0.737053, 0.824556, -0.0122714, 0.928084, 0.792412, 0.920378, 0.00737935, 0.758144, 0.299011, 0.32374, 0.00163542, 0.83887, 0.710917, 0.537728, 0.0037876, 0.0366639, 0.00161586, 0.11114, 0.638295, 0.164469, 0.0060518, 0.214437, 0.00438514, 0.0315017, 0.327049, 0.854608, 0.00220455, -0.011527, 0.584785, 0.319769, 0.29035, 0.433709, 0.88796, 0.0314257, 0.00842665, 0
0.0016588, 0.369992, 0.804898, 0.594969, 0.803568, 0.0114802, 0.00476759, 0.455698, 0.73295, -0.0106678, 0.368716, 0.271504, 0.230729, 0.00751369, -0.0162895, 0.453288, 0.758884, 0.538518, 0.265117, 0.0155924, 0.708253, 0.314883, 0.251855, 0.904549, 0.0286057, 0.723586, 0.526118, 0.00393949, 0.127434, 0.351461, 0.200846, -0.0116537, 0.0347332, 0.00832984, 0.0172173, 0.725384, 0.840121, 0.00449104, 0.83075, 0.634969, 0.0283608, 0.0363893, 0.101307, 0.775433, 0.852556, -0.0018235, 0.770319, -0.0204929, 0.0161531, 0.0660066, 0
0.355845, 0.171631, 0.787133, -0.00228665, 0.45387, 0.591568, 0.538829, 0.986183, -0.0162043, -0.0172715, 0.255194, 0.0979957, 0.253233, 0.00289846, 0.0015864, 0.562296, 0.125211, 0.00410196, 0.892136, 0.0100737, 0.505095, 0.455966, 0.927702, 0.287423, 0.00299867, 0.882876, 0.455607, 0.920304, 0.0191078, 0.09169, 0.111109, 0.0117242, 0.377369, 0.49673, 0.00176839, 0.0406304, 0.551533, -0.00768014, 0.00311544, 0.800618, 0.824857, 0.459942, 0.00774701, 0.704043, 0.341343, 0.657062, 0.242238, 0.925027, 0.00822472, 0.123542, 0
0.00750501, 0.809814, 0.0912165, 0.101676, 0.571582, 0.0232937, 0.441938, 0.724223, 0.504027, 0.674354, 0.00895039, 0.987943, -0.0149026, 0.551069, -0.00362403, 0.328811, 0.476351, 0.940973, -0.0206888, 0.816766, 0.546012, 0.0719925, 0.138645, 0.3416, -0.00345381, 0.95142, 0.526503, 0.187665, 0.200571, 0.00805517, -0.00485803, 0.362024, 0.364641, 0.00549751, 0.126584, 0.781321, 0.0227024, 0.792333, 0.132933, 0.476807, 0.00289852, 0.704963, -0.00592044, 0.947704, 0.191377, 0.746469, 0.712169, 0.0328729, 0.670194, -0.0264594, 0
0.430325, 0.00780186, 0.0505515, 0.40994, 0.772444, -0.00425073, 0.910552, 0.288572, 0.300424, 0.732971, 0.00785957, 0.906764, 0.474304, 0.000417848, 0.00342824, 0.797865, 0.209615, 0.347671, 0.228201, 0.0962152, -0.0016312, 0.473316, 0.364111, 0.808208, -0.00822382, 0.0758655, 0.386439, -0.00606683, 0.0391873, 0.707331, 0.00210522, 0.494828, 0.763574, 0.807469, -0.00843092, 0.805965, 0.806978, -0.0139746, 0.398393, 0.50821, 0.475527, -0.0109133, 0.486598, 0.258489, 0.529977, 0.0783847, 0.00710402, 0.580419, 0.49543, 0.00412519, 0
0.00052017, 0.52013, 0.194291, 0.136323, 0.549714, 0.781968, -0.00896882, 0.992596, 0.893918, 0.748854, 0.111373, 0.0114111, 0.739117, -0.00242955, 0.0136228, 0.376442, 0.570026, -0.0197654, 0.999692, 0.949005, -0.000398212, 0.845142, 0.502313, 0.133254, 0.631457, 0.671457, -0.00382872, 0.746822, -0.00477345, 0.283182, 0.13068, 0.0060247, 0.149066, 0.857999, -0.00101359, 0.883194, -0.0193028, 0.04202, 0.862252, 0.26681, 0.483585, 0.00981019, 0.365615, 0.869761, 0.0167915, 0.407396, 0.0343668, 0.324678, 0.551916, 0.0059626, 0
-0.00886488, 0.365931, 0.77657, 0.558405, 0.451058, 0.898163, 0.765211, 0.894282, 0.00758839, 0.818404, -0.000942032, 0.83374, 0.197667, 0.000336792, 0.871007, 0.65685, -0.0187088, 0.00741943, 0.00670926, 0.00296256, 0.145893, 0.566341, 0.602458, 0.847009, 0.00536229, 0.322575, 0.415391, 0.00420433, 0.154504, 0.0118666, 0.124444, -0.00673806, 0.751653, 0.772524, 0.953707, -0.00773274, -0.00180964, 0.234462, 0.268258, 0.32371, 0.000408212, 0.434743, 0.483006, 0.364994, 0.171714, 0.000697478, 0.8941, 0.41664, 0.829293, 0.00113503, 0
0.426559, 0.519637, 0.205506, 0.000807146, 0.857648, 0.0734173, 0.399923, 0.00837834, -0.00894091, -0.00942957, 0.904963, 0.948091, 0.797786, 0.0165189, 0.977762, 0.145905, 0.00275825, 0.0379707, 0.371986, 0.487279, 6.32011e-05, 0.496784, 0.820003, 0.580432, 0.245732, -0.00376452, 0.990986, 0.0106509, 0.150452, 0.357314, 0.00454755, 0.916477, 0.449006, 0.372436, 0.567212, -0.00943007, -0.0107622, 0.746408, 0.00139144, 0.0702075, 0.88381, 0.124747, 0.745329, -0.00218296, 0.45494, 0.997606, 0.547977, 0.964087, 0.422078, -0.0181759, 0
0.206905, 0.805852, 0.00149601, 0.61862, 0.251759, 0.816762, 0.318077, 0.00349054, 0.845784, 0.880378, -0.00525531, 0.768611, 0.00540008, 0.897654, 0.987858, 0.913633, 0.0092524, 0.318273, -0.00496426, 0.684302, 0.327171, 0.760667, 0.591693, 0.202562, 0.971141, 0.0164546, 0.572443, 0.439122, -0.00665077, 0.631666, -0.00855117, 0.761361, 0.801151, -0.00180302, 0.864629, 0.0907829, 0.415606, -0.00732158, 0.0149282, 0.952816, 0.931047, 0.752508, 0.516946, 0.343475, 0.527435, 0.437033, 0.00048135, 0.393148, 0.0964491, 0.00536994, 0
0.557428, 0.0677214, -0.0117481, 0.878924, 0.249347, 0.929631, 0.806231, 0.588297, 0.0147463, 0.399253, -0.00613226, 0.287357, -0.0117058, 0.45873, 0.0917784, -0.00152722, 0.746553, 0.74841, 0.0252841, 0.00255863, 0.821274, 0.364377, 0.203939, 0.287344, 0.293475, 0.841682, 0.00371221, 0.00436334, 0.175968, 0.47069, -0.000702314, 0.264132, 0.000970321, 0.499431, 0.010669, 0.174423, 0.460933, 0.00227513, 0.517812, 0.13584, 0.00843054, 0.545996, 0.867487, -0.00288973, 0.678545, 0.925195, 0.22708, 0.00577017, 0.11752, 0.482269, 0
0.390138, 0.0860393, 0.0248506, 0.140883, 0.862787, 0.568867, 0.496492, 0.00880575, 0.996838, -0.00124539, 0.0356523, 0.661635, 0.00884834, 0.678933, 0.622297, 0.0104222, 0.333562, 0.703167, 0.976404, 0.0166747, 0.0509618, 0.00435903, 0.920397, -0.00897062, 0.68464, 0.288503, 0.38727, 0.0034538, 0.196553, 0.951243, 0.593059, 0.8972, -0.00124761, 0.0124802, 0.382503, 0.0202588, 0.055377, 0.0134763, 0.184079, -0.00974008, 0.619603, 0.365614, 0.6137, 0.00129917, 0.0260523, 0.211248, 0.947166, -0.00464777, 0.596078, 0.536873, 0
0.96011, 0.337602, 0.895229, 0.774563, 0.00634523, 0.579767, -0.0159251, 0.241998, 0.0401261, 0.540286, 0.426099, -0.0126169, 0.777815, -0.00996753, 0.00549397, 0.629912, 0.131428, 0.345378, 0.196095, 0.116065, -0.00971652, 0.219573, 0.00306698, 0.740754, 0.950009, 0.185672, 0.018469, 0.683273, 0.375408, 0.0104982, 0.504772, 0.0706312, 0.0195455, 0.102422, 0.234963, -0.0163138, -0.00731674, 0.227763, 0.144131, 0.866381, 0.0182911, 0.485333, 0.385529, 0.673369, 0.819576, 0.0120104, 0.532011, 0.940457, 0.00708367, 0.587328, 0
