@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute class {0, 1, 2, 4}

@data
0.321973, 0.60296, 0.0270343, 0.997598, 0.00536703, 0.000986425, 0.697271, -0.00110593, 0.933678, 0.126703, 0
0.0303288, 0.608863, 0.0880347, 0.619909, 0.00107655, -0.00319374, 0.337959, 0.109533, 0.911541, 0.00713838, 0
0.0896357, 0.676659, -0.0133358, 0.249448, 0.452779, -0.00385183, 0.181972, 0.695736, 0.673745, -0.0117007, 0
0.000465784, 0.325, 0.175612, 0.768615, 0.187004, 0.569738, 0.000325327, 0.986909, -0.0157799, 0.22967, 0
0.160136, 0.00133118, 0.547772, 0.486579, 0.0912507, -0.0101857, 0.866722, 0.516938, 0.155829, -0.00581842, 0
0.455672, 0.0114872, 0.270718, 0.523699, 0.28941, -0.00648475, 0.704074, 0.00427418, 0.710922, 0.56787, 0
0.728886, 0.481905, 0.487957, 0.00668241, 0.0939257, -0.000758389, 0.729308, -0.0178092, 0.577197, 0.524302, 0
0.143518, 0.0385136, 0.00338798, 0.226317, 0.699646, -0.00875775, 0.404606, 0.560423, 0.329028, 0.00330866, 0
0.467704, -0.00323656, 0.804285, 0.91612, 0.0510391, -0.00453717, 0.890953, 0.957549, -0.0106815, 0.0980005, 0
0.754754, 0.371963, 0.893964, -0.018206, 0.476596, 0.52218, -0.0152372, 0.911985, -0.00405384, 0.503776, 0
0.0725105, 0.177772, -0.0027474, 0.0638739, 0.351474, 0.724392, -0.026609, 0.00959393, 0.411311, 0.710565, 0
0.0779236, 0.586989, 0.324067, 0.331941, 0.00702327, 0.0174063, 0.981827, 0.00975905, 0.514707, 0.482286, 0
0.114331, 0.0709435, 0.134074, 0.290835, 0.0093922, 0.713396, 0.00432295, -0.0287382, 0.207288, 0.706148, 0
0.447622, 0.688188, 0.381595, 0.602698, -0.00925327, 0.224552, 0.0107489, -0.0124962, 0.32111, 0.226633, 0
0.00449467, 0.609451, 0.475691, 0.413626, 0.12053, 0.827466, 0.00129834, 0.0105481, 0.0419642, 0.534799, 0
0.185425, 0.0795003, -0.000740748, 0.970016, 0.194765, -0.00605525, 0.97175, 0.00504215, -0.01091, 0.290883, 0
0.0371619, 0.59839, 0.414145, -0.00440678, 0.115268, 0.00691067, 0.702995, 0.117009, -0.00345496, 0.187971, 0
0.770746, -0.0132257, 0.691356, 0.74644, 0.918771, -0.00452557, 0.693469, 0.0964173, -0.00727692, 0.825374, 0
0.746678, 0.702325, 3.21817e-05, 0.933942, 0.731086, 0.333543, 0.00830266, 0.108207, 0.19491, 0.00334919, 0
0.0336264, 0.731875, 0.514653, 0.184992, 0.00695093, 0.736583, -0.00609919, -0.010469, 0.710762, 0.967703, 0
0.718665, -6.99173e-06, 0.863701, 0.246862, 0.134839, 0.698023, 0.00186836, 0.610042, -0.0157767, 0.346381, 0
0.399487, 0.583565, 0.96965, 0.00612031, 0.714579, 0.908156, -0.00779916, -0.00947126, 0.0178699, 0.640252, 0
0.754532, 0.0278697, 0.242106, 0.826656, -0.00719311, -0.023088, 0.150473, 0.817233, 0.629442, -0.0037168, 0
0.445302, 0.886468, 0.882808, 0.252695, -0.00187318, 0.282183, 0.0106354, 0.873054, 0.552894, -0.00436498, 0
0.603111, 0.549286, 0.0815739, 0.662725, 0.0216581, 0.44767, -0.00569667, 0.00049193, 0.0415052, 0.802629, 0
0.931312, 0.979259, 0.254514, -0.0151329, 0.928676, 0.0167215, 0.198471, 0.0178876, 0.798185, -0.00592855, 0
0.26999, 0.0214034, 0.0058071, 0.250476, 0.893096, 0.0513099, 0.00704838, 0.688208, 0.317691, -0.000521753, 0
0.182441, 0.816849, 0.837011, 0.744297, -0.012857, 0.571114, -0.0033869, 0.00710771, 0.462158, 0.743735, 0
-0.00220909, 0.369694, 0.0961666, 0.803258, 0.0145844, 0.00901343, 0.718611, 0.88276, -0.0132108, 0.00954692, 0
0.894833, 0.21737, -0.0162991, 0.340558, 0.268592, -0.00589052, 0.100575, 0.00866172, 0.162985, 0.118628, 0
-0.00538441, 0.868367, 0.806736, 0.340664, 0.192503, 0.00509321, 0.645494, 0.279197, 0.246351, 0.000201021, 0
0.441743, 0.216809, 0.998796, 0.00301016, 0.277026, -0.00925074, 0.253242, 0.00867482, 0.427767, 0.000206083, 0
0.723199, 0.980561, 0.579728, 0.0334839, 0.00172125, -0.00516589, 0.665489, 0.0103468, 0.677437, 0.85357, 0
-0.000245525, 0.309856, 0.473545, 0.855274, 0.857051, 0.00279965, 0.0408164, 0.899228, 0.00311934, 0.0321235, 0
0.648024, 0.642987, 0.679578, 0.398637, -0.00822282, -0.00465543, 0.00374271, 0.103455, 0.0131616, 0.45906, 0
0.102645, -0.000705941, 0.947974, 0.63206, 0.512753, 0.00793648, 0.370449, 0.932137, 0.284524, 0.00934522, 0
0.804879, 0.268194, 0.805622, -0.0106526, 0.602867, -0.00853764, 0.17141, 0.6024, 0.888746, -0.00715069, 0
0.834115, 0.291413, 0.147901, -0.000517312, 0.975486, -1.52471e-05, 0.758586, 0.00310671, 0.495963, 0.923394, 0
0.179728, -0.00788598, 0.810558, 0.0822005, 0.286311, 0.330745, -0.00902775, -0.00720297, 0.548794, 0.202819, 0
0.512701, 0.433806, 0.350209, 0.551508, -0.00206474, 0.464063, 0.00762057, -0.0229023, 0.697407, 0.00147694, 0
0.0154911, 0.917732, 0.00876806, 0.0131929, 0.727492, -0.00533983, 0.195308, 0.527034, -0.0101761, 0.660964, 0
0.50362, 0.109107, 0.694181, -0.00145431, 0.93461, -0.0242595, 0.505362, -0.00227355, 0.504575, 0.756358, 0
0.988154, 0.732449, 0.548017, 0.705543, 0.00644023, 0.00919238, 0.360364, -0.0116621, 0.369871, 0.336274, 0
0.361535, 0.300727, 0.992436, -0.00338717, 0.733935, 0.0182597, 0.473825, 0.0144711, 0.709644, 0.00387782, 0
0.777438, 0.732351, 0.911932, 0.615277, -0.00464938, 0.00845819, 0.169557, 0.19785, 0.0018167, 0.957609, 0
0.127776, 0.157845, 0.448296, 0.3511, 0.00463831, 0.302179, 0.00252014, 0.984536, 0.0165615, 0.0984741, 0
0.136411, 0.692975, -0.0157929, 0.934224, 0.0782955, 0.601181, -0.00420963, -0.0103212, 0.59515, 0.818301, 0
0.140433, 0.459401, 0.29142, 0.991319, 0.0196708, 0.0104036, 0.660042, 0.00692528, 0.479333, 0.434185, 0
0.793448, -0.0219835, 0.144536, 0.365201, 0.254643, 0.0136226, 0.3493, 0.0040491, 0.0162226, 0.337649, 0
0.688263, 0.959319, -0.00414579, 0.608503, 0.303899, 0.239943, 0.0102709, 0.846482, 0.0971929, -0.00479159, 0
0.861851, 0.565686, -0.000375078, 0.818416, 0.922987, 0.0840251, -0.00371468, 0.00134202, 0.378275, 0.644277, 0
0.48681, 0.837839, 0.301029, 0.0706518, 0.0112855, 0.0194644, -0.010644, 0.275805, 0.0216417, 0.445167, 0
0.692679, 0.569166, 0.73586, 0.683494, 0.847314, 0.663633, 0.0113479, 0.30762, 0.00985674, 0.36423, 1
0.00223569, 0.875373, 0.158895, 0.584708, 0.678309, 0.457627, 0.00990326, 0.59359, 0.00035418, 0.408821, 0
0.0178822, 0.257303, 0.00455383, 0.105607, 0.317249, -0.0138633, 0.50261, 0.479886, 0.953473, -0.00602898, 0
0.751145, 0.164018, 0.0107674, 0.615775, 0.193634, -0.000332155, 0.538126, 0.84594, 0.0069014, 0.652231, 0
0.420631, 0.0106176, 0.992685, 0.61214, 0.87369, 0.0254053, -0.0129116, 0.684154, 0.539702, -0.0063608, 0
-0.00298343, 0.9041, 0.852161, 0.171064, 0.116697, 0.514468, -0.0171407, 0.274629, 0.931874, -0.00763297, 0
0.672615, 0.940936, 0.0526344, 0.881889, -0.00741978, 0.00645626, 0.47026, -0.00455758, 0.282124, 0.369184, 0
0.641679, 0.311929, 0.0021719, 0.779103, 0.257134, -0.00627342, 0.623645, 0.603454, 0.430265, 0.00290514, 0
-0.0069982, 0.0222322, 0.893085, 0.883622, 0.410744, 0.000293076, 0.346182, 0.0433431, 0.305804, -0.0172987, 0
-0.00231597, 0.417813, 0.321187, 0.407093, 0.462482, -0.00948622, 0.617688, 0.721026, 0.695972, 0.00318699, 0
-0.0119504, 0.169098, 0.465685, 0.362101, 0.180569, 0.00126133, 0.84652, 0.488422, -0.00276363, 0.835286, 0
0.100814, 0.207141, 0.322688, 0.0842778, -0.0153104, -0.0144519, 0.891706, 0.00913173, 0.492659, 0.377318, 0
0.955183, 0.00781879, 0.418959, 0.353371, 0.240285, 0.0847379, -0.00202512, 0.917168, 0.0038371, 0.946588, 0
0.688656, 0.797658, -0.00635214, 0.614381, 0.854752, -0.00883456, 0.831316, 0.0101678, 0.320223, 0.565957, 0
0.370136, -0.00495243, 0.133849, 0.929746, 0.0987447, 0.511784, -0.0196556, 0.00794966, 0.264679, 0.44347, 0
0.438038, -0.0144076, 0.356692, 0.49536, 0.568455, -0.00952558, 0.866628, 0.254372, 0.320195, -0.00364825, 0
0.276796, 0.00658125, 0.567592, 0.922552, 0.153673, 0.440074, -0.0138548, 0.134073, 0.235338, -0.00912202, 0
0.470082, 0.478095, 0.317787, 0.41393, -0.00560416, 0.650451, -0.0112694, 0.542196, 0.971326, -0.0143138, 0
0.150929, 0.0666436, -0.00127664, 0.0447063, 0.0513153, 0.00429793, 0.689466, 0.0269398, 0.78976, 0.797079, 0
0.940018, 0.171113, -0.00648071, 0.0341673, 0.739831, 0.870162, 0.00230188, 0.00658663, 0.420043, 0.0905627, 0
0.103862, 0.47675, 0.878516, 0.123121, 0.00962544, 0.892054, 0.0100956, 0.875722, 0.377957, -0.0173677, 0
0.32169, 0.00093563, 0.486771, 0.619209, 0.618446, -0.00204255, 0.750206, 0.68163, 0.873729, 0.00925755, 0
0.687096, 0.329088, 0.34789, 0.00548161, 0.125506, -0.00417981, 0.584559, -0.00567459, 0.293557, 0.113595, 0
0.158723, 0.22248, 0.546379, 0.864246, -0.00447936, 0.810936, 0.00419739, 0.54068, 0.00198539, 0.025535, 0
0.647804, 0.843913, -0.00803325, 0.04852, 0.708093, -0.00513705, 0.222114, 0.00455763, 0.526785, 0.10274, 0
0.418639, 0.936816, 0.564672, 0.351724, -0.00108522, 0.555213, 0.00126084, -0.00760616, 0.90569, 0.23191, 0
0.613829, 0.932052, 0.00496411, 0.419543, 0.0190964, 0.369673, -0.00893994, 0.0121171, 0.331338, 0.126904, 0
0.707352, -0.0145759, 0.185275, 0.94028, 0.557124, 0.824015, 0.929649, -0.0135972, 0.117845, 0.551548, 2
0.00464507, 0.989271, 0.736327, 0.474176, 0.159171, 0.00674124, 0.7729, 0.475754, 0.186493, 0.000497059, 0
0.777647, -0.0227529, 0.558515, 0.539048, 0.405571, 0.914634, 0.0147327, -0.0106053, 0.2301, 0.837601, 0
0.538525, 0.282659, 0.970537, 0.194196, -0.00426168, 0.877564, 0.00730905, -0.013184, 0.65763, 0.878972, 0
0.765843, 0.589435, 0.943809, 0.018352, 0.973777, 0.267285, -0.0102656, 0.532321, 0.099208, 0.0116591, 0
0.341596, -0.0173232, 0.447517, 0.150286, 0.275411, 0.0182705, 0.201135, -0.00689637, 0.874943, 0.570237, 0
-0.0218156, 0.369763, 0.995744, 0.224436, 0.649301, 0.925452, 0.00511087, 0.958422, -0.00119406, 0.183871, 0
0.699721, 0.032908, 0.0182656, 0.816865, -0.013132, 0.575197, -0.00234532, 0.441183, -0.00150161, 0.175121, 0
-0.00137521, 0.746303, 0.974615, 0.45007, 0.631826, -0.0119824, 0.219114, 7.53481e-05, 0.940567, 0.224494, 0
0.441694, 0.0374507, 0.89308, -0.0123728, 0.67496, 0.000474593, 0.902917, -0.00519594, 0.109154, 0.214945, 0
-0.00144833, 0.00487005, 0.466098, 0.755338, 0.745308, 0.846781, -0.0139628, 0.800277, 0.671414, -0.00677455, 0
0.926704, 0.498, 0.0166777, -0.00110321, 0.510926, 0.628137, 0.00712182, 0.408875, 0.936462, 0.0305435, 0
0.308438, 0.887112, 0.651133, 0.0140654, 0.30157, 0.815467, 0.00446073, -0.00605434, 0.566362, 0.814982, 0
0.288001, 0.705219, 0.733574, 0.000503823, 0.967383, 0.0150965, 0.639387, 0.89446, 0.639629, -0.0228328, 0
0.422013, 0.918024, 0.761946, 0.7541, -0.00230477, 0.677867, -0.000678476, 0.843486, 0.932272, 0.00426936, 0
0.872411, 0.403528, 0.481785, 0.405972, -0.00291357, 0.00177582, 0.171598, 0.00127338, 0.671338, 0.87044, 0
0.0108364, 0.992578, 0.61527, 0.4268, 0.22514, -0.00646445, 0.8377, -0.00488384, 0.414114, 0.593939, 0
0.928077, 0.164285, 0.356556, 0.0032074, 0.65788, 0.356897, -0.00970911, 0.975522, 0.273016, 0.00699745, 0
0.562931, 0.959013, 0.00148871, 0.0744031, 0.31693, 0.223121, -0.00135314, 0.831603, 0.991902, -0.0109707, 0
-0.0149871, 0.471428, 0.657012, 0.658179, 0.793811, 0.990089, -0.00346286, 0.126018, 0.00104461, 0.562163, 0
0.604348, 0.45832, 0.00346384, 0.835076, 0.829265, -0.00926988, 0.40422, 0.16377, -0.00999031, 0.00513948, 0
0.454347, -0.00387264, 0.970235, 0.24066, 0.317652, 0.269434, -0.0281278, 0.831505, -0.0123913, 0.160857, 0
-0.013393, 0.326796, 0.251276, 0.837291, 0.884869, -0.00942953, 0.288304, 0.00714262, 0.479503, 0.0136612, 0
-0.00926648, 0.13805, 0.583058, 0.537001, 0.528027, 0.00282173, 0.8817, -0.0237502, 0.301263, 0.463845, 0
0.629443, 0.442196, 0.504611, -0.0118309, 0.463688, 0.247837, -0.0246897, -0.00119432, 0.63952, 0.0825805, 0
0.696822, 0.597197, 0.696004, 0.26859, -0.00194487, 0.190528, 0.0102921, 0.0119837, 0.241601, 0.0361106, 0
0.580038, 0.397252, 0.00445578, 0.39663, 0.0220318, 0.397054, -0.000895008, 0.00499247, 0.46885, 0.382057, 0
0.581912, 0.0116584, 0.888243, 0.57444, 0.093704, 0.261179, -0.00230311, 0.602485, 0.0120838, 0.897015, 0
0.531134, 0.769358, 0.956929, 0.00478341, 0.368904, 0.434607, -0.00735959, 0.91226, 0.289735, -0.000675829, 0
-0.00395637, 0.0919706, 0.416017, 0.309141, 0.829601, 0.0215122, 0.034982, -0.00611742, 0.634704, 0.780367, 0
-0.00145666, 0.84213, 0.074359, 0.66661, 0.746186, 0.0164842, 0.770837, 0.852822, 0.0335204, 0.520535, 0
0.888792, 0.00926748, 0.70649, 0.401129, 0.718401, 0.20712, 0.00485432, 0.174926, 0.182271, -0.00226251, 0
0.293238, 0.00958155, 0.869451, 0.425331, 0.780655, 0.916987, -0.00196671, 0.939941, -0.019812, 0.546251, 0
0.142967, 0.0119641, 0.531686, 0.878054, 0.37547, -0.00763944, 0.64327, 0.470656, -0.00510998, 0.705555, 0
-0.00663949, 0.921675, 0.49075, 0.455293, 0.261786, -0.00184107, 0.515311, 0.861382, 0.935788, 0.00309943, 0
0.613647, -0.009386, 0.918189, 0.388908, 0.682109, 0.839714, 0.0132167, 0.879351, 0.0108719, 0.686518, 0
-6.11366e-05, 0.359418, 0.606414, 0.967012, 0.986609, 0.494415, 0.00336669, -0.00386278, 0.256542, 0.298403, 0
0.707568, -0.00486933, 0.714972, 0.383396, 0.14716, 0.0112485, 0.39775, -0.00976823, 0.483849, 0.0707282, 0
0.641949, 0.288175, 0.742341, 0.449329, 0.0068836, 0.260589, 0.0117873, 0.666865, 0.0222853, 0.667003, 0
0.847856, 0.175628, 0.791406, 0.00886832, 0.644041, -0.00366072, 0.587466, 0.985303, 0.0180202, 0.279615, 0
0.0298422, 0.939588, 0.474581, 0.000762988, 0.563726, 0.000922491, 0.119941, 0.49466, -0.00695652, 0.945575, 0
0.352457, 0.0150674, -0.00370347, 0.0803795, 0.814181, 0.372879, 0.0215572, 0.512873, 0.855932, -0.0168912, 0
0.0578192, 0.0101884, 0.134228, 0.926029, 0.0451975, 0.986898, -0.0111188, 0.320885, 0.57876, 0.00104182, 0
0.774154, 0.00121074, 0.801189, 0.607917, 0.62835, 0.0484283, -0.0010276, 0.395925, 0.325151, 0.0107554, 0
0.277044, 0.101766, 0.766819, 0.91755, -0.00655462, 0.0011438, 0.719201, 0.00145854, 0.657749, 0.194349, 0
-0.0101788, 0.597229, 0.657764, 0.053502, 0.0290376, 0.708091, 0.0107003, -0.00349568, 0.431124, 0.596449, 0
0.461296, 0.517809, 0.250415, -0.0178905, 0.193391, 0.283011, 0.00865412, 0.00445662, 0.280481, 0.843063, 0
0.637379, 0.0886376, 0.417627, -0.000155779, 0.513372, -0.00221446, 0.449064, 0.52402, 0.00315463, 0.60742, 0
0.552089, 0.398033, -0.0114109, 0.63287, 0.146926, 0.224236, -0.0118904, -0.00702238, 0.153084, 0.799902, 0
0.526024, -0.023465, 0.0132471, 0.781133, 0.642786, 0.361233, 0.00110455, 0.800622, -0.00284464, 0.333185, 0
0.848892, 0.347403, -1.20709e-06, 0.97673, 0.27419, 0.0159586, 0.35136, 0.00759224, 0.0246898, 0.55145, 0
-0.00203568, 0.370591, 0.880184, 0.129348, 0.439247, 0.00511837, 0.717238, 0.729709, -0.0119371, 0.623073, 0
-0.00198186, 0.318291, 0.681245, 0.72088, 0.421356, 0.00582248, 0.620403, 0.0238544, 0.748058, 0.271875, 0
-0.0125789, 0.843015, 0.0119139, 0.19009, 0.201631, -0.0137898, 0.572614, 0.411791, -0.000510767, 0.30843, 0
0.112532, 0.32729, -0.00559545, 0.699065, 0.833323, 0.247755, 0.00164579, 0.975208, 0.22477, 0.000361033, 0
0.566833, 0.00702391, 0.0145651, 0.0520061, 0.570459, 0.800281, 0.00730618, 0.605714, 0.532375, -0.004671, 0
0.867196, 0.333367, -0.00432728, 0.265859, 0.419669, 0.296234, -0.0131412, 0.422675, 0.00876454, 0.0146214, 0
-0.00554279, 0.62131, 0.778381, 0.11522, 0.105058, 0.00465838, -0.00250935, 0.00348968, 0.898368, 0.449319, 0
0.768435, 0.00862163, 0.31446, 0.563627, 0.117142, 0.00493472, 0.208971, -0.0011798, 0.773518, 0.578137, 0
0.554942, -0.00489548, 0.704056, 0.7754, 0.943332, -7.97646e-05, 0.276504, 0.00299167, 0.704428, 0.0569883, 0
0.296225, 0.0077427, 0.732767, 0.538409, 0.717936, -0.00835262, 0.159231, 0.530259, 0.000392047, 0.884143, 0
0.498374, 0.549259, 0.791349, 0.977494, 0.00770845, 0.00670865, 0.422406, 0.999601, 0.674948, -0.00564102, 0
0.295122, 0.640611, 0.253261, 0.533418, -0.00919842, -0.0119638, 0.333333, -0.0023168, 0.287154, 0.184393, 0
0.0145083, 0.0725967, 0.934014, 0.0787354, 0.134892, 0.00310092, 0.157458, 0.0135515, 0.267712, 0.434308, 0
0.78463, -0.00332526, 0.50608, 0.349541, 0.316534, 0.365507, -0.000359977, 0.836539, 0.0475197, 0.0016142, 0
0.0977457, 0.938505, 0.395998, 0.0058681, 0.722483, -0.00834951, 0.22011, 0.899485, 0.174603, 0.0074991, 0
