@relation cluster_data

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute var_0033 real
@attribute var_0034 real
@attribute var_0035 real
@attribute var_0036 real
@attribute var_0037 real
@attribute var_0038 real
@attribute var_0039 real
@attribute var_0040 real
@attribute var_0041 real
@attribute var_0042 real
@attribute var_0043 real
@attribute var_0044 real
@attribute var_0045 real
@attribute var_0046 real
@attribute var_0047 real
@attribute var_0048 real
@attribute var_0049 real
@attribute class {0, 1, 2, 4, 8, 16, 32, 64, 128, 130, 256, 272, 512, 1024, 2048, 4096, 8192}

@data
0.682693, 0.0144317, 0.3748, 0.244337, 0.864361, 0.234728, 0.00807518, 0.930562, 0.723452, 0.449705, -0.00522509, 0.0306541, 0.851594, 0.973844, 0.994789, 0.000295548, 0.328368, 0.00810499, 0.470278, 0.442974, 0.402017, 0.781286, 0.615775, 0.00384019, -0.00284936, 0.400931, 0.710415, -0.00197193, 0.00169028, 0.52311, 0.345871, 0.604343, 0.25663, 0.763592, 0.304301, 0.000115398, 0.781755, 0.789556, 0.923871, -0.00153453, 0.0528622, 0.998204, 0.0105732, 0.5051, 0.30306, -0.00375702, 0.0729414, 0.317879, -0.00736992, 0.0883681, 0
0.286915, 0.183202, -0.0101711, 0.482333, 0.886131, 0.530421, -0.0145607, 0.847872, 0.129225, 0.00892654, 0.0890084, 0.521792, 0.664345, 0.00148142, 0.604159, 0.910173, 0.672542, 0.81527, 0.784835, -0.0126553, 0.881095, -0.00458732, 0.244476, 0.340432, 0.00697177, 0.362816, -0.011459, 0.430002, 0.909052, 0.289616, 0.783368, 0.119296, -0.00386836, 0.107575, -0.000427159, 0.959212, 0.0140287, 0.833542, 0.397379, 0.696794, 0.00735446, 0.281766, 0.00080936, 0.0136243, 0.671698, 0.00600527, 0.34783, 0.487532, 0.53225, -0.000539415, 0
0.648951, 0.00795192, 0.582819, 0.0734826, 0.852527, 0.66694, -0.00799552, 0.655719, 0.255461, 0.580392, 0.284757, 0.00070526, 0.242658, -0.00451338, 0.180557, 0.751227, 0.014453, 0.989569, 0.871724, 0.196408, 0.890418, 0.437345, -0.00800412, 0.482052, 0.00166583, 0.522638, 0.384873, -0.0030222, 0.860387, 0.265464, -0.010303, 0.471476, 0.977468, 0.588405, 0.0328748, -0.00143391, 0.492046, 0.241793, 0.00164931, 0.457856, 0.455761, 0.428679, 0.159146, -0.00629031, 0.0056599, 0.837628, 0.684447, 0.879957, -0.0197997, 0.594767, 0
0.630633, 0.807657, 0.445493, 0.00129395, 0.874745, 0.802341, 0.84817, 0.545857, 0.00280221, 0.213232, 0.35437, 0.60724, -0.000516125, -0.00956972, 0.737064, 0.149788, -0.008889, 0.452344, 0.0249018, 0.494296, 0.00354216, 0.767396, -0.00576221, 0.825355, 0.0218987, 0.817, 0.13905, -0.0184033, 0.189542, 0.724484, 0.326055, 0.326564, 0.0028534, 0.0121869, 0.274313, 0.972803, 0.923894, 0.0111981, 0.319192, 0.649487, 0.0861403, 0.00509835, 0.716945, 0.205642, 0.589902, 0.424615, 0.203822, 0.0163557, 0.819125, 0.000452373, 0
0.344962, 0.75519, 0.825729, 0.00637859, 0.686423, 0.39967, 0.0580872, 0.0669909, -0.00123337, 0.424565, 0.382324, 0.50667, -0.0107401, -0.00453784, 0.901007, 0.096671, 0.223508, 0.0749142, 0.972516, 0.610184, 0.00805546, 0.656096, -0.00402057, 0.845144, 0.345184, 0.00248623, 0.903436, -0.00824458, -0.00511934, 0.38253, 0.518617, 0.250675, 0.773076, 0.467855, 0.75331, 0.780432, -0.0208619, 0.644793, -0.0190472, 0.0442146, 0.569366, 0.134848, 0.00050856, 0.0373809, -0.0097731, 0.13606, 0.0173289, 0.813468, 0.775402, -0.0128575, 0
0.279635, 0.861174, 0.567312, 0.0109397, 0.814437, -0.003149, 0.365285, 0.277997, 0.658547, 0.673719, 0.741663, 0.876789, -0.00490177, 0.592637, 0.772082, -0.00468804, 0.685772, 0.0777632, -0.00916254, 0.249194, 0.0169283, 0.469399, 0.103673, -0.00996201, 0.653884, 0.00158351, 0.945252, 0.0137321, 0.31335, 0.324396, 0.0182512, 0.69236, 0.43328, 0.727436, 0.0947817, -0.0138789, 0.987662, 0.260016, 0.499228, 0.775962, 0.000490649, 0.872516, -0.00893438, 0.719777, 0.258633, 0.517593, 0.00597128, 0.777531, 0.0594184, -0.00825133, 0
0.00465911, 0.434981, 0.433266, 0.206114, 0.17372, 0.162636, 0.804775, -0.00775681, 0.71361, 0.078851, -0.00362492, 0.392435, 0.145003, -0.00740513, 0.800807, 0.141151, 0.345529, 0.00556585, 0.381369, 0.254688, 0.379161, 0.509778, 0.00131339, 0.839538, 0.015444, 0.0668563, 0.571152, 0.0060163, 0.441735, 0.253671, 0.651361, 0.370035, 0.012069, 0.631932, -0.00299788, 0.680049, 0.440971, 0.295053, 0.018408, 0.477134, 0.514053, 0.00993505, 0.797265, 0.233701, -0.00763082, 0.691552, 0.569922, 0.946244, 0.739238, 0.00625199, 0
0.971174, 0.00618477, 0.660594, 0.287829, 0.00146004, 0.23358, 0.169646, 0.781165, 0.00445271, -0.00322171, 0.0444458, 0.225719, 0.0926092, -0.00429573, 0.77606, 0.179777, 0.258111, -0.00143261, 0.216653, 0.86752, 0.897831, 0.080479, 0.739621, 0.00710149, 0.98982, 0.0110748, 0.00329032, 0.831987, 0.941073, 0.079605, 0.543567, 0.73675, -0.00474251, 0.0482542, 0.324694, 0.643939, -0.0132129, 0.278277, 0.465035, 0.0187553, 0.193241, 0.0111754, 0.0510364, 0.391787, 0.0134364, 0.431987, 0.53351, 0.559194, 0.00142525, 0.803867, 0
0.602031, -0.0146894, 0.828227, 0.939995, 0.115238, 0.00645293, 0.489668, 0.564172, 0.660315, -0.0165521, 0.155017, 0.154283, 0.632959, 0.284503, 0.520892, 0.00404475, 0.321615, 0.357451, 0.440452, 0.407882, 0.00641772, 0.588747, -0.0109517, 0.28736, 0.00251345, 0.913554, 0.00397574, 0.3197, 0.000385298, 0.247351, 0.73496, 0.789994, 0.295206, -0.011794, 0.106947, 0.147847, 0.104063, -0.00615054, 0.634296, 0.454312, 0.503262, 0.993177, 0.866265, 0.0130485, 0.469153, 0.202483, 0.00935419, 0.448895, -0.00315435, 0.0594995, 0
0.137513, 0.98163, 0.0192038, 0.624298, 0.55806, 0.00119347, 0.526923, 0.410577, 0.863994, -0.00794577, 0.888434, 0.121583, 0.600842, 0.959268, -0.00708913, 0.707304, 0.774464, -0.0149276, 0.753379, 0.180031, 0.703708, 0.333275, 0.930292, -0.0115629, 0.181276, 0.00605796, 0.672747, 0.00275296, 0.175775, -0.00222506, 0.795952, 0.908274, 0.38242, 0.184061, 0.0130359, 0.807002, 0.239485, -0.016683, 0.278466, 0.658528, 0.668485, 0.00415414, 0.404044, 0.133411, 0.348065, -0.000146387, 0.906192, 0.497001, 0.275927, -0.00201891, 0
-0.0140111, 0.266677, 0.347267, 0.866418, 0.278566, 0.0202831, 0.0525132, 0.060606, 0.987638, 0.0444063, 0.016302, 0.785191, 0.684224, 0.749581, 0.0169813, 0.594602, -0.01111, 0.478732, 0.289551, 0.0414349, 0.432598, 0.727793, 0.00381664, 0.538445, 0.675462, 0.00357882, -0.00572439, 0.604264, 0.711728, 0.0120652, 0.00641702, 0.666932, 0.945457, 0.00587397, 0.806403, 0.0450523, 0.105152, 0.0758659, 0.483017, 0.881822, -0.0051292, 0.00813742, 0.853855, 0.265119, 0.722555, -0.00836034, 0.359488, 0.492493, 0.00823333, 0.344161, 0
0.553619, 0.93091, 0.0151392, 0.217316, 0.949626, 0.456309, -0.00248952, 0.765881, 0.204679, 0.056717, 0.0862104, 0.7208, 0.000475131, 0.476477, 0.75159, -0.00156544, 0.22559, 0.189887, -0.0103403, 0.138682, 0.117536, -0.0114929, 0.547494, 0.387331, 0.00150425, 0.729671, 0.933752, -0.00438565, 0.746829, 0.189504, 0.00315515, 0.165961, 0.599038, 0.593967, -0.0132605, 0.804847, 0.293781, 0.914056, -0.00195993, 0.894348, 0.85328, 0.124951, 0.808199, 0.010558, 0.994728, 0.128728, 0.0549236, 0.000160888, 0.75725, -0.00669454, 0
0.313814, 0.818487, 0.220478, 0.252377, 0.00716513, 0.169948, 0.0767702, 0.371449, -0.00960897, -0.00653272, 0.488271, 0.0898397, 0.645699, 0.00819415, 0.0745437, 0.187864, 0.0448634, 0.564571, 0.308258, 0.976458, 0.0192901, 0.910335, 0.773017, 0.00240498, -0.00211721, 0.329487, 0.736273, -0.00359786, 0.794, 0.783646, 0.0795816, 0.0137914, 0.31508, 0.672835, -0.00141574, 0.864313, 0.778286, 0.00252097, 0.589813, 0.143268, 0.65879, 0.248224, 0.00110104, 0.204578, 0.0138254, 0.542804, 0.808526, -0.014715, -0.00696361, 0.84253, 0
0.0149182, 0.434833, 0.0467532, 0.380849, 0.855176, 0.00704237, 0.00532253, 0.877607, 0.931348, -0.00275768, 0.39738, 0.904921, 0.263854, -0.0199945, 0.657656, 0.562862, 0.370882, 0.00135294, 0.233967, 0.457625, 0.466988, 0.405398, 0.142795, 0.0130476, 0.877073, 0.000149836, 0.261814, -0.00134522, 0.535283, 0.644506, 0.0123236, 0.802445, 0.923689, -0.0112124, 0.967721, 0.70358, 0.344843, 0.0125032, 0.959367, 0.108807, 0.499591, 0.778146, 0.328353, -0.00795246, 0.854141, 0.3706, 0.00303456, 0.451454, 0.0161455, 0.139086, 0
0.000516284, 0.644651, 0.00933617, 0.124736, 0.752273, 0.805582, -0.0156316, 0.867457, 0.999514, 0.34203, 0.4583, 0.137956, 0.0142727, -0.0142251, 0.386078, 0.521405, 0.626106, 0.745513, -0.00727222, 0.872803, 0.462677, 0.715612, -0.0100166, 0.597315, -0.0191131, 0.279866, 0.905481, 0.000771065, 0.00202787, 0.42471, 0.799658, 0.869306, 0.572759, 0.326222, 0.761674, 0.30065, -0.0246867, 0.482286, 0.745561, 0.00628793, 0.180993, 0.358621, 0.247001, 0.0134989, -0.0213583, 0.197125, 0.92444, 0.344301, 0.769954, 0.0154781, 0
0.710779, 0.853689, 0.820734, 0.0772406, 0.00529939, -0.00705022, 0.764191, 0.873475, 0.116425, 0.297265, 0.280815, 0.722674, -0.0152087, -0.00586554, 0.820731, 0.651218, 0.042066, 0.457426, 0.759046, 0.00642403, 0.545561, 0.00512186, 0.392703, 0.440346, 0.764215, -0.00949844, 0.694234, -0.0176803, 0.203331, 0.396259, 0.970409, 0.0047705, 0.53449, 0.237125, 0.78676, -0.00303231, 0.562255, 0.998241, -0.0108325, 0.687471, 0.326667, 0.255721, -0.0216311, 0.50215, 0.807151, 0.178616, 0.280394, -0.0134263, 0.000884725, 0.331882, 0
0.651929, 0.323251, 0.00380467, 0.421298, 0.734274, -0.00379084, 0.144588, 0.169553, 0.0676127, 0.605272, 0.745558, 0.81511, 0.00876434, 0.786964, -0.0121967, 0.424427, 0.464163, 0.655638, -0.0054884, 0.313728, 0.250858, 0.823292, 0.471995, 0.00154553, 0.17539, -0.0228892, 0.214473, 0.0141936, 0.00604031, 0.40734, 0.531487, 0.162097, 0.910252, 0.986822, 0.220773, 0.625163, 0.0105625, 0.440143, 0.977024, 0.199759, 0.0155474, -0.00248692, 0.171043, 0.024859, 0.547215, 0.597001, -0.00906408, 0.169376, 0.00962873, 0.844053, 0
0.177338, 0.713797, 0.624498, 0.00152253, 0.698321, 0.00124548, 0.834778, 0.971631, 0.482735, 0.647881, 0.460831, 0.546396, -0.00786966, 0.858543, 0.0256316, 0.758652, 0.756919, 0.384269, 0.452244, 0.201119, -0.00165584, 0.950692, -0.00520419, 0.250339, 0.518116, 0.00606391, -0.000914862, 0.153091, 0.0104082, 0.536579, 0.78379, 0.488107, 0.905318, -0.00753244, 0.505831, 0.626203, 0.46188, 0.805679, 0.450294, -0.000570233, 0.867763, 0.000964284, 0.687086, 0.53823, 0.416216, 0.117574, 0.707307, -0.0193193, 0.000531685, 0.987508, 0
0.15433, -0.00286601, 0.490326, 0.60352, 0.246511, 0.343709, 0.0338517, -0.0151733, 0.491521, -0.00633309, 0.547264, 0.0419852, 0.549529, 0.622664, 0.869364, 0.00459386, 0.150064, 0.0125117, 0.875661, 0.311714, 0.685293, -0.0116251, 0.232899, 0.167588, 0.00175141, 0.3332, 0.00274889, -0.00471922, 6.91899e-05, 0.0438267, 0.957635, 0.32146, 0.637142, 0.153336, 0.142013, 0.0105848, 0.326706, 0.582874, 0.00417189, 0.815762, 0.776542, -0.0143961, 0.156554, 0.826627, 0.402335, -0.00337036, 0.836042, 0.137208, 0.709656, -0.00295574, 0
0.456141, 0.160924, 0.945114, 0.428576, 0.00745871, 0.63717, -0.00503734, 0.751369, 0.58202, 0.401582, 0.390594, 0.0142664, 0.993236, -0.00860472, 0.357392, 0.515713, 0.0555851, -0.00626566, 0.387162, 0.252119, 0.658236, 0.00528885, 0.062818, 0.602858, -0.0106904, 0.704436, 0.268098, -0.00382324, 0.64499, 0.894847, 0.229501, 0.594837, -0.0115947, 0.0300314, 0.312784, -0.00767232, 0.802566, 0.0293522, 0.421788, 0.401625, -0.00210514, -0.00958567, 0.756624, 0.610479, 0.488587, 0.000623561, 0.241071, 0.342144, 0.250731, -0.00470244, 0
0.147509, 0.697028, 0.00503949, 0.355295, 0.0307867, 0.498953, -0.0219626, 0.307537, 0.901155, 0.00104023, 0.649153, 0.806968, 0.33169, 0.479007, -0.00171807, 0.622621, 0.767952, -0.00556237, 0.441919, 0.461371, 0.269135, 0.0164244, 0.624029, 0.458381, 0.823032, -0.00788029, 0.866068, 0.00300841, 0.939921, 0.589926, 0.776663, 0.013257, -0.00285995, 0.508034, 0.563349, 0.00116806, 0.764161, 0.636111, 0.00442453, 0.166773, 0.524028, -0.0079298, 0.467836, 0.86702, 0.891467, 0.662617, 0.00261681, 0.568623, 0.00788807, 0.873838, 0
-0.010769, 0.304878, 0.528479, 0.109564, 0.279346, 0.173675, 0.819436, 0.00677695, 0.876134, 0.382472, 0.00274316, 0.762597, 0.387774, 0.683019, 0.879352, -0.00109597, 0.29826, 0.140502, 0.00294557, 0.096206, 0.773658, 0.208638, -0.0121802, 0.500009, -0.0126052, 0.161281, 0.162156, -0.00357917, 0.847331, 0.115245, 0.00486745, 0.559378, 0.88309, 0.0221285, 0.81733, 0.00182301, 0.707151, 0.141014, 0.210387, 0.00326525, 0.904748, 0.23115, 0.986082, -0.0180402, -0.0275473, 0.698324, 0.500723, 0.388579, 0.852695, -0.000665522, 0
0.00343231, 0.369146, 0.711849, 0.816785, 0.731528, 0.0108316, 0.587805, 0.395247, 0.0276602, 0.345313, 0.896231, 0.00632812, 0.0608883, 0.930475, -0.000502337, 0.215636, 0.00653886, 0.0815962, 0.08209, 0.860137, 0.396988, -0.0070856, 0.438431, 0.049407, -0.0100994, 0.12735, 0.942599, -0.01212, 0.00169434, 0.638279, 0.309817, 0.225649, 0.723117, 0.496881, 0.00353424, 0.696394, 0.781339, 0.353548, 0.290194, -0.00141125, 0.146081, 0.0998906, 0.223967, -0.00531673, 0.842512, -0.00628663, 0.430517, 0.668148, 0.0135656, 0.500952, 0
0.00913388, 0.0567839, 0.241817, 0.607771, 0.94901, 0.778153, 0.618102, 0.363873, -0.00534916, 0.216175, 0.00200099, 0.385859, 0.228033, -0.0149717, 0.108353, 0.542458, 0.874895, 0.129211, 0.300365, 0.452946, 0.0159781, 0.793072, 0.00213905, 0.230738, 0.0121248, 0.482188, 0.308381, -0.00554995, -0.00479018, 0.411437, 0.233119, 0.0458428, 0.158818, 0.00249555, 0.431515, 0.626137, 0.382292, 0.117755, 0.926581, 0.99609, -0.00360082, 0.272873, 0.0015704, 0.329486, 0.179192, 0.704802, 0.00867369, 0.201556, 0.00145345, 0.925599, 0
0.0130161, 0.111618, 0.568122, 0.322318, 0.647948, 0.908623, 0.194194, 0.323017, 0.00874547, 0.105667, 0.23647, 0.0136131, 0.771989, 0.286781, 0.986198, -0.0102028, 0.224836, 0.190191, 0.00828337, 0.0543131, 0.368917, -0.015951, 0.0437232, 0.236601, 0.529812, -0.000839898, 0.00175224, 0.908282, 0.695526, 0.189389, 0.928855, -0.00595351, 0.395425, -0.00506723, 0.220762, 0.384141, 0.134308, 0.586135, 0.719742, -0.00406962, 0.980478, 0.97759, -0.00255995, 0.508056, 0.312059, 0.166027, 0.474434, -0.00436907, 0.283645, -0.00717078, 0
0.977814, -0.00325932, 0.767016, 0.242637, 0.444437, 0.496144, 0.00308981, 0.705279, 0.555732, 0.00833688, 0.684358, 0.409308, 0.644265, 0.58205, 0.955402, 0.00244566, 0.723076, 0.00297668, 0.608499, 0.0657694, 0.360556, 0.519643, -0.0163184, 0.688788, 0.158871, -0.00353597, 0.106118, 0.000792741, -0.0103511, 0.771323, 0.145751, 0.289771, 0.742495, 0.290682, 0.672845, 0.806962, 0.00173764, 0.0957248, 0.131269, 0.00180561, 0.271577, 0.00329735, 0.799093, 0.328776, 0.429096, 0.532615, 0.00254575, 0.948222, 0.681284, 0.00987204, 0
0.569288, 0.224888, 0.00241625, 0.938711, 0.422675, 0.00446797, 0.533527, 0.141339, 0.71159, 0.383944, 0.00638545, 0.0432158, 0.514895, 0.0913844, 0.949542, 0.00328205, 0.664174, 0.273351, 0.994873, -0.0101477, 0.814235, 0.841957, 0.00663449, 0.621786, 0.911736, 0.000621488, -0.00654197, 0.384535, 0.607956, 0.898152, 0.776612, 0.00629868, 0.341688, 0.00655938, 0.908627, 0.66042, 0.773293, 0.281112, 0.262042, 0.685014, -0.00668861, 0.540183, 0.0129889, 0.441215, 0.927083, 0.505789, 0.340244, -0.0073806, 0.216244, 0.0218464, 0
0.555349, 0.259761, 0.846527, 0.0266565, 0.0092682, 0.751543, -0.0136996, 0.291745, 0.103459, 0.56372, 0.373026, -0.0105298, 0.164635, 0.00992815, 0.641542, 0.112612, 0.802968, 0.852326, 0.137456, 0.641246, 0.0109525, -0.0136298, 0.753774, 0.980677, 0.215674, 0.00340496, 0.0213222, 0.226743, 0.696605, -0.0129118, 0.17659, 0.127934, 0.63037, 0.861236, -0.00131015, 0.548924, 0.813073, 0.00894328, 0.652111, 0.825085, 0.285937, -0.0170124, 0.397048, 0.359227, 0.306855, 0.00220399, 0.425525, 0.0109009, 0.00594146, 0.968034, 0
0.121422, 0.763057, 0.817433, 0.92027, 0.00341371, 0.0073282, 0.224314, 0.900422, 0.448024, -0.00228842, 0.932709, 0.331036, 0.1512, -0.0177103, 0.716918, 0.175638, 0.779448, 0.644357, 0.566468, 0.705662, 0.00734571, 0.291214, 0.00566708, 0.0120476, -0.00911544, 0.129479, 0.00393611, 0.657649, 0.0116321, 0.0875048, 0.00181822, 0.0724582, 0.118638, 0.348075, 0.655779, 0.126217, -0.0103305, 0.833917, 0.00452317, 0.359789, 0.027247, 0.850208, 0.00962474, 0.0568734, 0.600362, -0.00629336, 0.840224, 0.657075, 0.883381, -0.00469912, 0
0.437859, 0.399516, 0.476137, 0.00655461, 0.846992, 0.511019, 0.925119, -0.00447947, 0.0763452, 0.00817591, 0.2861, 0.717653, 0.716611, -0.0144035, 0.903219, 0.248775, 0.699042, 0.638962, 0.61474, 0.948634, -0.00650589, 0.783127, -0.00949773, 0.402249, -0.0200555, 0.847302, 0.746432, -0.00992515, 0.00160077, 0.626644, 0.999143, 0.4769, 0.58506, 0.00978314, 0.396946, 0.458853, 0.840174, 0.866958, 0.0567612, -0.0152915, 0.656652, 0.21352, -0.000284497, 0.878839, 0.00451044, 0.0417932, 0.472462, 0.688042, 0.00790958, 0.470795, 0
