@relation breast

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute var_0032 real
@attribute class {0, 1}

@data
1.0, 0.296865396435, 0.259861591696, 0.287658802178, 0.222092776954, 0.31736698695, 0.313359713586, 0.187577578075, 0.252916136879, 0.30831408776, 0.223988133079, 0.191976372139, 0.198287115158, 0.198812566999, 0.133008840767, 0.109053859396, 0.259759630778, 0.127728435948, 0.224249178789, 0.232219007006, 0.266451669136, 0.340062808434, 0.322786735625, 0.349422161795, 0.232967097705, 0.410050465563, 0.506203498594, 0.325055409155, 0.581722857908, 0.438990735265, 0.326380690017, 0.104166666667, 0.0, 0
0.935483870968, 0.301167793485, 0.46955017301, 0.288566243194, 0.222993009956, 0.129642908361, 0.204070096099, 0.187180378333, 0.184255624965, 0.311200923788, 0.0663276117822, 0.12890721142, 0.227928300806, 0.14430609384, 0.0747988477203, 0.249516916699, 0.186742989231, 0.297832304682, 0.432484748944, 0.417453548584, 0.166913623289, 0.179452669358, 0.334347429267, 0.182868796737, 0.108515714749, 0.221693084086, 0.140152380574, 0.181689673828, 0.317285982167, 0.245219791051, 0.0513577331759, 0.0625, 0.0, 0
0.282258064516, 0.220651505839, 0.593771626298, 0.225317604356, 0.157381910612, 0.558296285673, 0.427548520822, 0.347351174222, 0.294820056388, 0.574480369515, 0.434837889383, 0.108417425548, 0.213601197109, 0.142327038839, 0.0614549187113, 0.103291993114, 0.273738217769, 0.27449947313, 0.167937587987, 0.20347243375, 0.381678723961, 0.207267833109, 0.622452083967, 0.265125764786, 0.128162832484, 0.610491150757, 0.602360210194, 0.592153714595, 0.544219509395, 0.522964715159, 0.518562245835, 0.583333333333, 0.222222222222, 1
0.983870967742, 0.229256299939, 0.337370242215, 0.207259528131, 0.170991315399, 0.339882403557, 0.0977953646128, 0.124050444367, 0.178450992316, 0.160508083141, 0.190082644628, 0.171609648043, 0.279505874113, 0.168384596355, 0.104003178703, 0.107191792854, 0.0333689956502, 0.0680415474936, 0.17351008916, 0.118374961925, 0.0869868386647, 0.279497532526, 0.432309096441, 0.260367097213, 0.185543020413, 0.458383680432, 0.134887601943, 0.233346712972, 0.504802724733, 0.288586635127, 0.177882723337, 0.0729166666667, 0.0, 0
0.0725806451613, 0.318377381684, 0.356401384083, 0.328493647913, 0.231518746028, 0.6027534777, 0.588468061051, 0.367955910829, 0.456022997402, 0.494226327945, 0.49396058487, 0.230986955452, 0.226336400395, 0.222726148264, 0.13307506374, 0.15314618979, 0.137935073759, 0.157609513774, 0.228648521821, 0.171489491319, 0.266277346814, 0.364288918798, 0.450562823243, 0.351461590755, 0.237680049486, 0.689388016206, 0.369517925081, 0.396520130539, 0.682369599326, 0.422038241672, 0.388036206218, 0.270833333333, 0.037037037037, 1
0.153225806452, 0.269821757837, 0.134256055363, 0.277676950998, 0.181529337005, 0.463645489746, 0.631053325796, 0.456084603545, 0.427055116369, 0.700346420323, 0.425301970757, 0.15075067684, 0.110637078544, 0.18396965449, 0.10238071587, 0.144819590345, 0.358703037024, 0.402830046666, 0.508740028156, 0.549002436796, 0.288241959383, 0.234634365186, 0.0733191359903, 0.271923861319, 0.139267725117, 0.405785770133, 0.540474227419, 0.529240327394, 0.804829512839, 0.611472501478, 0.291355109537, 0.09375, 0.0, 0
0.0725806451613, 0.627535341119, 0.438062283737, 0.592558983666, 0.552001694556, 0.276925283235, 0.211607311099, 0.21279976168, 0.36491790591, 0.266166281755, 0.0536130536131, 0.306362293872, 0.24352892483, 0.259750968912, 0.264891890997, 0.0724097951727, 0.0409439841316, 0.0467409303026, 0.152686532145, 0.0561224489796, 0.078445044888, 0.732615522656, 0.575600851841, 0.699524133243, 0.620607381661, 0.413604378421, 0.20730314198, 0.25437601438, 0.657877616624, 0.247782377292, 0.132624950807, 0.375, 0.037037037037, 1
0.766129032258, 0.350338045482, 0.38062283737, 0.345735027223, 0.28754501165, 0.532482432239, 0.375541737328, 0.319050692617, 0.394659737962, 0.396651270208, 0.276541640178, 0.377184346542, 0.171797892324, 0.354745608972, 0.293400880766, 0.118785792081, 0.0895957142746, 0.12396507602, 0.179669169404, 0.12941669205, 0.149394229931, 0.611036339166, 0.452996653483, 0.62474507138, 0.502783587145, 0.700760537352, 0.304453208038, 0.388754122965, 0.69078871838, 0.403705893948, 0.266299357208, 0.270833333333, 0.0, 0
0.927419354839, 0.380454824831, 0.20830449827, 0.400181488203, 0.291834357128, 0.625699125197, 0.684190691539, 0.493818579018, 0.662225662005, 1.0, 0.50603941513, 0.524366231848, 0.195453532427, 0.504906407191, 0.322538988775, 0.188384920774, 0.239299352612, 0.198554869788, 0.551267010793, 0.289331404203, 0.554083500392, 0.422162404666, 0.14390021296, 0.457511896669, 0.280685734484, 0.515957068733, 0.341306658455, 0.315282455804, 0.864911407906, 0.493002168342, 0.333595697232, 0.416666666667, 0.037037037037, 0
0.822580645161, 0.223110018439, 0.385813148789, 0.231488203267, 0.149968227071, 0.436397533343, 0.530431505559, 0.294225708753, 0.373265520482, 0.545034642032, 0.402415766052, 0.0373492493232, 0.197745869018, 0.0789148181743, 0.0233767093805, 0.0627129958191, 0.181198410033, 0.119449044107, 0.244779446269, 0.126751446847, 0.228710886429, 0.214445939883, 0.50319440219, 0.25356900068, 0.114524728269, 0.5017414173, 0.608916349621, 0.46240030715, 0.922697179595, 0.532032328011, 0.475272202545, 0.21875, 0.0, 0
0.120967741935, 0.470805162876, 0.341522491349, 0.4555353902, 0.387841558992, 0.278646206798, 0.228189184096, 0.310361948265, 0.315108629554, 0.224595842956, 0.1428268701, 0.405550086143, 0.473399344137, 0.369341139606, 0.26340187411, 0.283982714401, 0.15519355267, 0.300090320638, 0.408728296574, 0.286475784344, 0.272814433888, 0.379991027367, 0.322178278065, 0.372535690007, 0.263601284279, 0.368825076409, 0.159324121626, 0.279768241392, 0.459262944396, 0.152966686379, 0.125737898465, 0.3125, 0.481481481481, 0
0.411290322581, 0.267363245237, 0.515224913495, 0.276769509982, 0.196356704088, 0.476552416464, 0.465988317317, 0.358274167122, 0.371496489579, 0.356812933025, 0.32104259377, 0.150873738617, 0.206915215384, 0.193370165746, 0.0977119962915, 0.0901521273232, 0.181354595363, 0.186813186813, 0.165884561239, 0.186529089248, 0.163862982655, 0.333333333333, 0.609674475205, 0.436437797417, 0.224130313117, 0.584192195607, 0.555970556974, 0.531858082756, 0.66361792507, 0.48531440962, 0.286763741309, 0.166666666667, 0.0, 0
0.75, 0.40688383528, 0.161591695502, 0.39110707804, 0.314287227282, 0.337014197619, 0.262483512342, 0.185616404349, 0.327381281442, 0.248845265589, 0.238186056368, 0.250123061777, 0.146582189818, 0.28877710893, 0.155988212311, 0.103994659734, 0.179480371409, 0.174093030257, 0.24536602534, 0.216417910448, 0.23141288242, 0.321668909825, 0.0867052023121, 0.338545207342, 0.211758814693, 0.309830122965, 0.228362256504, 0.196261845343, 0.446251578585, 0.234772324069, 0.158402203857, 0.375, 0.0, 0
0.927419354839, 0.0547019053473, 0.287889273356, 0.0547186932849, 0.0418343571277, 0.515273196616, 0.397776521575, 0.242837992155, 0.174194261706, 0.573325635104, 0.587836406018, 0.177639675117, 0.212646056863, 0.19147357137, 0.0894341246979, 0.101324526578, 0.209233676681, 0.234156254704, 0.154446269357, 0.282668291197, 0.399198117319, 0.178555406012, 0.348341953149, 0.233174711081, 0.112109340481, 0.581349065321, 0.522693182608, 0.58604561875, 0.48069342926, 0.63000197122, 0.558572740391, 0.270833333333, 0.0740740740741, 0
0.693548387097, 0.373079287031, 0.470588235294, 0.371143375681, 0.284738402881, 0.641474257852, 0.390239306576, 0.540489548682, 0.552766874896, 0.54272517321, 0.287560923925, 0.250492247108, 0.329809927091, 0.234682938897, 0.178106685209, 0.196781786881, 0.183306911982, 0.297154899895, 0.174389957766, 0.250114224794, 0.24117493245, 0.36069986541, 0.469120778826, 0.346702923182, 0.246222274588, 0.579216717606, 0.302565834567, 0.466675974241, 0.595882285408, 0.38734476641, 0.195329922603, 0.09375, 0.037037037037, 0
0.41935483871, 0.511370620774, 0.556747404844, 0.508166969147, 0.423850879051, 0.27305320522, 0.474279253816, 0.351819671317, 0.307479683786, 0.314665127021, 0.261919898284, 0.222741816392, 0.0777165780509, 0.195843984497, 0.179398033178, 0.0824930611671, 0.201736780864, 0.180867078127, 0.131071093383, 0.143694791349, 0.244835701212, 0.507402422611, 0.432917554001, 0.518694765466, 0.384370673658, 0.490368896155, 0.60365157099, 0.510567005811, 0.572155677165, 0.415336093042, 0.375573921028, 0.322916666667, 0.0, 0
0.870967741935, 0.318377381684, 0.259515570934, 0.318511796733, 0.235966956153, 0.416320091783, 0.413981533823, 0.27659997021, 0.316269556084, 0.398383371824, 0.315744861199, 0.0862663056855, 0.103027794581, 0.0849344438031, 0.0696665673322, 0.0533323964445, 0.166595081724, 0.118169501731, 0.114177616143, 0.174154736521, 0.237949969494, 0.330641543293, 0.322178278065, 0.323589394969, 0.221773837226, 0.445589594143, 0.525573910538, 0.439276801452, 0.602387968313, 0.533215060122, 0.447723993179, 0.21875, 0.0, 0
0.0887096774194, 0.355869698832, 0.387889273356, 0.34664246824, 0.268957847914, 0.303025957264, 0.329941586584, 0.275110471178, 0.220410194041, 0.339491916859, 0.133714770078, 0.164718188531, 0.177528733802, 0.152964459471, 0.103307837489, 0.109229526051, 0.137778888429, 0.195769983441, 0.198732989207, 0.380901614377, 0.137540312037, 0.321668909825, 0.375722543353, 0.329027872196, 0.212347933665, 0.528751155022, 0.329982417626, 0.451056700581, 0.582870919597, 0.65010841711, 0.20523415978, 0.114583333333, 0.0998498498519, 0
0.241935483871, 0.20282728949, 0.392387543253, 0.197186932849, 0.143719550943, 0.333572350495, 0.240248728095, 0.267911225858, 0.197191663442, 0.333140877598, 0.2331002331, 0.0567314792026, 0.209143875959, 0.124020780078, 0.0361577431211, 0.112813125812, 0.176512850148, 0.280069245823, 0.188761145002, 0.236026500152, 0.255818007496, 0.136832660386, 0.416489199878, 0.211420802175, 0.085864090253, 0.445589594143, 0.370014602311, 0.43159805239, 0.442807393517, 0.399369209541, 0.304079758625, 0.270833333333, 0.481481481481, 0
0.572580645161, 0.248309772588, 0.512802768166, 0.214519056261, 0.178563863588, 0.271045461064, 0.0198228754475, 0.0, 0.0479849632373, 0.148383371824, 0.10150455605, 0.627738124539, 0.581330191983, 0.570957367857, 0.304658786133, 0.148122123459, 0.0280586944468, 0.0544934517537, 0.410488033787, 0.0, 0.0581364943781, 0.0964558097802, 0.259507149376, 0.0709721278042, 0.0561724940352, 0.0850095955647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.322916666667, 0.37037037037, 0
0.604838709677, 0.155500921942, 0.36124567474, 0.149727767695, 0.104638847702, 0.381901620536, 0.299415865838, 0.204359267166, 0.188401791144, 0.237875288684, 0.295401568129, 0.0118139305932, 0.0730045528352, 0.0323245650202, 0.0149995033277, 0.094859993676, 0.117474795592, 0.147147373175, 0.218383388081, 0.112092598233, 0.183038438072, 0.120681920144, 0.28445390934, 0.150917743032, 0.0684261686648, 0.562157935887, 0.368723241514, 0.417985724507, 0.753166736826, 0.244825547014, 0.341466614194, 0.21875, 0.0, 0
0.266129032258, 0.153042409342, 0.387543252595, 0.129582577132, 0.106651133234, 0.0953678474114, 0.0537403429433, 0.017675388511, 0.0, 0.274826789838, 0.119093028184, 0.0275043071622, 0.147855710147, 0.0345510018966, 0.021654912089, 0.0215367318976, 0.0286834357649, 0.0222790907722, 0.0500645236978, 0.112663722205, 0.0173450710363, 0.138627187079, 0.413142683298, 0.118286879674, 0.0824177442635, 0.195394128936, 0.151973298632, 0.161009406468, 0.314607171559, 0.281687364479, 0.107700380428, 0.114583333333, 0.0, 0
0.790322580645, 0.0, 0.379584775087, 0.0, 0.00503071383182, 0.68449734691, 0.285472018089, 0.199642520232, 0.201116700757, 0.338914549654, 0.3909726637, 0.0263352202806, 0.339361329555, 0.0551661581595, 0.00986722293964, 0.189614587359, 0.0803807798334, 0.112976065031, 0.152393242609, 0.108285105087, 0.170225747407, 0.0, 0.56799513234, 0.0144119646499, 0.0017379009691, 0.774681924799, 0.217038015675, 0.330116402855, 0.434005587234, 0.275773703923, 0.269054178145, 0.239583333333, 0.0, 0
0.0645161290323, 0.499078057775, 0.499307958478, 0.511796733212, 0.393137047236, 0.227161910225, 0.651780667044, 0.463532098704, 0.43838797059, 0.578521939954, 0.279296461115, 0.484432685208, 0.415135789105, 0.633050218521, 0.301016522632, 0.136352457577, 0.728237526649, 0.64948065633, 0.621949788832, 0.865214742613, 0.571690054912, 0.504710632571, 0.50197748707, 0.627464309993, 0.336652036879, 0.304143862392, 0.688484041761, 0.611001553202, 0.843098235812, 0.612063867534, 0.319821592549, 0.197916666667, 0.0, 1
0.911290322581, 0.143208358943, 0.342560553633, 0.139927404719, 0.0972251641601, 0.417754194751, 0.367627661579, 0.184921304801, 0.22814970424, 0.384526558891, 0.372324645052, 0.108663549102, 0.147346302015, 0.105054836316, 0.0574153173736, 0.0844956610336, 0.110290270435, 0.0821165136234, 0.128636790239, 0.177200731039, 0.194369389, 0.203678779722, 0.344691207788, 0.190346702923, 0.117558690978, 0.505295330159, 0.318956183135, 0.298790597023, 0.460028318855, 0.428543268283, 0.312606585334, 0.229166666667, 0.037037037037, 0
0.604838709677, 0.136447449293, 0.395501730104, 0.122686025408, 0.0899703452658, 0.317940628137, 0.221028829847, 0.145499230426, 0.178064016806, 0.252886836028, 0.244119516847, 0.0, 0.0796586965519, 0.0149253731343, 0.00165557431873, 0.0239960650669, 0.0507055672261, 0.0269456570826, 0.0492433129986, 0.0618336886994, 0.0551730149046, 0.152086137281, 0.402190447216, 0.138681169273, 0.0685145365106, 0.486104200725, 0.336836563391, 0.304375141795, 0.504037350274, 0.419475655431, 0.269841269841, 0.135416666667, 0.037037037037, 0
0.0564516129032, 0.473263675476, 0.249826989619, 0.470054446461, 0.378309680153, 0.50093216693, 0.461842849067, 0.430514870165, 0.445519376417, 0.34584295612, 0.216995126086, 0.26772089589, 0.0958960807412, 0.258926362662, 0.190622827059, 0.127428591505, 0.254527422239, 0.335691705555, 0.345377756922, 0.312176363083, 0.213370522095, 0.447734410049, 0.14146638272, 0.44527532291, 0.311909040031, 0.611201933329, 0.454648402189, 0.619989179945, 0.799089204393, 0.440370589395, 0.241440377804, 0.145833333333, 0.0, 1
0.887096774194, 0.136447449293, 0.286505190311, 0.1277676951, 0.0916119466215, 0.585544242077, 0.290371207839, 0.244823990864, 0.293493283211, 0.473441108545, 0.371265098538, 0.0574083189761, 0.169250851667, 0.0613507050383, 0.0339723850204, 0.135790324281, 0.125049784074, 0.136308896583, 0.204598779916, 0.181769722814, 0.222783927482, 0.126962763571, 0.343170063888, 0.120326308634, 0.0740227989042, 0.687255668491, 0.362862450208, 0.415891520218, 0.688109907772, 0.460279913266, 0.41230486685, 0.0625, 0.037037037037, 0
0.379032258065, 0.255070682237, 0.40276816609, 0.230127041742, 0.18597754713, 0.223576652804, 0.0933107216883, 0.070875328931, 0.0720327270717, 0.177829099307, 0.139648230557, 0.0718065468865, 0.150211722755, 0.0778428300487, 0.0527134863084, 0.0705477286302, 0.0230607639024, 0.0383110040644, 0.118723603942, 0.0584069448675, 0.0472413492548, 0.235980260206, 0.456951627624, 0.221617946975, 0.153730595894, 0.405074987561, 0.153363994874, 0.215720493534, 0.474570433585, 0.218805440568, 0.155385019021, 0.21875, 0.0, 1
0.0806451612903, 0.507682851875, 0.28339100346, 0.486388384755, 0.418555390807, 0.434963430374, 0.303938194837, 0.268904225212, 0.384930067997, 0.351616628176, 0.198347107438, 0.328390351957, 0.264542010252, 0.30378494269, 0.293069765902, 0.133190457787, 0.122707004131, 0.139319584525, 0.299331299859, 0.202520560463, 0.132572125861, 0.596680125617, 0.348950410709, 0.577838205303, 0.482164423105, 0.57210889189, 0.297797733165, 0.317551177117, 0.689257969462, 0.38872462054, 0.182998819362, 0.291666666667, 0.481481481481, 1
0.491935483871, 0.231100184388, 0.387889273356, 0.214609800363, 0.156375767846, 0.555428079736, 0.340870548332, 0.261456730053, 0.336779258113, 0.415127020785, 0.367238821784, 0.140782672902, 0.25085166672, 0.130452708832, 0.0864209794378, 0.0348522643432, 0.165579877082, 0.111244919464, 0.221316283435, 0.195857447457, 0.263313867341, 0.225661731718, 0.4268329784, 0.208021753909, 0.140622698754, 0.390148553557, 0.375180045496, 0.292071691594, 0.590907351422, 0.420461265523, 0.356552538371, 0.635416666667, 0.222222222222, 0
0.266129032258, 0.20282728949, 0.407266435986, 0.222504537205, 0.150444821012, 0.4292270185, 0.583192010552, 0.470483094186, 0.36607883244, 0.370092378753, 0.480398389489, 0.313684469604, 0.288420516412, 0.347983837717, 0.154928644747, 0.23679865088, 0.493647161722, 0.436926087611, 0.390251055842, 0.173583612549, 0.438071995119, 0.21668909825, 0.390629753575, 0.231135282121, 0.132964152111, 0.583481413036, 0.569579513058, 0.58307882934, 0.572155677165, 0.252119061699, 0.38147710875, 0.114583333333, 0.0, 1
0.145161290323, 0.106330669945, 0.465743944637, 0.0979128856624, 0.0727600084728, 0.533916535207, 0.302053891087, 0.220495506678, 0.267676488474, 0.344688221709, 0.331638058911, 0.142567068668, 0.25976630902, 0.146285148841, 0.0744015098838, 0.179671854689, 0.149414695478, 0.141427066085, 0.226595495073, 0.161209259823, 0.21912315872, 0.190668461193, 0.511104350472, 0.18150917743, 0.111991516687, 0.733456535646, 0.352432228392, 0.330203661367, 0.545750258314, 0.358367829687, 0.315230224321, 0.0833333333333, 0.037037037037, 1
0.846774193548, 0.235402581438, 0.469204152249, 0.231397459165, 0.162412624444, 0.605621683637, 0.383832673827, 0.255002234249, 0.386864945547, 0.372401847575, 0.345200254291, 0.100849126261, 0.29255945748, 0.106951430692, 0.0703619085461, 0.14179812388, 0.12301937479, 0.0919012494355, 0.195506804317, 0.211658544015, 0.186263401029, 0.200538358008, 0.508670520231, 0.200543847723, 0.122831305782, 0.589167673609, 0.288360865808, 0.242945149299, 0.506716160882, 0.346146264538, 0.223468450741, 0.0833333333333, 0.0, 0
0.556451612903, 0.384142593731, 0.489273356401, 0.383847549909, 0.300677822495, 0.460777283809, 0.51611079706, 0.36050841567, 0.3268837415, 0.357390300231, 0.30981140072, 0.24421609648, 0.216148237766, 0.210439515132, 0.183702526406, 0.110775392615, 0.381193724473, 0.237693813036, 0.178789300798, 0.140648796832, 0.454283971062, 0.470165993719, 0.521752357773, 0.452073419443, 0.345488821467, 0.544388371597, 0.683517269467, 0.552014799044, 0.615782021354, 0.34456928839, 0.517250426341, 0.479166666667, 0.148148148148, 0
0.201612903226, 0.175169022741, 0.187197231834, 0.168148820327, 0.117824613429, 0.368994693819, 0.308837384586, 0.13383148801, 0.167947371331, 0.204387990762, 0.326552235643, 0.0522397243416, 0.0822694132255, 0.0662983425414, 0.0309923512466, 0.0720233285318, 0.103886671925, 0.050052687039, 0.118254340685, 0.0822037770332, 0.178070251896, 0.167339614177, 0.127471858838, 0.171312032631, 0.0896344516775, 0.420712204137, 0.300877131987, 0.221566813843, 0.418315410815, 0.201852946974, 0.314574314574, 0.270833333333, 0.0740740740741, 1
0.774193548387, 0.528580208974, 0.176816608997, 0.509074410163, 0.420673586105, 0.472250107558, 0.484831354814, 0.52435330917, 0.548897119797, 0.75519630485, 0.365967365967, 0.633275904504, 0.0276353911299, 0.553888018471, 0.512598920566, 0.293117380459, 0.276237183041, 0.566762005118, 0.650985452839, 1.0, 0.55922600889, 0.488559892328, 0.0164283541223, 0.464309993202, 0.331349966126, 0.508138460445, 0.285877479661, 0.486832690529, 0.730970877502, 0.620737236349, 0.276597140234, 0.270833333333, 0.0, 0
0.314516129032, 0.500921942225, 0.550519031142, 0.519056261343, 0.407964414319, 0.667288111286, 0.501413227812, 0.421329626136, 0.699817568688, 0.188221709007, 0.465988556898, 0.200098449422, 0.81120061129, 0.38327698524, 0.175855104136, 0.171380388575, 0.415085940978, 0.0782778864971, 0.388784608165, 0.431731647883, 0.810860280659, 0.336025123374, 0.488287191968, 0.382053025153, 0.232672538219, 0.407207335276, 0.228858933733, 0.191288110155, 0.59358616203, 0.147053025823, 0.242621015348, 0.270833333333, 0.037037037037, 1
